n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
1000;83;0.083;3;0.083;2;0.166;3;0.5;12;0.42857142857142855;1.0879120879120878;7;0.05;0.45;2
1000;83;0.083;2;0.083;2;0.166;2;0.46153846153846156;13;0.46153846153846156;1.098901098901099;8;0.05;0.45;2
1000;82;0.082;3;0.082;2;0.164;3;0.4259259259259259;18;0.4090909090909091;1.175257731958763;9;0.05;0.45;2
1000;106;0.106;10;0.106;2;0.212;10;0.21452991452991452;13;0.09375;1.7253218884120172;0;0.05;0.55;2
1000;125;0.125;6;0.125;2;0.25;6;0.38749999999999996;32;0.2608695652173913;1.3425414364640884;1;0.05;0.55;2
1000;91;0.091;4;0.091;3;0.182;4;0.4444444444444444;24;0.39473684210526316;1.1946902654867257;2;0.05;0.55;2
1000;106;0.106;11;0.106;2;0.212;11;0.35294117647058826;17;0.0821917808219178;1.5265957446808511;3;0.05;0.55;2
1000;107;0.107;3;0.107;2;0.214;3;0.47311827956989244;31;0.3829787234042553;1.2205882352941178;4;0.05;0.55;2
1000;80;0.08;5;0.08;2;0.16;5;0.5476190476190476;14;0.3333333333333333;1.183673469387755;5;0.05;0.55;2
1000;115;0.115;5;0.115;3;0.23;5;0.5367521367521366;39;0.5652173913043478;1.2781456953642385;6;0.05;0.55;2
1000;96;0.096;3;0.096;2;0.192;3;0.2962962962962963;18;0.2727272727272727;1.1592920353982301;7;0.05;0.55;2
1000;94;0.094;3;0.094;2;0.188;3;0.3157894736842105;19;0.2857142857142857;1.1711711711711712;8;0.05;0.55;2
1000;94;0.094;4;0.094;2;0.188;4;0.42028985507246375;23;0.375;1.1754385964912282;9;0.05;0.55;2
1000;131;0.131;15;0.131;3;0.262;16;0.2156111432427222;19;0.07627118644067797;2.0792682926829267;0;0.05;0.65;2
1000;151;0.151;10;0.151;2;0.302;10;0.3956018518518518;48;0.19708029197080293;1.5321428571428573;1;0.05;0.65;2
1000;105;0.105;5;0.105;3;0.21;5;0.4047619047619047;28;0.3888888888888889;1.2391304347826086;2;0.05;0.65;2
1000;134;0.134;18;0.134;2;0.268;18;0.28594771241830064;28;0.045454545454545456;1.6458333333333333;3;0.05;0.65;2
1000;136;0.136;7;0.136;2;0.272;7;0.4774999999999999;40;0.20689655172413793;1.5537848605577689;4;0.05;0.65;2
1000;94;0.094;7;0.094;2;0.188;7;0.525;20;0.24489795918367346;1.282442748091603;5;0.05;0.65;2
1000;136;0.136;6;0.136;3;0.272;6;0.4448979591836734;49;0.4158415841584158;1.4230769230769231;6;0.05;0.65;2
1000;116;0.116;4;0.116;2;0.232;4;0.19753086419753085;27;0.14285714285714285;1.270967741935484;7;0.05;0.65;2
1000;116;0.116;4;0.116;2;0.232;4;0.2222222222222222;27;0.15789473684210525;1.3096774193548386;8;0.05;0.65;2
1000;111;0.111;5;0.111;2;0.222;5;0.3469135802469136;27;0.24;1.3006535947712419;9;0.05;0.65;2
1000;178;0.178;27;0.178;3;0.356;27;0.4459019241627937;42;0.06422018348623854;2.2379339542760373;0;0.05;0.75;2
1000;193;0.193;16;0.193;3;0.386;16;0.5169365079365079;75;0.20577617328519857;1.634090909090909;1;0.05;0.75;2
1000;130;0.13;9;0.13;3;0.26;9;0.48148148148148145;36;0.216;1.5984251968503937;2;0.05;0.75;2
1000;186;0.186;34;0.186;2;0.372;34;0.3572156135181345;49;0.03153153153153153;1.9725609756097562;3;0.05;0.75;2
1000;168;0.168;11;0.168;3;0.336;11;0.5254732195908666;51;0.1969111969111969;1.674074074074074;4;0.05;0.75;2
1000;118;0.118;13;0.118;2;0.236;13;0.4670940170940171;30;0.1590909090909091;1.7067669172932332;5;0.05;0.75;2
1000;171;0.171;10;0.171;3;0.342;10;0.5369674185463659;57;0.32038834951456313;1.4448051948051948;6;0.05;0.75;2
1000;140;0.14;6;0.14;2;0.28;6;0.32432432432432434;37;0.1724137931034483;1.3396226415094339;7;0.05;0.75;2
1000;141;0.141;4;0.141;2;0.282;4;0.2631578947368421;38;0.19047619047619047;1.3532338308457712;8;0.05;0.75;2
1000;134;0.134;8;0.134;2;0.268;8;0.46672619047619046;40;0.24742268041237114;1.45662100456621;9;0.05;0.75;2
1000;258;0.258;54;0.258;3;0.516;54;0.5985824099031645;85;0.04617075851960425;2.219220926926358;0;0.05;0.85;2
1000;248;0.248;33;0.248;3;0.496;33;0.5150142009153638;86;0.09230769230769231;1.922346850733391;1;0.05;0.85;2
1000;170;0.17;25;0.17;3;0.34;25;0.4600757575757575;44;0.08035714285714286;1.8549618320610688;2;0.05;0.85;2
1000;265;0.265;79;0.265;3;0.53;79;0.5398027978225655;73;0.01889622075584883;2.2870655973678797;3;0.05;0.85;2
1000;218;0.218;15;0.218;3;0.436;15;0.5657302375044311;62;0.14772727272727273;1.89386189258312;4;0.05;0.85;2
1000;160;0.16;28;0.16;2;0.32;28;0.561157119852772;46;0.08842105263157894;1.7824675324675325;5;0.05;0.85;2
1000;214;0.214;12;0.214;3;0.428;12;0.4777078477078477;65;0.21766561514195584;1.5517241379310345;6;0.05;0.85;2
1000;173;0.173;10;0.173;2;0.346;10;0.33735224586288415;47;0.10344827586206896;1.5494505494505495;7;0.05;0.85;2
1000;174;0.174;10;0.174;2;0.348;10;0.32515723270440255;53;0.14;1.5623100303951367;8;0.05;0.85;2
1000;159;0.159;12;0.159;2;0.318;12;0.4664899726124216;49;0.16393442622950818;1.5375;9;0.05;0.85;2
1000;406;0.406;109;0.406;3;0.812;109;0.7438794374080525;150;0.030874785591766724;2.144392394599063;0;0.05;0.95;2
1000;322;0.322;55;0.322;3;0.644;55;0.6127796713982828;122;0.07177734375;1.9763013118916632;1;0.05;0.95;2
1000;248;0.248;47;0.248;3;0.496;47;0.5094656889250914;57;0.037544696066746125;2.0023741690408356;2;0.05;0.95;2
1000;442;0.442;196;0.442;3;0.884;196;0.7247958806491767;129;0.010330160016204173;2.127653123104912;3;0.05;0.95;2
1000;290;0.29;26;0.29;4;0.58;26;0.6123983408477908;83;0.10957792207792208;2.5676937441643326;4;0.05;0.95;2
1000;207;0.207;39;0.207;2;0.414;39;0.5582168821557616;62;0.06256860592755215;1.808490566037736;5;0.05;0.95;2
1000;269;0.269;18;0.269;6;0.538;18;0.4805942483309772;82;0.2017167381974249;2.3832558139534883;6;0.05;0.95;2
1000;229;0.229;20;0.229;2;0.458;20;0.4402776592595402;61;0.0683111954459203;1.68377253814147;7;0.05;0.95;2
1000;210;0.21;12;0.21;3;0.42;12;0.44077681577681577;66;0.15789473684210525;1.6142241379310345;8;0.05;0.95;2
1000;188;0.188;15;0.188;3;0.376;15;0.5389306599832916;57;0.13953488372093023;1.5942350332594235;9;0.05;0.95;2
1000;279;0.279;4;0.279;3;0.558;4;0.3598130841121495;107;0.34615384615384615;1.535796766743649;0;0.25;0.05;2
1000;280;0.28;4;0.28;4;0.56;5;0.5705729166666667;128;0.5357142857142857;1.7231759656652361;1;0.25;0.05;2
1000;219;0.219;3;0.219;3;0.438;4;0.4842342342342342;74;0.504950495049505;1.2454873646209386;2;0.25;0.05;2
1000;278;0.278;4;0.278;4;0.556;5;0.5105105105105104;111;0.47692307692307695;1.5936073059360731;3;0.25;0.05;2
1000;289;0.289;5;0.289;3;0.578;5;0.5538271604938272;135;0.47368421052631576;1.7344064386317908;4;0.25;0.05;2
1000;254;0.254;4;0.254;3;0.508;5;0.5016339869281046;102;0.47560975609756095;1.4109589041095891;5;0.25;0.05;2
1000;272;0.272;4;0.272;4;0.544;4;0.5231884057971015;115;0.5714285714285714;1.654462242562929;6;0.25;0.05;2
1000;257;0.257;3;0.257;3;0.514;4;0.38888888888888884;93;0.35172413793103446;1.5522388059701493;7;0.25;0.05;2
1000;263;0.263;4;0.263;2;0.526;4;0.4791666666666667;104;0.4375;1.4069148936170213;8;0.25;0.05;2
1000;262;0.262;4;0.262;3;0.524;4;0.5633608815426997;121;0.5670731707317073;1.4103260869565217;9;0.25;0.05;2
1000;306;0.306;5;0.306;3;0.612;5;0.4182795698924731;124;0.38571428571428573;1.5337423312883436;0;0.25;0.15;2
1000;312;0.312;5;0.312;4;0.624;5;0.5486301369863014;146;0.5111111111111111;1.7650273224043715;1;0.25;0.15;2
1000;252;0.252;5;0.252;3;0.504;5;0.43548387096774194;93;0.41007194244604317;1.3641456582633054;2;0.25;0.15;2
1000;316;0.316;5;0.316;4;0.632;5;0.5281481481481481;135;0.47368421052631576;2.208;3;0.25;0.15;2
1000;315;0.315;5;0.315;3;0.63;5;0.5766203703703704;144;0.5090252707581228;2.0578512396694215;4;0.25;0.15;2
1000;279;0.279;4;0.279;3;0.558;5;0.5206489675516224;113;0.47540983606557374;1.4261083743842364;5;0.25;0.15;2
1000;292;0.292;4;0.292;4;0.584;5;0.5035230352303522;123;0.559322033898305;1.6569037656903767;6;0.25;0.15;2
1000;284;0.284;3;0.284;3;0.568;5;0.4476190476190477;112;0.42408376963350786;1.5609756097560976;7;0.25;0.15;2
1000;293;0.293;4;0.293;2;0.586;4;0.4642857142857143;126;0.4032258064516129;1.5269978401727862;8;0.25;0.15;2
1000;292;0.292;6;0.292;3;0.584;6;0.6326530612244898;147;0.5575221238938053;1.5144766146993318;9;0.25;0.15;2
1000;337;0.337;8;0.337;3;0.674;8;0.42961210974456016;151;0.3655913978494624;1.7672955974842768;0;0.25;0.25;2
1000;352;0.352;9;0.352;4;0.704;9;0.5622967479674796;164;0.4767123287671233;1.823008849557522;1;0.25;0.25;2
1000;278;0.278;6;0.278;3;0.556;6;0.4444444444444444;105;0.4044943820224719;1.6578947368421053;2;0.25;0.25;2
1000;353;0.353;8;0.353;4;0.706;8;0.5265415140415141;156;0.39779005524861877;2.4165733482642775;3;0.25;0.25;2
1000;361;0.361;6;0.361;3;0.722;6;0.5300387596899224;172;0.4318181818181818;2.4694501018329937;4;0.25;0.25;2
1000;318;0.318;5;0.318;3;0.636;5;0.5465227817745804;139;0.4624505928853755;1.5197628458498025;5;0.25;0.25;2
1000;336;0.336;5;0.336;4;0.672;6;0.5464052287581699;153;0.5396341463414634;1.7557755775577557;6;0.25;0.25;2
1000;317;0.317;5;0.317;3;0.634;5;0.5217054263565891;129;0.425;1.614366729678639;7;0.25;0.25;2
1000;314;0.314;4;0.314;2;0.628;5;0.48394160583941603;137;0.4017857142857143;1.644859813084112;8;0.25;0.25;2
1000;323;0.323;6;0.323;3;0.646;6;0.6226907630522088;166;0.5217391304347826;1.5223300970873785;9;0.25;0.25;2
1000;384;0.384;14;0.384;3;0.768;14;0.5192656057062837;177;0.3620689655172414;2.1286836935166993;0;0.25;0.35;2
1000;397;0.397;11;0.397;5;0.794;11;0.5474696499153021;184;0.4251497005988024;2.0224358974358974;1;0.25;0.35;2
1000;319;0.319;9;0.319;3;0.638;9;0.4455046649703138;131;0.33984375;1.7567114093959733;2;0.25;0.35;2
1000;395;0.395;14;0.395;4;0.79;14;0.538291150155557;177;0.3333333333333333;3.080872011251758;3;0.25;0.35;2
1000;406;0.406;7;0.406;4;0.812;8;0.5549999999999999;200;0.4505703422053232;2.4366319444444446;4;0.25;0.35;2
1000;369;0.369;9;0.369;3;0.738;9;0.5520671834625324;172;0.44050632911392407;1.790983606557377;5;0.25;0.35;2
1000;383;0.383;8;0.383;4;0.766;8;0.5443304393580637;181;0.4778761061946903;1.953883495145631;6;0.25;0.35;2
1000;358;0.358;5;0.358;3;0.716;6;0.5320261437908497;153;0.38080495356037153;2.029986962190352;7;0.25;0.35;2
1000;349;0.349;7;0.349;3;0.698;7;0.46830265848670755;163;0.38;1.8664772727272727;8;0.25;0.35;2
1000;351;0.351;7;0.351;3;0.702;7;0.626516290726817;190;0.49714285714285716;1.7830045523520486;9;0.25;0.35;2
1000;451;0.451;19;0.451;4;0.902;20;0.5542351476003007;216;0.3029197080291971;2.637146960268071;0;0.25;0.45;2
1000;475;0.475;16;0.475;5;0.95;16;0.5349253902662994;220;0.33807829181494664;2.4061640066042926;1;0.25;0.45;2
1000;383;0.383;11;0.383;3;0.766;12;0.48691707494102704;167;0.289237668161435;2.8135593220338984;2;0.25;0.45;2
1000;474;0.474;24;0.474;4;0.948;24;0.5426610828784743;224;0.2601880877742947;3.6019714479945617;3;0.25;0.45;2
1000;491;0.491;14;0.491;4;0.982;14;0.5829404352709436;236;0.36609071274298055;2.7265231333027944;4;0.25;0.45;2
1000;430;0.43;13;0.43;3;0.86;13;0.551255507777247;207;0.3806343906510851;1.9450757575757576;5;0.25;0.45;2
1000;441;0.441;11;0.441;4;0.882;11;0.5525611515855418;205;0.4005805515239477;2.128688524590164;6;0.25;0.45;2
1000;409;0.409;8;0.409;3;0.818;9;0.5448210922787194;177;0.3264887063655031;2.3855619360131257;7;0.25;0.45;2
1000;400;0.4;9;0.4;3;0.8;9;0.5354093567251462;190;0.3624161073825503;1.8734602463605823;8;0.25;0.45;2
1000;410;0.41;12;0.41;3;0.82;12;0.6429030263131646;217;0.4667931688804554;1.7696019300361883;9;0.25;0.45;2
1000;534;0.534;33;0.534;4;1.068;33;0.5767013012048998;251;0.21070811744386875;3.11495487752471;0;0.25;0.55;2
1000;579;0.579;26;0.579;5;1.158;26;0.5730961311827141;267;0.27119700748129677;2.6478599221789882;1;0.25;0.55;2
1000;450;0.45;17;0.45;4;0.9;17;0.5389278800830378;207;0.27413127413127414;3.0840042002100105;2;0.25;0.55;2
1000;568;0.568;41;0.568;4;1.136;41;0.629545450033255;270;0.21638330757341576;3.1747533722568955;3;0.25;0.55;2
1000;563;0.563;19;0.563;4;1.126;19;0.6192657840516081;274;0.3287671232876712;2.8351063829787235;4;0.25;0.55;2
1000;507;0.507;19;0.507;4;1.014;19;0.5931823485840106;247;0.36235038084874865;1.9460431654676258;5;0.25;0.55;2
1000;529;0.529;14;0.529;4;1.058;14;0.5957705705752581;256;0.37251184834123224;2.2341008771929824;6;0.25;0.55;2
1000;470;0.47;11;0.47;3;0.94;12;0.5885467118140385;202;0.2903225806451613;2.8245137946630483;7;0.25;0.55;2
1000;456;0.456;13;0.456;3;0.912;13;0.5714294555002519;226;0.3284671532846715;1.9771801140994294;8;0.25;0.55;2
1000;468;0.468;14;0.468;3;0.936;14;0.6360386601350457;249;0.4160887656033287;1.7984934086629;9;0.25;0.55;2
1000;693;0.693;68;0.693;6;1.386;68;0.6504988453525168;324;0.1289172452617752;2.8112814688623886;0;0.25;0.65;2
1000;710;0.71;47;0.71;5;1.42;47;0.644755490159748;324;0.22783661119515886;3.1922865769969806;1;0.25;0.65;2
1000;557;0.557;40;0.557;4;1.114;40;0.6012545512545513;259;0.1703883495145631;3.14332546551272;2;0.25;0.65;2
1000;727;0.727;99;0.727;5;1.454;99;0.6451397411540931;329;0.09706277024004771;3.3236767696810356;3;0.25;0.65;2
1000;671;0.671;26;0.671;4;1.342;27;0.651241233255082;323;0.27572183814558765;2.591424448567306;4;0.25;0.65;2
1000;605;0.605;39;0.605;4;1.21;39;0.6316415606978221;290;0.27582477014602486;2.018867924528302;5;0.25;0.65;2
1000;630;0.63;19;0.63;5;1.26;19;0.6315959352923267;305;0.31766612641815234;2.4396413704771054;6;0.25;0.65;2
1000;593;0.593;20;0.593;4;1.186;20;0.6302290033687493;261;0.23504784688995214;2.978708946772367;7;0.25;0.65;2
1000;535;0.535;19;0.535;3;1.07;19;0.5878550250918673;260;0.28622862286228623;2.272267206477733;8;0.25;0.65;2
1000;541;0.541;20;0.541;3;1.082;20;0.6484131885898288;292;0.33423180592991913;1.8433086751849361;9;0.25;0.65;2
1000;935;0.935;132;0.935;6;1.87;132;0.7046162773419868;426;0.06597463748729199;2.79427894380501;0;0.25;0.75;2
1000;891;0.891;75;0.891;6;1.782;75;0.6895350779722325;399;0.19129226493747106;3.4464534999667618;1;0.25;0.75;2
1000;696;0.696;71;0.696;4;1.392;71;0.6392995295198483;320;0.10204471622396331;3.053969470524366;2;0.25;0.75;2
1000;998;0.998;220;0.998;5;1.996;220;0.7329415012522782;424;0.04762928717342221;3.020637219406227;3;0.25;0.75;2
1000;827;0.827;45;0.827;4;1.654;45;0.6778511308112426;394;0.19024101145792177;2.9211309523809526;4;0.25;0.75;2
1000;720;0.72;66;0.72;4;1.44;66;0.653973869654343;338;0.17511276200583709;2.353020360087498;5;0.25;0.75;2
1000;786;0.786;31;0.786;6;1.572;31;0.6575174789251257;374;0.24026696329254726;2.6439993539008237;6;0.25;0.75;2
1000;734;0.734;31;0.734;4;1.468;31;0.647855865339615;318;0.1951367781155015;3.31457345971564;7;0.25;0.75;2
1000;653;0.653;23;0.653;4;1.306;23;0.6285189687455732;328;0.24439918533604887;2.4317784256559767;8;0.25;0.75;2
1000;643;0.643;23;0.643;3;1.286;23;0.6570590116065677;344;0.2902654867256637;2.1928009929664873;9;0.25;0.75;2
1000;1295;1.295;260;1.295;6;2.59;260;0.7807204603339777;544;0.035064702725266864;3.305314100056135;0;0.25;0.85;2
1000;1138;1.138;136;1.138;6;2.276;136;0.7232870706420559;492;0.12199379363847944;3.710452353480666;1;0.25;0.85;2
1000;931;0.931;130;0.931;5;1.862;130;0.7189459165532528;425;0.06418232605383443;3.349449808576726;2;0.25;0.85;2
1000;1446;1.446;467;1.446;6;2.892;467;0.8025743609762349;569;0.02332251684546692;2.9905584718576845;3;0.25;0.85;2
1000;1050;1.05;70;1.05;5;2.1;70;0.720644114558865;479;0.14528650646950092;3.794847909426391;4;0.25;0.85;2
1000;884;0.884;114;0.884;5;1.768;114;0.6862662479974535;407;0.10385390992605871;2.4127133239392515;5;0.25;0.85;2
1000;999;0.999;54;0.999;6;1.998;54;0.6999671096228128;445;0.16727892941485176;3.4768944243976256;6;0.25;0.85;2
1000;949;0.949;52;0.949;4;1.898;52;0.6917049317916393;416;0.14641032535627857;3.1494582139743432;7;0.25;0.85;2
1000;804;0.804;32;0.804;4;1.608;32;0.6570030226018351;401;0.21762538962879002;3.100990420522812;8;0.25;0.85;2
1000;752;0.752;29;0.752;4;1.504;29;0.6843756650210473;383;0.23428986560116236;2.3402190144350423;9;0.25;0.85;2
1000;1967;1.967;519;1.967;6;3.934;519;0.8452459256815257;737;0.020645233650849602;3.468725804575739;0;0.25;0.95;2
1000;1492;1.492;248;1.492;6;2.984;248;0.7793249185402239;612;0.07126535275635533;3.9182162686172557;1;0.25;0.95;2
1000;1323;1.323;245;1.323;5;2.646;245;0.7869287308071118;555;0.043452506066917626;3.609707116924846;2;0.25;0.95;2
1000;2144;2.144;888;2.144;6;4.288;888;0.8742183432960243;796;0.012944060293418212;2.283212023880622;3;0.25;0.95;2
1000;1335;1.335;118;1.335;6;2.67;118;0.7447375921343953;565;0.11003291582952165;4.101268862826722;4;0.25;0.95;2
1000;1134;1.134;200;1.134;5;2.268;200;0.7033333538646659;508;0.05910175207699268;3.422080424821207;5;0.25;0.95;2
1000;1345;1.345;87;1.345;7;2.69;87;0.7193153823367988;562;0.12996834329933168;4.9760459000717185;6;0.25;0.95;2
1000;1251;1.251;94;1.251;5;2.502;94;0.7380543979089155;535;0.11150798080142874;3.7841605392156863;7;0.25;0.95;2
1000;1004;1.004;47;1.004;5;2.008;47;0.7030825709383047;474;0.1811070110701107;4.978826493531663;8;0.25;0.95;2
1000;909;0.909;43;0.909;4;1.818;43;0.6779836494012125;438;0.18246110325318246;3.9883006147134643;9;0.25;0.95;2
1000;474;0.474;5;0.474;3;0.948;5;0.4858267716535433;254;0.4490644490644491;2.0523076923076924;0;0.45;0.05;2
1000;494;0.494;8;0.494;4;0.988;8;0.49438018122228644;247;0.45709281961471104;2.271356783919598;1;0.45;0.05;2
1000;414;0.414;5;0.414;4;0.828;6;0.4801587301587301;210;0.42513368983957217;1.8479604449938196;2;0.45;0.05;2
1000;493;0.493;7;0.493;5;0.986;8;0.47967792926299146;241;0.42391304347826086;2.9941176470588236;3;0.45;0.05;2
1000;487;0.487;6;0.487;4;0.974;6;0.5424603174603174;252;0.5039619651347068;2.3966613672496027;4;0.45;0.05;2
1000;469;0.469;5;0.469;4;0.938;6;0.5646976090014064;237;0.4887640449438202;1.810663764961915;5;0.45;0.05;2
1000;470;0.47;6;0.47;4;0.94;8;0.533892958892959;234;0.5025125628140703;2.022598870056497;6;0.45;0.05;2
1000;446;0.446;4;0.446;4;0.892;5;0.4880503144654088;212;0.43612334801762115;2.0150862068965516;7;0.45;0.05;2
1000;447;0.447;6;0.447;3;0.894;6;0.4848888888888889;225;0.4225352112676056;1.9656283566058002;8;0.45;0.05;2
1000;460;0.46;6;0.46;3;0.92;6;0.5614873837981408;251;0.484251968503937;1.8842443729903537;9;0.45;0.05;2
1000;521;0.521;8;0.521;4;1.042;8;0.49170020120724345;284;0.43130990415335463;2.1681706316652996;0;0.45;0.15;2
1000;560;0.56;11;0.56;5;1.12;11;0.5434212709474033;287;0.4544334975369458;2.503008423586041;1;0.45;0.15;2
1000;463;0.463;7;0.463;4;0.926;8;0.5302137998056365;245;0.42943548387096775;2.2214348981399468;2;0.45;0.15;2
1000;544;0.544;8;0.544;5;1.088;8;0.49450008785802146;271;0.40145985401459855;3.1839749328558637;3;0.45;0.15;2
1000;561;0.561;7;0.561;4;1.122;8;0.5344761904761905;300;0.4882903981264637;2.8359375;4;0.45;0.15;2
1000;520;0.52;6;0.52;4;1.04;6;0.5572839506172839;270;0.49273255813953487;1.9128113879003559;5;0.45;0.15;2
1000;524;0.524;7;0.524;4;1.048;9;0.5553317818355412;266;0.47808764940239046;2.107142857142857;6;0.45;0.15;2
1000;495;0.495;6;0.495;4;0.99;7;0.5056010928961748;244;0.39368770764119604;2.90609756097561;7;0.45;0.15;2
1000;504;0.504;7;0.504;3;1.008;7;0.4874492432631967;258;0.42704626334519574;2.0507436570428696;8;0.45;0.15;2
1000;509;0.509;7;0.509;4;1.018;7;0.5856974591956924;283;0.5070422535211268;2.0469026548672566;9;0.45;0.15;2
1000;596;0.596;12;0.596;4;1.192;12;0.5179766899766899;325;0.41684901531728663;2.8971920289855073;0;0.45;0.25;2
