n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
200;142;0.71;7;0.71;3;1.42;8;0.25698809523809524;0.5043103448275862;2.4767726161369192;0;0.5;0.4;2
200;146;0.73;11;0.73;4;1.46;11;0.21031204906204903;0.3041958041958042;2.685962373371925;1;0.5;0.4;2
200;167;0.835;14;0.835;3;1.67;14;0.2248981018981019;0.3209302325581395;2.9842053307008887;2;0.5;0.4;2
200;173;0.865;14;0.865;5;1.73;14;0.24663170163170164;0.43286573146292584;3.0570440795159897;3;0.5;0.4;2
200;174;0.87;14;0.87;5;1.74;14;0.27907692307692306;0.4267515923566879;3.361111111111111;4;0.5;0.4;2
200;189;0.945;19;0.945;5;1.89;19;0.2789256328466855;0.3630252100840336;3.8199708454810497;0;0.5;0.6;2
200;189;0.945;29;0.945;4;1.89;29;0.3015859829825347;0.21153846153846154;2.8825581395348836;1;0.5;0.6;2
200;232;1.16;27;1.16;4;2.32;27;0.37640016465016474;0.2824156305506217;3.0046869768998996;2;0.5;0.6;2
200;244;1.22;30;1.22;6;2.44;30;0.3546087392811531;0.2830578512396694;3.730826746421705;3;0.5;0.6;2
200;245;1.225;30;1.225;6;2.45;30;0.4187362407707235;0.28773584905660377;2.9369925300422217;4;0.5;0.6;2
200;256;1.28;38;1.28;5;2.56;38;0.3735334189281557;0.27015113350125947;3.249461593682699;0;0.5;0.8;2
200;300;1.5;83;1.5;5;3.0;83;0.4633804348643526;0.11559760036917398;3.376873857404022;1;0.5;0.8;2
200;372;1.86;89;1.86;5;3.72;89;0.5623408408850824;0.13130108991825612;3.1652168138654626;2;0.5;0.8;2
200;407;2.035;78;2.035;7;4.07;78;0.5673881267284172;0.16776007497656983;3.5711699631243716;3;0.5;0.8;2
200;368;1.84;54;1.84;6;3.68;54;0.5940738857919212;0.21423125794155018;3.867168509370344;4;0.5;0.8;2
200;417;2.085;107;2.085;7;4.17;107;0.5581925089558889;0.12844909609895339;3.4591790708164187;0;0.5;1.0;2
200;496;2.48;195;2.48;7;4.96;195;0.7789709099678135;0.06550525920360631;2.004466778336125;1;0.5;1.0;2
200;645;3.225;194;3.225;6;6.45;194;0.7933706025635818;0.09021846093288723;1.998140703517588;2;0.5;1.0;2
200;695;3.475;182;3.475;9;6.95;182;0.7965114827151037;0.10444177671068428;2.1268341708542713;3;0.5;1.0;2
200;668;3.34;148;3.34;8;6.68;148;0.7658163912258104;0.1240565824558232;2.2020709608649307;4;0.5;1.0;2
200;148;0.74;6;0.74;3;1.48;7;0.24845238095238098;0.4895397489539749;2.3665893271461718;0;0.75;0.0;2
200;122;0.61;4;0.61;4;1.22;5;0.163;0.44776119402985076;1.85546875;1;0.75;0.0;2
200;146;0.73;5;0.73;4;1.46;6;0.17283333333333334;0.4074074074074074;2.603082851637765;2;0.75;0.0;2
200;159;0.795;7;0.795;5;1.59;8;0.18829761904761902;0.4649122807017544;3.3952225841476658;3;0.75;0.0;2
200;163;0.815;6;0.815;4;1.63;7;0.25414285714285717;0.5112540192926045;3.300435413642961;4;0.75;0.0;2
200;174;0.87;7;0.87;4;1.74;8;0.2829047619047619;0.4803370786516854;2.9315866084425037;0;0.75;0.2;2
200;171;0.855;8;0.855;4;1.71;8;0.28219047619047616;0.444794952681388;2.2994746059544657;1;0.75;0.2;2
200;184;0.92;12;0.92;4;1.84;12;0.22612518037518034;0.3836477987421384;3.5645484949832777;2;0.75;0.2;2
200;203;1.015;13;1.015;5;2.03;13;0.25537395937395935;0.4159869494290375;6.2658513035082075;3;0.75;0.2;2
200;199;0.995;8;0.995;5;1.99;8;0.293047619047619;0.5110220440881763;3.496879875195008;4;0.75;0.2;2
200;205;1.025;13;1.025;5;2.05;13;0.31498018648018644;0.45674740484429066;3.136244541484716;0;0.75;0.4;2
200;208;1.04;16;1.04;4;2.08;16;0.35185317460317456;0.3644366197183099;3.666265060240964;1;0.75;0.4;2
200;249;1.245;22;1.245;4;2.49;22;0.34204708853238275;0.34309240622140896;4.345574387947269;2;0.75;0.4;2
200;266;1.33;23;1.33;5;2.66;24;0.34288266202396633;0.3511627906976744;4.129425199847735;3;0.75;0.4;2
200;262;1.31;20;1.31;6;2.62;20;0.4021206030811294;0.40350877192982454;3.261518064302287;4;0.75;0.4;2
200;261;1.305;23;1.305;6;2.61;23;0.3632835110328716;0.39982347749338043;4.225333333333333;0;0.75;0.6;2
200;298;1.49;48;1.49;5;2.98;48;0.5046583906637099;0.24011571841851495;3.279149074374797;1;0.75;0.6;2
200;345;1.725;39;1.725;5;3.45;39;0.47753846147869566;0.2682437850842021;4.190188736914496;2;0.75;0.6;2
200;384;1.92;51;1.92;6;3.84;51;0.5172366356180935;0.2583218707015131;3.8562590697319177;3;0.75;0.6;2
200;365;1.825;39;1.825;6;3.65;39;0.5879033218243747;0.32581261950286805;3.601469890943575;4;0.75;0.6;2
200;382;1.91;63;1.91;7;3.82;63;0.528000317926625;0.24690133862171543;4.652068126520681;0;0.75;0.8;2
200;450;2.25;133;2.25;6;4.5;133;0.7185231169161377;0.11041067952164643;2.397748592870544;1;0.75;0.8;2
200;589;2.945;129;2.945;6;5.89;129;0.7043484704127849;0.15370356639727145;2.659080207188824;2;0.75;0.8;2
200;612;3.06;119;3.06;8;6.12;119;0.7123562379173439;0.1616357673515829;2.6175622262578786;3;0.75;0.8;2
200;566;2.83;80;2.83;8;5.66;80;0.7146040882137755;0.22304953059242474;2.8660430933689662;4;0.75;0.8;2
200;614;3.07;160;3.07;10;6.14;160;0.7206464860191838;0.1271051795360661;2.5344906349931478;0;0.75;1.0;2
200;620;3.1;199;3.1;7;6.2;199;0.8014252295941207;0.09227139131514675;1.9688442211055277;1;0.75;1.0;2
200;880;4.4;199;4.4;9;8.8;199;0.7981028502112208;0.13515645542992374;1.9557788944723618;2;0.75;1.0;2
200;935;4.675;199;4.675;12;9.35;199;0.8140667199751941;0.12338936198671363;1.9530150753768845;3;0.75;1.0;2
200;952;4.76;187;4.76;10;9.52;187;0.8186292622982893;0.13725774842128186;1.95643216080402;4;0.75;1.0;2
200;190;0.95;7;0.95;4;1.9;8;0.3461071428571429;0.5177664974619289;2.6200607902735564;0;1.0;0.0;2
200;179;0.895;6;0.895;4;1.79;6;0.28900000000000003;0.48297213622291024;2.621875;1;1.0;0.0;2
200;204;1.02;9;1.02;4;2.04;9;0.250686507936508;0.4180327868852459;4.6164772727272725;2;1.0;0.0;2
200;210;1.05;9;1.05;5;2.1;10;0.221345238095238;0.4066115702479339;5.262803628914252;3;1.0;0.0;2
200;212;1.06;7;1.06;5;2.12;8;0.31513095238095223;0.5607476635514018;4.011111111111111;4;1.0;0.0;2
200;220;1.1;7;1.1;4;2.2;9;0.3902619047619047;0.5268817204301075;3.0253807106598987;0;1.0;0.2;2
200;213;1.065;10;1.065;4;2.13;10;0.3609722222222222;0.44881889763779526;2.746875;1;1.0;0.2;2
200;242;1.21;13;1.21;5;2.42;13;0.32754975579975576;0.40803108808290156;4.58646408839779;2;1.0;0.2;2
200;263;1.315;14;1.315;5;2.63;14;0.28949755799755794;0.39820359281437123;5.935124408487254;3;1.0;0.2;2
200;265;1.325;12;1.325;6;2.65;12;0.38324206349206347;0.5121951219512195;3.7031502423263327;4;1.0;0.2;2
200;280;1.4;17;1.4;6;2.8;17;0.41327936850730973;0.46285714285714286;4.954176334106728;0;1.0;0.4;2
200;273;1.365;20;1.365;5;2.73;20;0.42940339485076323;0.3898477157360406;4.531080650302837;1;1.0;0.4;2
200;326;1.63;28;1.63;6;3.26;28;0.42251501349527665;0.35702479338842974;4.483932516569593;2;1.0;0.4;2
200;337;1.685;26;1.685;6;3.37;26;0.4035624209124211;0.35903855783675515;6.477057229935658;3;1.0;0.4;2
200;348;1.74;26;1.74;6;3.48;26;0.5267611943611944;0.41407089151450055;4.289408866995074;4;1.0;0.4;2
200;352;1.76;30;1.76;6;3.52;30;0.49050970676832756;0.4164600892414477;4.348823975720789;0;1.0;0.6;2
200;384;1.92;69;1.92;6;3.84;69;0.5964809042530136;0.2131979695431472;3.4688524590163934;1;1.0;0.6;2
200;474;2.37;62;2.37;6;4.74;62;0.5892627617277701;0.24955542382928275;3.3267569389130567;2;1.0;0.6;2
200;498;2.49;61;2.49;6;4.98;61;0.6111433440195203;0.2657970523462646;3.7503593399643536;3;1.0;0.6;2
200;502;2.51;51;2.51;6;5.02;51;0.661531619300476;0.3268779342723005;3.503118921456838;4;1.0;0.6;2
200;524;2.62;83;2.62;9;5.24;83;0.6213660711538719;0.2517370390165687;3.722273208612778;0;1.0;0.8;2
200;574;2.87;165;2.87;7;5.74;165;0.7459531246156572;0.11672535211267605;2.2889329587396023;1;1.0;0.8;2
200;758;3.79;156;3.79;8;7.58;156;0.7677685983615329;0.1673906747755575;2.3303517587939697;2;1.0;0.8;2
200;796;3.98;156;3.98;9;7.96;156;0.7429305553129183;0.1650501066527146;2.2934876402213087;3;1.0;0.8;2
200;755;3.775;117;3.775;10;7.55;117;0.7676836157302895;0.21284246575342466;2.4414070351758794;4;1.0;0.8;2
200;818;4.09;189;4.09;13;8.18;189;0.7810693679591292;0.14529828109201212;2.0622110552763817;0;1.0;1.0;2
200;752;3.76;199;3.76;9;7.52;199;0.793167371165624;0.12355283533662709;1.9622110552763818;1;1.0;1.0;2
200;1089;5.445;199;5.445;10;10.89;199;0.7992228770181906;0.16319397768517274;1.9452763819095478;2;1.0;1.0;2
200;1172;5.86;199;5.86;12;11.72;199;0.7937192614598729;0.15994741454864153;1.941105527638191;3;1.0;1.0;2
200;1176;5.88;199;5.88;12;11.76;199;0.8260275390118252;0.15817389325537837;1.9409045226130652;4;1.0;1.0;2
200;230;1.15;7;1.15;5;2.3;8;0.3786309523809523;0.5076923076923077;3.0385338345864663;0;1.25;0.0;2
200;217;1.085;8;1.085;4;2.17;8;0.36364285714285716;0.486;3.520884520884521;1;1.25;0.0;2
200;243;1.215;10;1.215;4;2.43;10;0.3172222222222223;0.4461756373937677;4.201366414958648;2;1.25;0.0;2
200;270;1.35;10;1.35;6;2.7;11;0.29189033189033187;0.3950617283950617;6.700900163666121;3;1.25;0.0;2
200;258;1.29;8;1.29;6;2.58;8;0.4040833333333333;0.5361216730038023;4.195612431444241;4;1.25;0.0;2
200;276;1.38;9;1.38;5;2.76;10;0.4212499999999999;0.5156756756756756;4.073343449671219;0;1.25;0.2;2
200;269;1.345;10;1.345;5;2.69;10;0.4109365079365078;0.44657863145258103;5.613981042654029;1;1.25;0.2;2
200;305;1.525;15;1.525;6;3.05;15;0.3752753635253637;0.4204112718964204;4.0353600689952565;2;1.25;0.2;2
200;324;1.62;16;1.62;7;3.24;17;0.3477356018164843;0.4163346613545817;6.345539743144742;3;1.25;0.2;2
200;326;1.63;16;1.63;7;3.26;16;0.4751370573870573;0.4981711777615216;4.603071720445259;4;1.25;0.2;2
200;341;1.705;19;1.705;6;3.41;19;0.46885541174511763;0.4731738849385908;5.663894967177243;0;1.25;0.4;2
200;344;1.72;29;1.72;5;3.44;29;0.526603058818576;0.34508670520231216;4.812726076948373;1;1.25;0.4;2
200;408;2.04;29;2.04;6;4.08;29;0.47305102038277036;0.3673237300985595;4.486344338128129;2;1.25;0.4;2
200;438;2.19;34;2.19;8;4.38;34;0.4950018287812407;0.36556169429097607;4.546325068171729;3;1.25;0.4;2
200;435;2.175;30;2.175;7;4.35;30;0.5978421478954601;0.42462845010615713;4.180178012990137;4;1.25;0.4;2
200;452;2.26;43;2.26;9;4.52;43;0.5840942933149177;0.3803786574870912;4.879093389933293;0;1.25;0.6;2
200;459;2.295;76;2.295;6;4.59;76;0.6288886666156118;0.22755417956656346;3.377857463021067;1;1.25;0.6;2
200;597;2.985;74;2.985;7;5.97;74;0.6504727505495302;0.27350427350427353;3.1520773866159213;2;1.25;0.6;2
200;637;3.185;78;3.185;8;6.37;78;0.6554481606777504;0.27769110764430577;3.033278136851664;3;1.25;0.6;2
200;606;3.03;55;3.03;9;6.06;55;0.6832552929264953;0.33901648583908695;3.4229636898920512;4;1.25;0.6;2
200;664;3.32;110;3.32;11;6.64;110;0.7008953845067292;0.24202898550724639;3.153882011705599;0;1.25;0.8;2
200;695;3.475;184;3.475;8;6.95;184;0.7578312651922491;0.13104693140794224;2.1414070351758796;1;1.25;0.8;2
200;939;4.695;188;4.695;9;9.39;188;0.7888212910836873;0.17807684805929394;2.023618090452261;2;1.25;0.8;2
200;983;4.915;173;4.915;12;9.83;173;0.7634342309119492;0.18488187120721145;2.122361809045226;3;1.25;0.8;2
200;932;4.66;142;4.66;11;9.32;142;0.7780539549910881;0.2099131854270238;2.1965829145728644;4;1.25;0.8;2
200;973;4.865;198;4.865;13;9.73;198;0.789925431037305;0.16226575809199317;1.9585427135678393;0;1.25;1.0;2
200;891;4.455;199;4.455;10;8.91;199;0.7662602487083765;0.15540474082816957;1.9552261306532663;1;1.25;1.0;2
200;1289;6.445;199;6.445;12;12.89;199;0.7774423837803104;0.18574510090669785;1.9352261306532663;2;1.25;1.0;2
200;1365;6.825;199;6.825;12;13.65;199;0.7734005574976429;0.1902231159628459;1.9314070351758794;3;1.25;1.0;2
200;1380;6.9;199;6.9;12;13.8;199;0.8113129094730275;0.1777993684721885;1.9306532663316582;4;1.25;1.0;2
200;282;1.41;9;1.41;5;2.82;10;0.4257658730158729;0.5254988913525499;5.135431568907964;0;1.5;0.0;2
200;259;1.295;8;1.295;5;2.59;8;0.40130952380952395;0.4796633941093969;4.939951405761888;1;1.5;0.0;2
200;288;1.44;10;1.44;5;2.88;10;0.33934523809523837;0.4368048533872599;6.437403400309119;2;1.5;0.0;2
200;320;1.6;12;1.6;7;3.2;13;0.343338605838606;0.437683284457478;6.864160401002506;3;1.5;0.0;2
200;310;1.55;10;1.55;7;3.1;11;0.4276323953823955;0.523892267593397;5.758243190407924;4;1.5;0.0;2
200;333;1.665;10;1.665;6;3.33;11;0.4788019480519481;0.5178849144634525;7.810622317596566;0;1.5;0.2;2
200;314;1.57;12;1.57;5;3.14;12;0.4592741702741703;0.4371584699453552;7.021836270128994;1;1.5;0.2;2
200;369;1.845;19;1.845;6;3.69;19;0.42160331245122284;0.41429339065018805;5.933789450452439;2;1.5;0.2;2
200;391;1.955;20;1.955;8;3.91;21;0.42836263083321924;0.4242973708068903;5.566038973820615;3;1.5;0.2;2
200;386;1.93;18;1.93;7;3.86;18;0.513813656931304;0.4844919786096257;4.867087527725644;4;1.5;0.2;2
200;414;2.07;23;2.07;8;4.14;23;0.5435310993354473;0.48051391862955034;5.031336317744547;0;1.5;0.4;2
200;402;2.01;34;2.01;6;4.02;34;0.5782971840251252;0.3542713567839196;4.902757314249632;1;1.5;0.4;2
200;503;2.515;34;2.515;7;5.03;34;0.5631033432855417;0.37107740585774057;4.131199740946625;2;1.5;0.4;2
200;540;2.7;42;2.7;8;5.4;42;0.5747235331485331;0.377442996742671;3.932352243057204;3;1.5;0.4;2
200;506;2.53;34;2.53;7;5.06;34;0.6232940041726419;0.41822849807445445;3.7468827930174564;4;1.5;0.4;2
200;545;2.725;52;2.725;10;5.45;52;0.6281187968292459;0.38272816486751715;4.552330361095302;0;1.5;0.6;2
200;559;2.795;91;2.795;8;5.59;91;0.6607826626561148;0.23601672765290121;3.1437978995174567;1;1.5;0.6;2
200;730;3.65;87;3.65;9;7.3;87;0.704031903998888;0.2854213107445386;2.9198492462311556;2;1.5;0.6;2
200;752;3.76;86;3.76;10;7.52;86;0.684179366502131;0.2834428986393518;2.8202631306329637;3;1.5;0.6;2
200;711;3.555;64;3.555;10;7.11;64;0.6960181713004041;0.3298270456154546;2.9398647911896196;4;1.5;0.6;2
200;786;3.93;130;3.93;11;7.86;130;0.7250365806444673;0.24102209944751382;2.6584140467188067;0;1.5;0.8;2
200;813;4.065;195;4.065;9;8.13;195;0.7678586045407438;0.15349895695050256;1.9966331658291456;1;1.5;0.8;2
200;1081;5.405;194;5.405;11;10.81;194;0.7932200680890152;0.20361804064100447;1.9722613065326633;2;1.5;0.8;2
200;1153;5.765;187;5.765;12;11.53;187;0.7722205168348779;0.19725784043546588;2.0008040201005026;3;1.5;0.8;2
200;1086;5.43;165;5.43;11;10.86;165;0.7813097223854123;0.20859507697285057;2.037386934673367;4;1.5;0.8;2
200;1116;5.58;199;5.58;13;11.16;199;0.7918910291198294;0.17568431965061648;1.9439195979899497;0;1.5;1.0;2
200;1039;5.195;199;5.195;11;10.39;199;0.7486913633465473;0.18636062552198832;1.947788944723618;1;1.5;1.0;2
200;1486;7.43;199;7.43;13;14.86;199;0.7882160870160645;0.21399270738377393;1.9253266331658292;2;1.5;1.0;2
200;1592;7.96;199;7.96;15;15.92;199;0.7679184478436722;0.22265529510823803;1.92;3;1.5;1.0;2
200;1586;7.93;199;7.93;14;15.86;199;0.8027019557509563;0.20425547606755662;1.9203015075376884;4;1.5;1.0;2
200;316;1.58;9;1.58;5;3.16;10;0.47856349206349214;0.5098920863309353;10.45052187876355;0;1.75;0.0;2
200;309;1.545;9;1.545;5;3.09;9;0.43653968253968256;0.4442250740375123;7.586457447630826;1;1.75;0.0;2
200;340;1.7;11;1.7;6;3.4;11;0.389987012987013;0.4344978165938865;6.537985455670741;2;1.75;0.0;2
200;379;1.895;13;1.895;7;3.79;14;0.4190494227994228;0.43198724760892665;5.768415059426375;3;1.75;0.0;2
200;366;1.83;12;1.83;7;3.66;12;0.4572792207792207;0.5215736040609137;5.683337888311925;4;1.75;0.0;2
200;378;1.89;12;1.89;7;3.78;12;0.48759090909090924;0.515370705244123;6.711562115621156;0;1.75;0.2;2
200;379;1.895;14;1.895;6;3.79;14;0.5301516539016541;0.43884892086330934;5.989350372736954;1;1.75;0.2;2
200;445;2.225;24;2.225;6;4.45;24;0.49819672626509015;0.42103293413173654;4.885059432406302;2;1.75;0.2;2
200;462;2.31;21;2.31;8;4.62;22;0.5027528443348878;0.431237721021611;4.9911218212949455;3;1.75;0.2;2
200;460;2.3;20;2.3;7;4.6;20;0.5436877055692844;0.4830033619723571;4.428605256926356;4;1.75;0.2;2
200;474;2.37;25;2.37;9;4.74;25;0.5746900668172408;0.4847560975609756;6.18273332195871;0;1.75;0.4;2
200;489;2.445;44;2.445;6;4.89;44;0.6174134456255019;0.36244419642857145;4.306506138425953;1;1.75;0.4;2
200;597;2.985;38;2.985;8;5.97;38;0.6239115525912989;0.3789241784468515;3.720035222210712;2;1.75;0.4;2
200;625;3.125;51;3.125;9;6.25;51;0.6191769281757353;0.3755602031670152;3.509113411341134;3;1.75;0.4;2
200;591;2.955;39;2.955;7;5.91;39;0.6262440815586913;0.4138706654170572;3.617002629272568;4;1.75;0.4;2
200;634;3.17;62;3.17;10;6.34;62;0.6525557824765573;0.37754524886877827;4.299269694929301;0;1.75;0.6;2
200;663;3.315;107;3.315;8;6.63;107;0.6901161232665567;0.24555659494855003;3.0059895436779858;1;1.75;0.6;2
200;849;4.245;104;4.245;10;8.49;104;0.7289344517867073;0.2874170478706269;2.6557788944723617;2;1.75;0.6;2
200;885;4.425;102;4.425;11;8.85;102;0.7091783429104193;0.28330635709103086;2.618622775983182;3;1.75;0.6;2
200;818;4.09;75;4.09;10;8.18;75;0.7067277044526934;0.32489162673967603;2.7207609085781677;4;1.75;0.6;2
200;903;4.515;152;4.515;12;9.03;152;0.7501180509015991;0.2320150820515018;2.3512715595379916;0;1.75;0.8;2
200;915;4.575;199;4.575;10;9.15;199;0.7545618396390555;0.1740562194459533;1.9540201005025126;1;1.75;0.8;2
200;1211;6.055;197;6.055;13;12.11;197;0.7896808159510976;0.22101704465417665;1.946281407035176;2;1.75;0.8;2
200;1348;6.74;193;6.74;12;13.48;193;0.7643169961240913;0.22302800401651232;1.9552261306532663;3;1.75;0.8;2
200;1258;6.29;177;6.29;13;12.58;177;0.7882575899697515;0.22199961636010998;1.9647236180904522;4;1.75;0.8;2
200;1259;6.295;199;6.295;13;12.59;199;0.7804090367845147;0.1875984104371298;1.9367336683417085;0;1.75;1.0;2
