n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
100;115;1.15;13;1.15;4;2.3;13;0.3019047619047619;0.35844155844155845;4.923330585325639;1;0.4;0.7;2
100;94;0.94;8;0.94;4;1.88;8;0.30976190476190474;0.4247787610619469;2.065693430656934;2;0.4;0.7;2
100;179;1.79;99;1.79;5;3.58;99;0.6820379303236446;0.06256033983394478;1.963838383838384;0;0.4;0.9;2
100;160;1.6;15;1.6;5;3.2;16;0.4668560606060606;0.359375;5.390648567119156;1;0.4;0.9;2
100;122;1.22;18;1.22;4;2.44;18;0.3572658730158729;0.3087378640776699;4.116205533596838;2;0.4;0.9;2
100;190;1.9;99;1.9;5;3.8;99;0.7265382395382395;0.07091117041555471;1.9616161616161616;0;0.4;1.0;2
100;194;1.94;21;1.94;5;3.88;21;0.47343562285667545;0.3604060913705584;5.052439342551526;1;0.4;1.0;2
100;153;1.53;30;1.53;6;3.06;30;0.4569423846973757;0.25970149253731345;5.176142309033834;2;0.4;1.0;2
100;61;0.61;4;0.61;3;1.22;5;0.16666666666666669;0.5833333333333334;1.51;0;0.7;0.1;2
100;94;0.94;7;0.94;3;1.88;7;0.21328571428571425;0.36363636363636365;6.808300395256917;1;0.7;0.1;2
100;79;0.79;5;0.79;4;1.58;6;0.215;0.4931506849315068;1.7116564417177915;2;0.7;0.1;2
100;88;0.88;17;0.88;4;1.76;17;0.2892941176470588;0.2777777777777778;3.393638170974155;0;0.7;0.3;2
100;122;1.22;9;1.22;4;2.44;9;0.40154761904761904;0.4368131868131868;7.016511430990686;1;0.7;0.3;2
100;103;1.03;7;1.03;4;2.06;8;0.33583333333333326;0.5373134328358209;2.183673469387755;2;0.7;0.3;2
100;141;1.41;57;1.41;5;2.82;57;0.49757142857142855;0.1056338028169014;2.569886022795441;0;0.7;0.5;2
100;154;1.54;12;1.54;4;3.08;12;0.49843867243867235;0.43781094527363185;5.947301988008836;1;0.7;0.5;2
100;124;1.24;8;1.24;4;2.48;9;0.3873650793650794;0.5526315789473685;3.3787375415282392;2;0.7;0.5;2
100;204;2.04;99;2.04;5;4.08;99;0.753819624819625;0.08082140165787491;1.9587878787878787;0;0.7;0.7;2
100;198;1.98;13;1.98;5;3.96;15;0.572021423021423;0.44554455445544555;5.077766445690974;1;0.7;0.7;2
100;162;1.62;16;1.62;5;3.24;16;0.43827558552558554;0.43673469387755104;6.286186186186186;2;0.7;0.7;2
100;232;2.32;99;2.32;5;4.64;99;0.7434877344877345;0.1024390243902439;1.953131313131313;0;0.7;0.9;2
100;279;2.79;24;2.79;6;5.58;24;0.5944450826950827;0.3911272068809416;3.470575072723204;1;0.7;0.9;2
100;231;2.31;44;2.31;7;4.62;44;0.5818993808517064;0.2990353697749196;3.2522295906700207;2;0.7;0.9;2
100;257;2.57;99;2.57;6;5.14;99;0.7551149723292585;0.12115982050396962;1.948080808080808;0;0.7;1.0;2
100;339;3.39;34;3.39;7;6.78;34;0.6086722027565131;0.3315386795126098;3.0616161616161617;1;0.7;1.0;2
100;283;2.83;59;2.83;8;5.66;59;0.6431449760178265;0.265905383360522;2.868080808080808;2;0.7;1.0;2
100;81;0.81;5;0.81;4;1.62;5;0.262;0.4782608695652174;2.7183544303797467;0;1.0;0.1;2
100;140;1.4;9;1.4;4;2.8;9;0.4067142857142857;0.4276595744680851;5.719426974143955;1;1.0;0.1;2
100;129;1.29;7;1.29;4;2.58;8;0.41161904761904755;0.5846153846153846;4.094047619047619;2;1.0;0.1;2
100;114;1.14;24;1.14;4;2.28;24;0.3573623188405797;0.23030303030303031;3.2897420515896822;0;1.0;0.3;2
100;166;1.66;10;1.66;4;3.32;11;0.49642929292929294;0.4413075780089153;5.435942538844913;1;1.0;0.3;2
100;143;1.43;7;1.43;5;2.86;8;0.4129047619047619;0.5628865979381443;6.701063829787234;2;1.0;0.3;2
100;191;1.91;78;1.91;5;3.82;78;0.6126314796314796;0.10723551455750936;2.3206615120274914;0;1.0;0.5;2
100;207;2.07;13;2.07;5;4.14;13;0.5778346098346097;0.43515850144092216;4.74360341151386;1;1.0;0.5;2
100;177;1.77;11;1.77;5;3.54;12;0.46488744588744596;0.525096525096525;6.248;2;1.0;0.5;2
100;248;2.48;99;2.48;6;4.96;99;0.7416541950113378;0.11702127659574468;1.9498989898989898;0;1.0;0.7;2
100;281;2.81;22;2.81;6;5.62;22;0.6360983803777921;0.41562064156206413;3.4643096889684495;1;1.0;0.7;2
100;231;2.31;26;2.31;7;4.62;26;0.5897389074693422;0.4183046683046683;3.4304744099088573;2;1.0;0.7;2
100;299;2.99;99;2.99;6;5.98;99;0.7291426113568972;0.15741335044929397;1.9395959595959595;0;1.0;0.9;2
100;406;4.06;37;4.06;8;8.12;37;0.6362127755666713;0.363674234534472;2.735959595959596;1;1.0;0.9;2
100;341;3.41;64;3.41;8;6.82;64;0.6890078682282629;0.3042271562766866;2.523030303030303;2;1.0;0.9;2
100;325;3.25;99;3.25;7;6.5;99;0.7132306104259886;0.17789265622624298;1.9343434343434343;0;1.0;1.0;2
100;488;4.88;51;4.88;9;9.76;51;0.6509081196361279;0.3281437125748503;2.3371717171717172;1;1.0;1.0;2
100;389;3.89;83;3.89;8;7.78;83;0.7442537571381108;0.26325897473777515;2.1965656565656566;2;1.0;1.0;2
100;109;1.09;6;1.09;5;2.18;6;0.3549999999999999;0.4393305439330544;2.934306569343066;0;1.3;0.1;2
100;175;1.75;9;1.75;4;3.5;11;0.4201060606060606;0.4163265306122449;4.852508110806089;1;1.3;0.1;2
100;154;1.54;7;1.54;6;3.08;8;0.403452380952381;0.5578947368421052;6.663479923518165;2;1.3;0.1;2
100;157;1.57;31;1.57;5;3.14;31;0.48823041474654383;0.2643020594965675;4.68033186920449;0;1.3;0.3;2
100;210;2.1;13;2.1;5;4.2;13;0.5149486069486069;0.407202216066482;4.298233046800382;1;1.3;0.3;2
100;181;1.81;9;1.81;7;3.62;10;0.4487936507936508;0.5546875;6.665931295304128;2;1.3;0.3;2
100;252;2.52;89;2.52;5;5.04;89;0.7175167890785871;0.1421118530884808;2.141010101010101;0;1.3;0.5;2
100;272;2.72;17;2.72;5;5.44;19;0.5988715301726137;0.41977906365071016;3.5887910672106504;1;1.3;0.5;2
100;230;2.3;19;2.3;7;4.6;19;0.534737607421818;0.48025843503230436;3.653204794163627;2;1.3;0.5;2
100;305;3.05;99;3.05;6;6.1;99;0.7396478759335904;0.16830091625140653;1.9383838383838383;0;1.3;0.7;2
100;360;3.6;29;3.6;8;7.2;29;0.6052078358471873;0.4087030716723549;2.9460606060606063;1;1.3;0.7;2
100;313;3.13;41;3.13;9;6.26;41;0.6355144490452956;0.386;3.019191919191919;2;1.3;0.7;2
100;358;3.58;99;3.58;7;7.16;99;0.7337264213254926;0.21013159756615254;1.9276767676767677;0;1.3;0.9;2
100;517;5.17;50;5.17;10;10.34;50;0.6686478376083688;0.3647560975609756;2.301010101010101;1;1.3;0.9;2
100;431;4.31;79;4.31;10;8.62;79;0.6940514466708178;0.30164835164835163;2.1854545454545455;2;1.3;0.9;2
100;391;3.91;99;3.91;8;7.82;99;0.7163714138079846;0.22944625407166125;1.921010101010101;0;1.3;1.0;2
100;647;6.47;65;6.47;11;12.94;65;0.664899395628905;0.3309515129420343;1.972929292929293;1;1.3;1.0;2
100;496;4.96;92;4.96;10;9.92;92;0.699091131678356;0.27958491319097983;1.9733333333333334;2;1.3;1.0;2
100;138;1.38;8;1.38;5;2.76;8;0.432547619047619;0.4105263157894737;7.214718614718615;0;1.6;0.1;2
100;205;2.05;12;2.05;5;4.1;12;0.47404040404040393;0.3930254476908577;4.139923591212989;1;1.6;0.1;2
100;190;1.9;8;1.9;7;3.8;9;0.43695238095238104;0.5490430622009569;6.416105417276721;2;1.6;0.1;2
100;201;2.01;35;2.01;5;4.02;35;0.5483708089296325;0.30895522388059704;3.9067957079739113;0;1.6;0.3;2
100;259;2.59;18;2.59;5;5.18;18;0.567553315965081;0.4142773551784669;3.6681594267801163;1;1.6;0.3;2
100;227;2.27;12;2.27;7;4.54;12;0.4716984126984128;0.5015847860538827;4.018390191897654;2;1.6;0.3;2
100;289;2.89;92;2.89;6;5.78;92;0.729255331624897;0.16740331491712707;2.0804040404040403;0;1.6;0.5;2
100;326;3.26;22;3.26;6;6.52;24;0.6346138702497902;0.4171408250355619;3.187878787878788;1;1.6;0.5;2
100;283;2.83;22;2.83;9;5.66;22;0.5866174556437715;0.4923882017126546;3.388571428571429;2;1.6;0.5;2
100;354;3.54;99;3.54;7;7.08;99;0.7481295445917291;0.20792938793228186;1.9284848484848485;0;1.6;0.7;2
100;446;4.46;37;4.46;9;8.92;37;0.6686364263109416;0.40840787119856886;2.604242424242424;1;1.6;0.7;2
100;390;3.9;55;3.9;10;7.8;55;0.6559511497274653;0.3731041456016178;2.538181818181818;2;1.6;0.7;2
100;420;4.2;99;4.2;8;8.4;99;0.7290358644975541;0.2510136380390711;1.915151515151515;0;1.6;0.9;2
100;656;6.56;58;6.56;10;13.12;59;0.6959574456545731;0.37547606601448735;2.037171717171717;1;1.6;0.9;2
100;522;5.22;88;5.22;10;10.44;88;0.6924585078377441;0.31869009584664537;2.0113131313131314;2;1.6;0.9;2
100;472;4.72;99;4.72;9;9.44;99;0.7220096641716326;0.27407248552434055;1.9046464646464647;0;1.6;1.0;2
100;812;8.12;75;8.12;13;16.24;76;0.7014434756583797;0.3595795685045178;1.8604040404040405;1;1.6;1.0;2
100;597;5.97;97;5.97;11;11.94;97;0.6987374896747024;0.30977894342450357;1.9012121212121211;2;1.6;1.0;2
100;181;1.81;12;1.81;5;3.62;12;0.5374581529581528;0.4428969359331476;4.905863116094371;0;1.9;0.1;2
100;244;2.44;15;2.44;6;4.88;15;0.5260769230769232;0.40214477211796246;3.8484649122807015;1;1.9;0.1;2
100;220;2.2;10;2.2;8;4.4;11;0.4531926406926407;0.5246753246753246;4.314064997336175;2;1.9;0.1;2
100;238;2.38;41;2.38;5;4.76;41;0.6026801328752548;0.31859838274932617;3.23010101010101;0;1.9;0.3;2
100;298;2.98;20;2.98;6;5.96;20;0.6135242868586525;0.41332733003151734;3.397031539888683;1;1.9;0.3;2
100;271;2.71;16;2.71;8;5.42;17;0.531470860838508;0.5110870740941049;3.6674285714285713;2;1.9;0.3;2
100;340;3.4;95;3.4;6;6.8;95;0.7299012754385095;0.21014263074484946;1.9987878787878788;0;1.9;0.5;2
100;396;3.96;32;3.96;8;7.92;32;0.6535833489706806;0.4250236518448439;2.8563636363636364;1;1.9;0.5;2
100;335;3.35;24;3.35;9;6.7;25;0.6041254863493993;0.4699930216329379;3.168888888888889;2;1.9;0.5;2
100;400;4.0;99;4.0;8;8.0;99;0.746724003808369;0.24823805794831635;1.9191919191919191;0;1.9;0.7;2
100;544;5.44;45;5.44;9;10.88;45;0.6893080101836639;0.40401245243860257;2.313131313131313;1;1.9;0.7;2
100;464;4.64;59;4.64;10;9.28;59;0.6518318272119901;0.39164016356201725;2.365858585858586;2;1.9;0.7;2
100;492;4.92;99;4.92;10;9.84;99;0.7174409623852493;0.2927208627125674;1.9006060606060606;0;1.9;0.9;2
100;796;7.96;69;7.96;13;15.92;69;0.7099657384708138;0.38641757132037363;1.8995959595959595;1;1.9;0.9;2
100;619;6.19;94;6.19;13;12.38;94;0.6982881412611849;0.34164908049442266;1.922020202020202;2;1.9;0.9;2
100;549;5.49;99;5.49;10;10.98;99;0.7055911804849682;0.31697305015170446;1.8890909090909092;0;1.9;1.0;2
100;954;9.54;86;9.54;16;19.08;87;0.7170515986743301;0.3808422341655895;1.8072727272727274;1;1.9;1.0;2
100;711;7.11;99;7.11;15;14.22;99;0.6949129296496177;0.342035804452605;1.8563636363636364;2;1.9;1.0;2
100;193;1.93;14;1.93;5;3.86;14;0.5300616605616605;0.427536231884058;4.521262309758281;0;2.0;0.1;2
100;258;2.58;15;2.58;6;5.16;15;0.559212953712954;0.41797346200241253;3.743127147766323;1;2.0;0.1;2
100;234;2.34;11;2.34;8;4.68;11;0.4712251082251082;0.5132475397426193;4.21038517796197;2;2.0;0.1;2
100;254;2.54;41;2.54;6;5.08;41;0.5911904071538218;0.3338235294117647;3.1515151515151514;0;2.0;0.3;2
100;317;3.17;21;3.17;7;6.34;21;0.6385139826633636;0.425206124852768;3.2764378478664193;1;2.0;0.3;2
100;280;2.8;16;2.8;9;5.6;17;0.5438241660300485;0.5099236641221374;3.570742857142857;2;2.0;0.3;2
100;355;3.55;96;3.55;7;7.1;96;0.7379591906631379;0.21669195751138087;1.977979797979798;0;2.0;0.5;2
100;415;4.15;32;4.15;9;8.3;32;0.65355255641701;0.4238638811113504;2.7775757575757574;1;2.0;0.5;2
100;357;3.57;28;3.57;9;7.14;28;0.5904059050970814;0.45180722891566266;3.0175757575757576;2;2.0;0.5;2
100;415;4.15;99;4.15;8;8.3;99;0.7291162431725237;0.2554402834008097;1.9161616161616162;0;2.0;0.7;2
100;580;5.8;46;5.8;9;11.6;46;0.6938971962407975;0.40973651708522024;2.263838383838384;1;2.0;0.7;2
100;488;4.88;61;4.88;11;9.76;61;0.6607872121406335;0.39374221237712864;2.316969696969697;2;2.0;0.7;2
100;510;5.1;99;5.1;10;10.2;99;0.7129734382252398;0.3045988453115668;1.896969696969697;0;2.0;0.9;2
100;835;8.35;70;8.35;13;16.7;70;0.7102403194648015;0.39590140976566146;1.8832323232323231;1;2.0;0.9;2
100;650;6.5;94;6.5;14;13.0;94;0.693850077908521;0.3548912658496848;1.9092929292929293;2;2.0;0.9;2
100;574;5.74;99;5.74;11;11.48;99;0.7041473801582983;0.32878453975250044;1.884040404040404;0;2.0;1.0;2
100;1000;10.0;87;10.0;17;20.0;87;0.7147002982565336;0.3857707262009281;1.797979797979798;1;2.0;1.0;2
100;751;7.51;99;7.51;15;15.02;99;0.690084278631261;0.35284776625026465;1.8482828282828283;2;2.0;1.0;2
