n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;seed;beta;gamma;dim
1000;130936;261.872;999;126;0.6943777670777562;0.5261787475791807;1.7378658658658659;3.3053808131220057;184;675;0;0.05;0.5;2
1000;141245;282.49;999;137;0.7074738368061968;0.5340592487213172;1.7172272272272273;3.0725994178099874;165;904;1;0.05;0.5;2
1000;123950;247.9;999;123;0.6857000885210659;0.5197744979488654;1.7518518518518518;3.46466334531664;207;482;2;0.05;0.5;2
1000;138542;277.084;999;135;0.7074702397117398;0.5304067158743363;1.7226386386386385;3.151195515205418;169;852;3;0.05;0.5;2
1000;129633;259.266;999;127;0.6940397082170967;0.5235263543177732;1.7404744744744745;3.2518355957513174;167;799;4;0.05;0.5;2
1000;129365;258.73;999;118;0.6915482646340112;0.5283460407494016;1.741011011011011;3.1831543613926;165;797;5;0.05;0.5;2
1000;134675;269.35;999;134;0.7043269329372519;0.5236395180532071;1.7303803803803803;3.4209035803045547;233;438;6;0.05;0.5;2
1000;128932;257.864;999;136;0.6991212049873599;0.5190749502708331;1.7418778778778778;3.245488676448002;159;867;7;0.05;0.5;2
1000;126111;252.222;994;116;0.6884545488887222;0.5235122159853216;1.7475255255255255;3.2833845811878906;167;769;8;0.05;0.5;2
1000;122277;244.554;990;123;0.6808212275819144;0.5200708315609162;1.7552012012012013;3.46523667110738;192;554;9;0.05;0.5;2
1000;145983;291.966;999;147;0.7151079512590115;0.5329969303708233;1.7077417417417418;3.345910020714847;186;842;0;0.05;0.6;2
1000;157335;314.67;999;159;0.7270665142826176;0.5443801869246796;1.685015015015015;3.247966965437626;190;907;1;0.05;0.6;2
1000;137634;275.268;999;144;0.7032796554431221;0.525601632783777;1.7244564564564564;3.3389560582168687;168;928;2;0.05;0.6;2
1000;154809;309.618;999;155;0.7288392161624186;0.5399423802232024;1.690072072072072;3.2551608351289114;185;924;3;0.05;0.6;2
1000;144086;288.172;999;149;0.7124483166064651;0.5307888137300024;1.7115395395395396;3.3248234191758548;177;905;4;0.05;0.6;2
1000;145033;290.066;999;140;0.7136187651568613;0.5344383734159751;1.7096436436436437;3.2944689987315017;182;853;5;0.05;0.6;2
1000;149633;299.266;999;160;0.7238565754837061;0.5326314465244376;1.7004344344344344;3.3031636588717523;178;957;6;0.05;0.6;2
1000;143741;287.482;999;154;0.7193810704532144;0.526524551872236;1.7122302302302301;3.332188597623317;171;966;7;0.05;0.6;2
1000;139993;279.986;999;134;0.7073560944462448;0.5290810957343901;1.7197337337337337;3.388377398782188;185;792;8;0.05;0.6;2
1000;136169;272.338;999;135;0.700684345245977;0.5244512753440395;1.7273893893893895;3.450085933082345;179;823;9;0.05;0.6;2
1000;160961;321.922;999;176;0.7315274229542778;0.5434940821608608;1.6777557557557559;3.415536223318068;198;933;0;0.05;0.7;2
1000;173337;346.674;999;184;0.7423022419766908;0.5576501529193291;1.652978978978979;3.3285760473082546;207;964;1;0.05;0.7;2
1000;151732;303.464;999;168;0.7185209024944288;0.5345146652676643;1.6962322322322323;3.4339764747867187;185;963;2;0.05;0.7;2
1000;171177;342.354;999;191;0.7467438012919486;0.5525683276411139;1.6573033033033033;3.382234737962627;205;969;3;0.05;0.7;2
1000;158699;317.398;999;171;0.7280247977531045;0.5408319020238378;1.6822842842842842;3.324215708587221;237;558;4;0.05;0.7;2
1000;160815;321.63;999;171;0.7320495670066154;0.5444503026445351;1.678048048048048;3.3524927628034065;196;926;5;0.05;0.7;2
1000;164100;328.2;999;178;0.7379387848950982;0.5445073568726141;1.6714714714714716;3.3061992480339524;235;609;6;0.05;0.7;2
1000;158484;316.968;999;181;0.7352100243229852;0.537558388284021;1.6827147147147148;3.2668324689057644;239;526;7;0.05;0.7;2
1000;154096;308.192;999;160;0.7216980942603638;0.5383960748455654;1.6914994994994994;3.404435495939385;193;896;8;0.05;0.7;2
1000;150202;300.404;999;150;0.7166000356463662;0.5326035698693554;1.6992952952952953;3.5043908997214275;189;924;9;0.05;0.7;2
1000;175626;351.252;999;204;0.7431511599732661;0.5559394844859308;1.6483963963963963;3.4711857539437925;214;978;0;0.05;0.8;2
1000;188900;377.8;999;214;0.7530602942665263;0.5722654794422897;1.6218218218218219;3.273721926224963;278;565;1;0.05;0.8;2
1000;166311;332.622;999;184;0.731582181976425;0.5456480362250036;1.6670450450450451;3.34478799478942;251;538;2;0.05;0.8;2
1000;186873;373.746;999;220;0.7602252459846569;0.567107024521074;1.62587987987988;3.465409872240353;225;995;3;0.05;0.8;2
1000;173608;347.216;999;199;0.7401814848864776;0.553402873319059;1.6524364364364363;3.245464176665678;264;507;4;0.05;0.8;2
1000;176468;352.936;999;202;0.7461238925370505;0.5570323681988367;1.6467107107107106;3.3978251825454207;211;988;5;0.05;0.8;2
1000;177989;355.978;999;203;0.7470062202669276;0.5577514086366124;1.6436656656656656;3.3270253065958446;256;599;6;0.05;0.8;2
1000;172968;345.936;999;207;0.7470604351880447;0.5500474694165897;1.6537177177177178;3.198533740379622;264;487;7;0.05;0.8;2
1000;168446;336.892;999;188;0.733185102011146;0.5492714403182479;1.6627707707707708;3.309350510653725;263;492;8;0.05;0.8;2
1000;164090;328.18;999;177;0.728941967833278;0.5433468927212407;1.6714914914914916;3.328781584895038;262;464;9;0.05;0.8;2
1000;189564;379.128;999;233;0.7521363130737538;0.5686559097388654;1.6204924924924924;3.2083733933312866;295;464;0;0.05;0.9;2
1000;203563;407.126;999;241;0.7600609574117705;0.5868011688114153;1.5924664664664665;3.2764419723277673;300;558;1;0.05;0.9;2
1000;180591;361.182;999;213;0.740963166147921;0.5577081455538621;1.6384564564564565;3.2752918371241697;277;494;2;0.05;0.9;2
1000;200970;401.94;999;245;0.7692586366813063;0.5817675864839003;1.5976576576576575;3.2804758815260686;294;557;3;0.05;0.9;2
1000;187952;375.904;999;225;0.7498248712918959;0.5664624304684315;1.6237197197197197;3.2595173275307365;281;522;4;0.05;0.9;2
1000;191107;382.214;999;225;0.7559098942646242;0.5703374540913999;1.6174034034034035;3.128282733255972;297;454;5;0.05;0.9;2
1000;191376;382.752;999;231;0.7528663187767136;0.5714359754202001;1.616864864864865;3.315422358560386;279;572;6;0.05;0.9;2
1000;186835;373.67;999;227;0.7559594155044733;0.5631569508149993;1.625955955955956;3.1972466744722117;282;493;7;0.05;0.9;2
1000;182376;364.752;999;208;0.74278088192116;0.5610955788575802;1.634882882882883;3.2924176293799174;280;500;8;0.05;0.9;2
1000;177652;355.304;999;197;0.7383587359757694;0.5549112202400793;1.6443403403403403;3.2816840306618626;282;455;9;0.05;0.9;2
1000;202667;405.334;999;258;0.7573742284651285;0.5810612242066123;1.5942602602602602;3.2519382484500547;308;495;0;0.05;1.0;2
1000;217338;434.676;999;269;0.7645275114113298;0.6009484370751779;1.564888888888889;3.246869731019662;323;537;1;0.05;1.0;2
1000;194027;388.054;999;233;0.747639977665594;0.5698421675528793;1.6115575575575576;3.309331238790393;292;518;2;0.05;1.0;2
1000;213599;427.198;999;265;0.7741065597023181;0.5954158167464748;1.5723743743743743;3.337027630010714;309;582;3;0.05;1.0;2
1000;201203;402.406;999;252;0.755834139761389;0.5792686945403747;1.5971911911911911;3.290135360783761;298;536;4;0.05;1.0;2
1000;204918;409.836;999;254;0.7621341254599163;0.5836791658041505;1.5897537537537538;3.2156805085496134;308;504;5;0.05;1.0;2
1000;204068;408.136;999;255;0.7569150551215377;0.5842526347884222;1.5914554554554554;3.359818106464691;298;576;6;0.05;1.0;2
1000;199688;399.376;999;252;0.7619054228928795;0.5762190752944494;1.6002242242242242;3.2204519447039264;297;511;7;0.05;1.0;2
1000;195708;391.416;999;232;0.7485056910445471;0.5733935152979229;1.6081921921921922;3.294833198456023;300;498;8;0.05;1.0;2
1000;190560;381.12;999;225;0.7440138876069929;0.5665082292619793;1.6184984984984985;3.2496582585202436;298;461;9;0.05;1.0;2
1000;475782;951.564;987;829;0.9552946886366002;0.955333916731692;1.0474834834834834;249.3373896626122;972;343;0;0.55;0.0;2
1000;476501;953.002;983;833;0.9566556818975566;0.9566919240883139;1.046044044044044;262.0538081500047;972;414;1;0.55;0.0;2
1000;474164;948.328;985;834;0.9519981803818423;0.9520340078679719;1.0507227227227227;258.35671074220403;970;319;2;0.55;0.0;2
1000;475915;951.83;985;831;0.9554756576143209;0.9555147327283361;1.0472172172172172;241.88921673473746;970;443;3;0.55;0.0;2
1000;475665;951.33;983;824;0.9550741551337437;0.9551201725651985;1.0477177177177177;326.01728492164483;971;428;4;0.55;0.0;2
1000;474194;948.388;985;812;0.9523932268617398;0.9524364420609863;1.0506626626626627;236.31502381920234;968;452;5;0.55;0.0;2
1000;476206;952.412;984;834;0.9558381891079585;0.9558773570456147;1.0466346346346347;215.94141653888568;969;502;6;0.55;0.0;2
1000;474614;949.228;980;835;0.9529025412476367;0.9529488644319279;1.0498218218218218;300.15149789353535;971;295;7;0.55;0.0;2
1000;476282;952.564;986;816;0.9560570130039956;0.9560927229428541;1.0464824824824825;221.0442518898244;971;408;8;0.55;0.0;2
1000;475218;950.436;985;822;0.9542538826945269;0.9542920947099188;1.0486126126126125;300.46393228161685;973;283;9;0.55;0.0;2
1000;483943;967.886;999;873;0.9704693231915876;0.9704481803603524;1.0311451451451452;154.40996637079053;982;396;0;0.55;0.1;2
1000;484719;969.438;999;878;0.9719502398968293;0.9719257086324843;1.0295915915915916;125.82685045705473;980;498;1;0.55;0.1;2
1000;482631;965.262;999;872;0.967913099060655;0.9678878666721624;1.0337717717717718;187.77099918037217;986;219;2;0.55;0.1;2
1000;484306;968.612;999;875;0.9711371084197684;0.9711131438264792;1.0304184184184184;137.85553270560044;982;400;3;0.55;0.1;2
1000;483751;967.502;999;877;0.9701259854366181;0.9701053254640525;1.0315295295295295;154.6819469468354;982;388;4;0.55;0.1;2
1000;482778;965.556;999;864;0.9683557548374234;0.9683279740250668;1.0334774774774775;155.884231832682;983;315;5;0.55;0.1;2
1000;484546;969.092;999;877;0.9715066960244132;0.9714873216568131;1.0299379379379379;167.83321391776227;984;341;6;0.55;0.1;2
1000;482995;965.99;999;875;0.9686210398456964;0.9685998313895853;1.033043043043043;125.93213091416386;979;435;7;0.55;0.1;2
1000;484167;968.334;999;863;0.970823288015843;0.9708043486478231;1.0306966966966966;215.42105642281555;987;245;8;0.55;0.1;2
1000;483205;966.41;999;866;0.9691332260919491;0.9691084227782888;1.0326226226226227;193.1055027372559;985;282;9;0.55;0.1;2
1000;488395;976.79;999;903;0.9788120024304823;0.978782469746378;1.0222322322322321;114.31694783153615;984;524;0;0.55;0.2;2
1000;488997;977.994;999;905;0.9799693937552169;0.9799386046172335;1.021027027027027;85.22633021317142;980;626;1;0.55;0.2;2
1000;487327;974.654;999;901;0.9767616203639976;0.9767270028839173;1.0243703703703704;103.59034579245359;983;490;2;0.55;0.2;2
1000;488581;977.162;999;901;0.9791644628431969;0.9791331838728295;1.0218598598598598;124.84719724902824;986;483;3;0.55;0.2;2
1000;488210;976.42;999;903;0.9784780817522717;0.978447121700083;1.0226026026026025;93.41139881067362;981;576;4;0.55;0.2;2
1000;487233;974.466;999;891;0.9766897587624469;0.976651188745074;1.0245585585585586;77.02292735890323;977;619;5;0.55;0.2;2
1000;488791;977.582;999;902;0.9795157853340684;0.9794895140525509;1.0214394394394395;96.85104433269557;982;566;6;0.55;0.2;2
1000;487493;974.986;999;904;0.9770875227837805;0.9770553568750693;1.024038038038038;81.96947520524547;979;560;7;0.55;0.2;2
1000;488513;977.026;999;895;0.9789960115372414;0.9789688704870795;1.0219959959959959;99.84166498280163;982;564;8;0.55;0.2;2
1000;487589;975.178;999;887;0.977346570885159;0.977311366960295;1.023845845845846;90.97426492074874;980;581;9;0.55;0.2;2
1000;491036;982.072;999;920;0.9837861640429436;0.9837607524960854;1.016944944944945;64.2619860551911;977;707;0;0.55;0.3;2
1000;491335;982.67;999;924;0.9843657897009306;0.9843404142248512;1.0163463463463462;57.40266745663152;975;731;1;0.55;0.3;2
1000;489987;979.974;999;920;0.9817924494958635;0.9817615373179445;1.019045045045045;38.091878088473614;962;800;2;0.55;0.3;2
1000;491017;982.034;999;922;0.9837489622544828;0.9837231035219642;1.016982982982983;45.50891426226432;968;799;3;0.55;0.3;2
1000;490748;981.496;999;921;0.9832500963546739;0.9832233131283009;1.0175215215215214;88.25193296012291;983;610;4;0.55;0.3;2
1000;489816;979.632;999;912;0.9815274653671213;0.9814937304281338;1.0193873873873873;71.63371205767686;979;639;5;0.55;0.3;2
1000;491202;982.404;999;914;0.9840754315919064;0.984052536918138;1.0166126126126127;53.76094492736278;973;743;6;0.55;0.3;2
1000;490033;980.066;999;924;0.9818679170263389;0.9818397752947897;1.0189529529529529;60.53075059806894;975;691;7;0.55;0.3;2
1000;490928;981.856;999;907;0.9835623026280349;0.9835383477644498;1.017161161161161;88.54893527621364;983;612;8;0.55;0.3;2
1000;490195;980.39;999;905;0.9822379785493914;0.9822071557391177;1.0186286286286286;76.45591713426705;980;646;9;0.55;0.3;2
1000;492629;985.258;999;933;0.9867986583300844;0.9867781189242011;1.0137557557557557;50.24900510488665;973;775;0;0.55;0.4;2
1000;492861;985.722;999;937;0.9872447916765368;0.9872248363625101;1.0132912912912913;30.44656962326747;955;943;1;0.55;0.4;2
1000;491670;983.34;999;930;0.9849809123558012;0.9849551397156463;1.0156756756756757;28.547512659141674;951;930;2;0.55;0.4;2
1000;492560;985.12;999;931;0.9866671728367079;0.9866463064244178;1.013893893893894;34.320108948475685;960;892;3;0.55;0.4;2
1000;492384;984.768;999;930;0.9863368660819674;0.986315397237101;1.0142462462462463;28.667834869281577;952;944;4;0.55;0.4;2
1000;491594;983.188;999;923;0.984870383175697;0.9848433103338566;1.0158278278278279;26.19885078852849;947;953;5;0.55;0.4;2
1000;492681;985.362;999;926;0.9868755217187893;0.9868570958287489;1.0136516516516516;29.439849855057716;953;956;6;0.55;0.4;2
1000;491768;983.536;999;932;0.9851491404182142;0.9851262065347469;1.0154794794794795;35.05497202745997;960;867;7;0.55;0.4;2
1000;492528;985.056;999;924;0.9865900568764211;0.9865707001614303;1.013957957957958;30.198778896098013;954;945;8;0.55;0.4;2
1000;491941;983.882;999;923;0.9855255343792134;0.9855004255821856;1.015133133133133;31.17702895114153;956;897;9;0.55;0.4;2
1000;493736;987.472;999;939;0.9888983949369656;0.9888819524860959;1.0115395395395395;32.230797088116496;958;952;0;0.55;0.5;2
1000;493938;987.876;999;946;0.9892852362563634;0.9892694831374464;1.0111351351351352;27.703399588243272;952;986;1;0.55;0.5;2
1000;492860;985.72;999;937;0.9872372483285915;0.9872163139716145;1.0132932932932932;28.86855736945025;952;971;2;0.55;0.5;2
1000;493604;987.208;999;938;0.9886421794969154;0.9886255764267284;1.0118038038038037;32.90734832180213;959;934;3;0.55;0.5;2
1000;493527;987.054;999;937;0.9884988354461364;0.9884818177519221;1.011957957957958;28.026230702578292;952;977;4;0.55;0.5;2
1000;492811;985.622;999;934;0.9871612639403448;0.9871396956856029;1.0133913913913914;26.58698689197638;949;971;5;0.55;0.5;2
1000;493678;987.356;999;935;0.9887653187773106;0.9887504988902956;1.0116556556556557;30.301206702162045;955;977;6;0.55;0.5;2
1000;492921;985.842;999;937;0.9873325572888332;0.9873140323131309;1.0131711711711713;34.71093785728023;960;913;7;0.55;0.5;2
1000;493612;987.224;999;927;0.9886470574778707;0.9886316228107174;1.0117877877877879;31.95252856106765;957;967;8;0.55;0.5;2
1000;493137;986.274;999;932;0.9877814628549489;0.987761481099099;1.0127387387387388;28.15610386155182;952;965;9;0.55;0.5;2
1000;494562;989.124;999;948;0.9904653613683024;0.9904524060441908;1.009885885885886;32.56615456680666;959;977;0;0.55;0.6;2
1000;494753;989.506;999;952;0.9908345519199218;0.9908220718587724;1.0095035035035036;26.937366190617094;952;1000;1;0.55;0.6;2
1000;493637;987.274;999;942;0.98870941250748;0.9886920027109554;1.0117377377377377;31.05561578653735;956;969;2;0.55;0.6;2
1000;494346;988.692;999;945;0.9900480232054595;0.9900346957194762;1.0103183183183184;32.74140391354979;959;969;3;0.55;0.6;2
1000;494337;988.674;999;942;0.990036693999479;0.9900229290531714;1.0103363363363362;30.328514174574458;956;985;4;0.55;0.6;2
1000;493706;987.412;999;942;0.9888476965446431;0.9888305614380525;1.0115995995995997;26.482697076482975;950;983;5;0.55;0.6;2
1000;494436;988.872;999;942;0.9902081020010081;0.9901960234841073;1.0101381381381382;32.95427457266925;959;980;6;0.55;0.6;2
1000;493772;987.544;999;946;0.9889439078334683;0.9889290075676079;1.0114674674674675;29.646581901154473;954;988;7;0.55;0.6;2
1000;494367;988.734;999;938;0.9900818159949147;0.9900693104296485;1.0102762762762763;31.93792137882385;958;978;8;0.55;0.6;2
1000;493987;987.974;999;939;0.9893889644500558;0.989372714690201;1.011037037037037;29.514606226580018;955;970;9;0.55;0.6;2
1000;495138;990.276;999;950;0.99156342907296;0.9915526721619913;1.0087327327327327;31.012560630718994;958;993;0;0.55;0.7;2
1000;495308;990.616;999;955;0.9918925765200701;0.9918822365321215;1.0083923923923923;28.36535536962024;955;1000;1;0.55;0.7;2
1000;494228;988.456;999;947;0.989830321190996;0.9898156120824235;1.0105545545545545;32.2705996867718;958;979;2;0.55;0.7;2
1000;494950;989.9;999;946;0.9911949606736129;0.9911842304029861;1.0091091091091091;33.20769890548925;960;987;3;0.55;0.7;2
1000;494999;989.998;999;943;0.99129611536879;0.9912850217293303;1.009011011011011;30.327875824821295;957;993;4;0.55;0.7;2
1000;494420;988.84;999;949;0.9902022105954918;0.9901880836642757;1.0101701701701702;25.963847648827137;950;998;5;0.55;0.7;2
1000;495027;990.054;999;953;0.9913336915124811;0.9913238966622122;1.008954954954955;32.24723968632276;959;994;6;0.55;0.7;2
1000;494466;988.932;999;953;0.9902633110041278;0.9902511739118254;1.010078078078078;31.44815822970268;957;997;7;0.55;0.7;2
1000;494974;989.948;999;945;0.9912384491755989;0.9912281861542267;1.009061061061061;31.203253774094716;958;990;8;0.55;0.7;2
1000;494666;989.332;999;943;0.9906763821435511;0.9906631398136607;1.0096776776776777;28.96803428953859;955;987;9;0.55;0.7;2
1000;495576;991.152;999;955;0.9923974593174655;0.9923885462845957;1.007855855855856;34.08647324738546;962;987;0;0.55;0.8;2
1000;495768;991.536;999;958;0.9927697689500085;0.9927612601766013;1.0074714714714714;30.116026105484117;958;1000;1;0.55;0.8;2
1000;494709;989.418;999;950;0.9907407138113326;0.9907283841420271;1.0095915915915916;31.62242635795315;958;987;2;0.55;0.8;2
1000;495443;990.886;999;952;0.9921326741442641;0.9921239943977046;1.0081221221221222;32.5039550819046;960;996;3;0.55;0.8;2
1000;495509;991.018;999;951;0.992267042346419;0.99225806589948;1.00798998998999;31.34070311025649;959;995;4;0.55;0.8;2
1000;494978;989.956;999;955;0.991260289279853;0.9912487057315077;1.009053053053053;28.879225049144914;955;1000;5;0.55;0.8;2
1000;495481;990.962;999;958;0.9921997256992173;0.9921916023289815;1.008046046046046;32.53267159738155;960;999;6;0.55;0.8;2
1000;495034;990.068;999;957;0.9913460741899537;0.9913361337048316;1.008940940940941;34.35228238833955;961;992;7;0.55;0.8;2
1000;495444;990.888;999;952;0.9921329772848663;0.9921246447481127;1.0081201201201202;31.425369246089748;959;994;8;0.55;0.8;2
1000;495174;990.348;999;947;0.9916415844733023;0.9916304837161615;1.0086606606606607;31.702163961844914;959;987;9;0.55;0.8;2
1000;495976;991.952;999;957;0.9931622903555878;0.9931548114795579;1.007055055055055;31.528789515549025;960;998;0;0.55;0.9;2
1000;496088;992.176;999;960;0.9933811421242743;0.9933738416951126;1.006830830830831;31.383645098555544;960;1000;1;0.55;0.9;2
1000;495112;990.224;999;955;0.9915049119240407;0.9914944760533152;1.0087847847847848;30.243654885573562;957;996;2;0.55;0.9;2
1000;495820;991.64;999;953;0.9928511982091448;0.9928439987538902;1.0073673673673673;33.902630570119264;962;997;3;0.55;0.9;2
1000;495879;991.758;999;955;0.9929733291080587;0.99296575066225;1.0072492492492493;33.735302322215226;962;996;4;0.55;0.9;2
1000;495412;990.824;999;958;0.9920866890758525;0.9920768881936877;1.008184184184184;30.74455580222495;958;1000;5;0.55;0.9;2
1000;495883;991.766;999;961;0.9929699876846405;0.9929632140270185;1.0072412412412413;33.841412525066744;962;999;6;0.55;0.9;2
1000;495444;990.888;999;959;0.992128294457707;0.9921199125971497;1.0081201201201202;34.79952538117172;962;998;7;0.55;0.9;2
1000;495810;991.62;999;954;0.9928320994815347;0.99282504178869;1.0073873873873873;32.792206738812965;961;996;8;0.55;0.9;2
1000;495625;991.25;999;950;0.9925006673416951;0.9924913900179831;1.0077577577577577;32.10238588111135;960;995;9;0.55;0.9;2
1000;496248;992.496;999;960;0.9936826710577008;0.9936761870257035;1.0065105105105105;31.08461858841764;960;1000;0;0.55;1.0;2
1000;496346;992.692;999;962;0.993873544697008;0.9938672595879197;1.0063143143143143;32.89054265979748;962;1000;1;0.55;1.0;2
1000;495477;990.954;999;957;0.9922015604169834;0.9921925588820658;1.0080540540540541;29.736550542469466;957;1000;2;0.55;1.0;2
