n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
100;10;0.1;2;0.1;1;0.2;2;0.0;2;0.0;1.1666666666666667;2;0.05;0.55;2
100;9;0.09;4;0.09;1;0.18;4;0.0;2;0.0;1.5;3;0.05;0.55;2
100;11;0.11;2;0.11;2;0.22;2;1.0;3;1.0;1.0;4;0.05;0.55;2
100;98;0.98;91;0.98;2;1.96;91;0.9048840048840049;14;0.0051094890510948905;1.9765886287625418;5;0.05;0.55;2
100;5;0.05;1;0.05;1;0.1;1;0.0;0;0.0;1.0;6;0.05;0.55;2
100;2;0.02;1;0.02;1;0.04;1;0.0;0;0.0;1.0;7;0.05;0.55;2
100;8;0.08;2;0.08;1;0.16;2;0.0;1;0.0;1.1111111111111112;8;0.05;0.55;2
100;15;0.15;2;0.15;1;0.3;2;0.0;2;0.0;1.1176470588235294;9;0.05;0.55;2
100;21;0.21;10;0.21;2;0.42;10;0.5;6;0.06;1.9885057471264367;0;0.05;0.65;2
100;7;0.07;1;0.07;1;0.14;1;0.0;0;0.0;1.0;1;0.05;0.65;2
100;11;0.11;3;0.11;1;0.22;3;0.0;2;0.0;1.2666666666666666;2;0.05;0.65;2
100;9;0.09;4;0.09;1;0.18;4;0.0;2;0.0;1.5;3;0.05;0.65;2
100;12;0.12;3;0.12;2;0.24;3;0.7777777777777777;3;0.6;1.1428571428571428;4;0.05;0.65;2
100;106;1.06;99;1.06;2;2.12;99;0.9048649762935478;14;0.004315659679408138;1.9785858585858587;5;0.05;0.65;2
100;9;0.09;1;0.09;1;0.18;1;0.0;0;0.0;1.0;6;0.05;0.65;2
100;2;0.02;1;0.02;1;0.04;1;0.0;0;0.0;1.0;7;0.05;0.65;2
100;10;0.1;2;0.1;1;0.2;2;0.0;2;0.0;1.1666666666666667;8;0.05;0.65;2
100;16;0.16;2;0.16;1;0.32;2;0.0;2;0.0;1.1111111111111112;9;0.05;0.65;2
100;39;0.39;26;0.39;2;0.78;26;0.7006153846153846;10;0.02694610778443114;2.031325301204819;0;0.05;0.75;2
100;9;0.09;1;0.09;1;0.18;1;0.0;0;0.0;1.0;1;0.05;0.75;2
100;12;0.12;3;0.12;2;0.24;3;0.5833333333333333;4;0.5;1.2;2;0.05;0.75;2
100;9;0.09;4;0.09;1;0.18;4;0.0;2;0.0;1.5;3;0.05;0.75;2
100;15;0.15;3;0.15;2;0.3;3;0.3333333333333333;7;0.3333333333333333;1.2105263157894737;4;0.05;0.75;2
100;109;1.09;99;1.09;2;2.18;99;0.8890034128129365;18;0.006155108740254411;1.977979797979798;5;0.05;0.75;2
100;10;0.1;1;0.1;1;0.2;1;0.0;0;0.0;1.0;6;0.05;0.75;2
100;6;0.06;1;0.06;1;0.12;1;0.0;0;0.0;1.0;7;0.05;0.75;2
100;11;0.11;3;0.11;1;0.22;3;0.0;2;0.0;1.2666666666666666;8;0.05;0.75;2
100;17;0.17;2;0.17;1;0.34;2;0.0;2;0.0;1.105263157894737;9;0.05;0.75;2
100;72;0.72;58;0.72;2;1.44;58;0.9446797069301608;18;0.01437125748502994;1.9580908032596043;0;0.05;0.85;2
100;10;0.1;1;0.1;1;0.2;1;0.0;0;0.0;1.0;1;0.05;0.85;2
100;14;0.14;3;0.14;2;0.28;3;0.5833333333333333;4;0.5;1.1764705882352942;2;0.05;0.85;2
100;13;0.13;5;0.13;2;0.26;5;0.525;4;0.16666666666666666;1.5357142857142858;3;0.05;0.85;2
100;19;0.19;5;0.19;2;0.38;5;0.680952380952381;7;0.4090909090909091;1.4375;4;0.05;0.85;2
100;117;1.17;99;1.17;3;2.34;99;0.8966796750047981;29;0.011018159559273618;1.9763636363636363;5;0.05;0.85;2
100;13;0.13;2;0.13;1;0.26;2;0.0;1;0.0;1.0714285714285714;6;0.05;0.85;2
100;7;0.07;2;0.07;1;0.14;2;0.0;1;0.0;1.125;7;0.05;0.85;2
100;11;0.11;3;0.11;1;0.22;3;0.0;2;0.0;1.2666666666666666;8;0.05;0.85;2
100;22;0.22;4;0.22;2;0.44;4;0.6428571428571429;7;0.42857142857142855;1.375;9;0.05;0.85;2
100;103;1.03;89;1.03;2;2.06;89;0.9584397344228804;24;0.008377760853008377;1.9743078074332752;0;0.05;0.95;2
100;17;0.17;4;0.17;2;0.34;4;0.0;6;0.0;1.59375;1;0.05;0.95;2
100;15;0.15;3;0.15;2;0.3;3;0.4666666666666666;5;0.42857142857142855;1.2105263157894737;2;0.05;0.95;2
100;18;0.18;5;0.18;2;0.36;5;0.7333333333333333;8;0.32142857142857145;1.5;3;0.05;0.95;2
100;25;0.25;8;0.25;3;0.5;8;0.7571428571428571;10;0.375;1.7096774193548387;4;0.05;0.95;2
100;120;1.2;99;1.2;3;2.4;99;0.9027285845467663;33;0.01282051282051282;1.9757575757575758;5;0.05;0.95;2
100;20;0.2;6;0.2;2;0.4;6;0.3444444444444444;6;0.15;1.5;6;0.05;0.95;2
100;11;0.11;2;0.11;1;0.22;2;0.0;2;0.0;1.1538461538461537;7;0.05;0.95;2
100;16;0.16;4;0.16;2;0.32;4;0.5416666666666667;4;0.3333333333333333;1.2727272727272727;8;0.05;0.95;2
100;26;0.26;7;0.26;2;0.52;7;0.566137566137566;9;0.2727272727272727;1.5294117647058822;9;0.05;0.95;2
100;30;0.3;2;0.3;3;0.6;3;0.4848484848484848;11;0.4;1.3170731707317074;0;0.25;0.05;2
100;26;0.26;2;0.26;2;0.52;3;0.25925925925925924;9;0.2727272727272727;1.2857142857142858;1;0.25;0.05;2
100;28;0.28;2;0.28;2;0.56;3;0.375;8;0.25;1.4146341463414633;2;0.25;0.05;2
100;19;0.19;3;0.19;2;0.38;4;0.5740740740740741;9;0.375;1.6285714285714286;3;0.25;0.05;2
100;19;0.19;3;0.19;1;0.38;3;0.0;4;0.0;1.4137931034482758;4;0.25;0.05;2
100;22;0.22;3;0.22;2;0.44;3;0.5925925925925926;9;0.5454545454545454;1.25;5;0.25;0.05;2
100;17;0.17;2;0.17;2;0.34;2;0.0;3;0.0;1.2380952380952381;6;0.25;0.05;2
100;17;0.17;2;0.17;2;0.34;2;0.42857142857142855;7;0.42857142857142855;1.1904761904761905;7;0.25;0.05;2
100;29;0.29;3;0.29;2;0.58;3;0.42424242424242425;11;0.4;1.236842105263158;8;0.25;0.05;2
100;32;0.32;3;0.32;2;0.64;3;0.7619047619047619;14;0.6666666666666666;1.25;9;0.25;0.05;2
100;31;0.31;2;0.31;3;0.62;3;0.4444444444444444;12;0.375;1.3255813953488371;0;0.25;0.15;2
100;30;0.3;3;0.3;2;0.6;3;0.07692307692307693;13;0.15789473684210525;2.0757575757575757;1;0.25;0.15;2
100;33;0.33;3;0.33;2;0.66;4;0.2948717948717948;13;0.25;1.6166666666666667;2;0.25;0.15;2
100;22;0.22;4;0.22;2;0.44;5;0.6151515151515151;11;0.375;1.9;3;0.25;0.15;2
100;20;0.2;3;0.2;1;0.4;4;0.0;4;0.0;1.5;4;0.25;0.15;2
100;30;0.3;5;0.3;2;0.6;5;0.5547619047619048;14;0.41379310344827586;2.029850746268657;5;0.25;0.15;2
100;21;0.21;2;0.21;2;0.42;2;0.0;6;0.0;1.4333333333333333;6;0.25;0.15;2
100;19;0.19;2;0.19;2;0.38;3;0.375;8;0.3;1.2692307692307692;7;0.25;0.15;2
100;31;0.31;3;0.31;2;0.62;3;0.47222222222222215;12;0.5;1.205128205128205;8;0.25;0.15;2
100;33;0.33;3;0.33;2;0.66;3;0.8541666666666666;16;0.75;1.225;9;0.25;0.15;2
100;31;0.31;2;0.31;3;0.62;3;0.4444444444444444;12;0.375;1.3255813953488371;0;0.25;0.25;2
100;31;0.31;3;0.31;2;0.62;3;0.07692307692307693;13;0.14285714285714285;2.1866666666666665;1;0.25;0.25;2
100;36;0.36;4;0.36;2;0.72;4;0.4555555555555556;15;0.36363636363636365;1.5909090909090908;2;0.25;0.25;2
100;24;0.24;4;0.24;2;0.48;5;0.6;11;0.3333333333333333;1.9666666666666666;3;0.25;0.25;2
100;26;0.26;4;0.26;3;0.52;5;0.6259259259259259;9;0.5357142857142857;1.3333333333333333;4;0.25;0.25;2
100;46;0.46;17;0.46;3;0.92;17;0.6025735294117647;20;0.17142857142857143;2.2508474576271187;5;0.25;0.25;2
100;25;0.25;3;0.25;2;0.5;3;0.25925925925925924;9;0.2727272727272727;1.3888888888888888;6;0.25;0.25;2
100;27;0.27;2;0.27;2;0.54;3;0.3;10;0.25;1.3421052631578947;7;0.25;0.25;2
100;33;0.33;3;0.33;2;0.66;3;0.619047619047619;14;0.6;1.175;8;0.25;0.25;2
100;36;0.36;4;0.36;2;0.72;4;0.7941176470588235;17;0.625;1.2765957446808511;9;0.25;0.25;2
100;37;0.37;6;0.37;3;0.74;6;0.6518518518518518;18;0.38461538461538464;1.5151515151515151;0;0.25;0.35;2
100;38;0.38;4;0.38;3;0.76;5;0.49607843137254903;17;0.36585365853658536;2.056179775280899;1;0.25;0.35;2
100;40;0.4;5;0.4;2;0.8;5;0.5017543859649123;19;0.3409090909090909;1.7294117647058824;2;0.25;0.35;2
100;29;0.29;5;0.29;2;0.58;6;0.5416666666666666;12;0.24324324324324326;2.058139534883721;3;0.25;0.35;2
100;30;0.3;4;0.3;3;0.6;5;0.5121212121212121;11;0.5;1.3695652173913044;4;0.25;0.35;2
100;80;0.8;47;0.8;3;1.6;47;0.678301983759893;30;0.057391304347826085;2.3387755102040817;5;0.25;0.35;2
100;29;0.29;3;0.29;2;0.58;3;0.4444444444444445;12;0.375;1.380952380952381;6;0.25;0.35;2
100;30;0.3;2;0.3;2;0.6;3;0.25;12;0.21428571428571427;1.3488372093023255;7;0.25;0.35;2
100;39;0.39;4;0.39;2;0.78;4;0.5166666666666666;20;0.5294117647058824;1.3018867924528301;8;0.25;0.35;2
100;38;0.38;4;0.38;2;0.76;4;0.775;20;0.6;1.3584905660377358;9;0.25;0.35;2
100;47;0.47;15;0.47;3;0.94;15;0.5660455486542444;23;0.13043478260869565;2.501639344262295;0;0.25;0.45;2
100;48;0.48;5;0.48;3;0.96;5;0.43809523809523804;21;0.28378378378378377;2.1267605633802815;1;0.25;0.45;2
100;41;0.41;5;0.41;2;0.82;5;0.5017543859649123;19;0.3409090909090909;1.7209302325581395;2;0.25;0.45;2
100;34;0.34;6;0.34;2;0.68;7;0.6036630036630036;13;0.23529411764705882;1.9807692307692308;3;0.25;0.45;2
100;31;0.31;4;0.31;3;0.62;5;0.4333333333333333;13;0.46875;1.42;4;0.25;0.45;2
100;142;1.42;99;1.42;4;2.84;99;0.9076796219653361;52;0.03184458241538153;1.9713131313131314;5;0.25;0.45;2
100;35;0.35;4;0.35;2;0.7;4;0.47368421052631576;19;0.36363636363636365;1.9066666666666667;6;0.25;0.45;2
100;35;0.35;4;0.35;2;0.7;4;0.28888888888888886;15;0.2222222222222222;1.6307692307692307;7;0.25;0.45;2
100;42;0.42;4;0.42;2;0.84;4;0.47619047619047616;21;0.45;1.8333333333333333;8;0.25;0.45;2
100;47;0.47;5;0.47;2;0.94;5;0.7128205128205127;26;0.5294117647058824;1.5324675324675325;9;0.25;0.45;2
100;69;0.69;34;0.69;3;1.38;34;0.5897950089126559;28;0.06382978723404255;2.268018018018018;0;0.25;0.55;2
100;56;0.56;7;0.56;4;1.12;7;0.535515873015873;24;0.4247787610619469;2.1578947368421053;1;0.25;0.55;2
100;50;0.5;6;0.5;2;1.0;6;0.6069444444444444;24;0.38028169014084506;1.613861386138614;2;0.25;0.55;2
100;37;0.37;6;0.37;2;0.74;7;0.7231746031746032;15;0.25862068965517243;1.991304347826087;3;0.25;0.55;2
100;41;0.41;9;0.41;3;0.82;9;0.3637037037037037;15;0.25609756097560976;2.1066666666666665;4;0.25;0.55;2
100;148;1.48;99;1.48;4;2.96;99;0.9005651755651755;60;0.035329341317365266;1.9701010101010101;5;0.25;0.55;2
100;42;0.42;6;0.42;2;0.84;6;0.5472222222222222;24;0.3673469387755102;1.90625;6;0.25;0.55;2
100;38;0.38;4;0.38;2;0.76;4;0.3431372549019608;17;0.2727272727272727;1.6388888888888888;7;0.25;0.55;2
100;46;0.46;4;0.46;2;0.92;5;0.41111111111111115;24;0.3673469387755102;1.9175257731958764;8;0.25;0.55;2
100;53;0.53;6;0.53;2;1.06;6;0.6666666666666666;30;0.4166666666666667;1.625;9;0.25;0.55;2
100;108;1.08;65;1.08;4;2.16;65;0.8162041083916084;44;0.04940530649588289;2.065351418002466;0;0.25;0.65;2
100;66;0.66;8;0.66;4;1.32;8;0.5484639016897082;31;0.3958333333333333;2.209090909090909;1;0.25;0.65;2
100;57;0.57;7;0.57;3;1.14;7;0.5595238095238095;26;0.3870967741935484;1.7109375;2;0.25;0.65;2
100;43;0.43;10;0.43;2;0.86;10;0.7511204481792717;17;0.18556701030927836;2.136842105263158;3;0.25;0.65;2
100;49;0.49;14;0.49;3;0.98;14;0.38274725274725274;20;0.23376623376623376;2.189516129032258;4;0.25;0.65;2
100;153;1.53;99;1.53;5;3.06;99;0.8986649782568149;63;0.039936419630439104;1.969090909090909;5;0.25;0.65;2
100;50;0.5;9;0.5;2;1.0;9;0.7557471264367815;29;0.36585365853658536;1.7413793103448276;6;0.25;0.65;2
100;42;0.42;4;0.42;2;0.84;4;0.4416666666666666;20;0.3333333333333333;1.7804878048780488;7;0.25;0.65;2
100;54;0.54;4;0.54;3;1.08;5;0.47261904761904766;28;0.44776119402985076;1.8392857142857142;8;0.25;0.65;2
100;60;0.6;7;0.6;3;1.2;7;0.6515151515151515;33;0.41935483870967744;1.6311475409836065;9;0.25;0.65;2
100;139;1.39;93;1.39;4;2.78;93;0.9062348591100344;55;0.03461538461538462;2.0279209621993126;0;0.25;0.75;2
100;78;0.78;9;0.78;4;1.56;9;0.529810298102981;41;0.3979591836734694;2.9258241758241756;1;0.25;0.75;2
100;64;0.64;7;0.64;3;1.28;7;0.6026113671274962;31;0.358974358974359;2.0725388601036268;2;0.25;0.75;2
100;56;0.56;13;0.56;2;1.12;13;0.5341441167528124;23;0.1340782122905028;2.435828877005348;3;0.25;0.75;2
100;62;0.62;22;0.62;4;1.24;22;0.6045367965367966;25;0.22153846153846155;1.9515669515669516;4;0.25;0.75;2
100;163;1.63;99;1.63;5;3.26;99;0.8823513155811291;69;0.046488819144762654;1.967070707070707;5;0.25;0.75;2
100;61;0.61;12;0.61;3;1.22;12;0.71544477028348;31;0.31690140845070425;1.879120879120879;6;0.25;0.75;2
100;47;0.47;4;0.47;2;0.94;5;0.5346666666666667;25;0.3829787234042553;1.824742268041237;7;0.25;0.75;2
100;63;0.63;6;0.63;3;1.26;6;0.5504761904761905;35;0.44554455445544555;2.0;8;0.25;0.75;2
100;72;0.72;11;0.72;3;1.44;11;0.6731390560658854;41;0.32075471698113206;2.9533527696793005;9;0.25;0.75;2
100;149;1.49;99;1.49;4;2.98;99;0.9029995562683214;59;0.036505086774386596;1.9698989898989898;0;0.25;0.85;2
100;90;0.9;11;0.9;4;1.8;11;0.532648709315376;45;0.3438735177865613;3.002061855670103;1;0.25;0.85;2
100;72;0.72;9;0.72;4;1.44;9;0.6213624338624338;36;0.3905325443786982;1.9532710280373833;2;0.25;0.85;2
100;72;0.72;17;0.72;3;1.44;17;0.6905990088343029;35;0.19626168224299065;2.6638655462184873;3;0.25;0.85;2
100;80;0.8;37;0.8;4;1.6;37;0.7463645463645463;33;0.1297709923664122;2.3956478733926807;4;0.25;0.85;2
100;170;1.7;99;1.7;5;3.4;99;0.8881361803980852;72;0.05169409486931268;1.9656565656565657;5;0.25;0.85;2
100;76;0.76;19;0.76;3;1.52;19;0.6766646345593714;37;0.2;2.051490514905149;6;0.25;0.85;2
100;54;0.54;5;0.54;2;1.08;6;0.6229885057471264;29;0.40298507462686567;1.724770642201835;7;0.25;0.85;2
100;71;0.71;9;0.71;3;1.42;9;0.5726495726495726;39;0.41911764705882354;2.028985507246377;8;0.25;0.85;2
100;79;0.79;13;0.79;3;1.58;13;0.640754638315614;41;0.2727272727272727;4.068017366136035;9;0.25;0.85;2
100;155;1.55;99;1.55;4;3.1;99;0.8956416847041846;64;0.04047619047619048;1.9686868686868686;0;0.25;0.95;2
100;106;1.06;12;1.06;4;2.12;12;0.5054192720859388;54;0.3162393162393162;3.9591121495327104;1;0.25;0.95;2
100;83;0.83;14;0.83;4;1.66;14;0.610658447243813;41;0.3170731707317073;2.090909090909091;2;0.25;0.95;2
100;87;0.87;23;0.87;4;1.74;23;0.7037429418407679;40;0.17953667953667954;2.6348808030112925;3;0.25;0.95;2
100;101;1.01;51;1.01;4;2.02;51;0.7698165933039882;42;0.0861344537815126;2.268957345971564;4;0.25;0.95;2
100;188;1.88;99;1.88;5;3.76;99;0.8814811521928118;80;0.06453423120089787;1.962020202020202;5;0.25;0.95;2
100;90;0.9;24;0.9;4;1.8;24;0.683502729154903;44;0.1848341232227488;3.717019133937563;6;0.25;0.95;2
100;66;0.66;7;0.66;3;1.32;8;0.6281084656084656;36;0.3333333333333333;1.8323353293413174;7;0.25;0.95;2
100;83;0.83;12;0.83;3;1.66;12;0.54958891237961;43;0.29333333333333333;4.526455026455026;8;0.25;0.95;2
100;113;1.13;29;1.13;4;2.26;29;0.7377010978699929;49;0.20619946091644206;2.7228070175438597;9;0.25;0.95;2
100;37;0.37;3;0.37;3;0.74;4;0.7222222222222221;15;0.75;1.1395348837209303;0;0.45;0.05;2
100;52;0.52;3;0.52;2;1.04;4;0.11538461538461539;26;0.11764705882352941;2.8274111675126905;1;0.45;0.05;2
100;56;0.56;5;0.56;3;1.12;5;0.5098765432098765;27;0.38028169014084506;1.654867256637168;2;0.45;0.05;2
100;44;0.44;5;0.44;3;0.88;5;0.5075757575757576;22;0.47368421052631576;2.206896551724138;3;0.45;0.05;2
100;34;0.34;4;0.34;3;0.68;5;0.6266666666666666;15;0.6;1.297872340425532;4;0.45;0.05;2
100;53;0.53;3;0.53;2;1.06;4;0.36666666666666664;30;0.32727272727272727;2.36734693877551;5;0.45;0.05;2
100;39;0.39;3;0.39;2;0.78;3;0.34848484848484845;22;0.32142857142857145;1.9625;6;0.45;0.05;2
100;42;0.42;5;0.42;2;0.84;6;0.4;22;0.3;1.5394736842105263;7;0.45;0.05;2
100;45;0.45;3;0.45;3;0.9;4;0.5652173913043478;23;0.5581395348837209;2.0568181818181817;8;0.45;0.05;2
100;46;0.46;4;0.46;2;0.92;4;0.48666666666666664;25;0.35714285714285715;1.6941176470588235;9;0.45;0.05;2
100;39;0.39;3;0.39;3;0.78;4;0.6770833333333333;16;0.7272727272727273;1.1521739130434783;0;0.45;0.15;2
100;61;0.61;4;0.61;3;1.22;5;0.4166666666666667;30;0.3870967741935484;2.5583756345177666;1;0.45;0.15;2
100;60;0.6;5;0.6;3;1.2;5;0.6422222222222224;30;0.45;1.605263157894737;2;0.45;0.15;2
100;45;0.45;5;0.45;3;0.9;6;0.5015151515151515;22;0.43548387096774194;2.2635658914728682;3;0.45;0.15;2
100;39;0.39;4;0.39;3;0.78;5;0.5587301587301587;21;0.5333333333333333;1.6470588235294117;4;0.45;0.15;2
100;66;0.66;10;0.66;3;1.32;10;0.4395424836601307;34;0.3;2.4559386973180075;5;0.45;0.15;2
100;44;0.44;3;0.44;2;0.88;3;0.5641025641025641;26;0.47368421052631576;1.9058823529411764;6;0.45;0.15;2
100;47;0.47;5;0.47;3;0.94;6;0.39305555555555555;24;0.33962264150943394;1.6;7;0.45;0.15;2
100;51;0.51;5;0.51;3;1.02;5;0.5822222222222222;30;0.532258064516129;2.0377358490566038;8;0.45;0.15;2
100;54;0.54;4;0.54;2;1.08;4;0.6236559139784947;31;0.5084745762711864;1.6701030927835052;9;0.45;0.15;2
100;46;0.46;5;0.46;3;0.92;5;0.5151515151515151;22;0.5660377358490566;1.564102564102564;0;0.45;0.25;2
100;71;0.71;5;0.71;3;1.42;5;0.4254901960784313;34;0.43548387096774194;2.5350877192982457;1;0.45;0.25;2
100;63;0.63;5;0.63;3;1.26;5;0.603030303030303;33;0.43820224719101125;1.6290322580645162;2;0.45;0.25;2
100;50;0.5;6;0.5;3;1.0;7;0.5134920634920634;24;0.375;2.2278481012658227;3;0.45;0.25;2
100;42;0.42;4;0.42;3;0.84;5;0.5434782608695652;23;0.5510204081632653;1.763157894736842;4;0.45;0.25;2
100;94;0.94;31;0.94;5;1.88;31;0.5054692244489694;43;0.18387096774193548;3.132836747361887;5;0.45;0.25;2
100;50;0.5;4;0.5;2;1.0;4;0.6494252873563218;29;0.4444444444444444;1.8584905660377358;6;0.45;0.25;2
100;52;0.52;5;0.52;3;1.04;6;0.40512820512820513;26;0.3333333333333333;1.5940594059405941;7;0.45;0.25;2
100;56;0.56;5;0.56;3;1.12;5;0.6156862745098038;34;0.5064935064935064;2.1578947368421053;8;0.45;0.25;2
100;60;0.6;5;0.6;2;1.2;5;0.6529411764705884;34;0.4931506849315068;1.8166666666666667;9;0.45;0.25;2
100;60;0.6;15;0.6;3;1.2;15;0.5205254515599342;29;0.23353293413173654;2.5543478260869565;0;0.45;0.35;2
100;81;0.81;7;0.81;4;1.62;8;0.508452380952381;40;0.4682080924855491;2.1346938775510202;1;0.45;0.35;2
100;72;0.72;6;0.72;3;1.44;7;0.5890604890604891;37;0.42857142857142855;1.6688311688311688;2;0.45;0.35;2
100;53;0.53;7;0.53;3;1.06;7;0.5641025641025641;26;0.391304347826087;2.0625;3;0.45;0.35;2
100;48;0.48;7;0.48;3;0.96;7;0.4613553113553114;26;0.4235294117647059;2.0808823529411766;4;0.45;0.35;2
100;145;1.45;76;1.45;5;2.9;76;0.7851809210526316;64;0.06729518855656696;2.200208822761681;5;0.45;0.35;2
100;54;0.54;4;0.54;2;1.08;5;0.6033333333333334;30;0.39344262295081966;2.1094890510948905;6;0.45;0.35;2
100;58;0.58;5;0.58;3;1.16;6;0.535632183908046;29;0.38028169014084506;1.6194690265486726;7;0.45;0.35;2
100;62;0.62;5;0.62;3;1.24;5;0.6383333333333333;40;0.5161290322580645;2.1027397260273974;8;0.45;0.35;2
100;65;0.65;7;0.65;3;1.3;7;0.6845238095238094;36;0.4945054945054945;1.7709923664122138;9;0.45;0.35;2
100;82;0.82;30;0.82;3;1.64;30;0.6096303199751476;37;0.12969924812030076;2.519756838905775;0;0.45;0.45;2
