n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;global_clustering;avg_shortest_path_length;seed;beta;gamma;dim
500;2778;5.556;362;5.556;13;11.112;362;0.7576874953041867;0.10411572489218868;2.2911422845691383;0;0.7;1.0;2
500;2195;4.39;499;4.39;9;8.78;499;0.8061380034525776;0.054721458844193584;1.9824048096192384;1;0.7;1.0;2
500;2275;4.55;294;4.55;9;9.1;294;0.7741291000205077;0.1090633747877564;2.550685370741483;2;0.7;1.0;2
500;606;1.212;11;1.212;4;2.424;11;0.34962611832611834;0.40809968847352024;7.315982908536768;0;1.0;0.1;2
500;474;0.948;14;0.948;4;1.896;14;0.22890536130536132;0.3342036553524804;6.525393115172121;1;1.0;0.1;2
500;537;1.074;9;1.074;5;2.148;11;0.3290075036075036;0.4467153284671533;5.170746634026928;2;1.0;0.1;2
500;794;1.588;23;1.588;5;3.176;23;0.44928830789915736;0.37628361858190706;6.008560870801077;0;1.0;0.3;2
500;640;1.28;47;1.28;5;2.56;47;0.3421742487140728;0.27803521779425394;7.483923857162707;1;1.0;0.3;2
500;691;1.382;17;1.382;5;2.764;17;0.3916383701266053;0.3845868840311226;7.774288436147277;2;1.0;0.3;2
500;1107;2.214;51;2.214;7;4.428;51;0.5606794358218042;0.3161206552137435;4.836050361443022;0;1.0;0.5;2
500;983;1.966;164;1.966;6;3.932;164;0.5202071183795135;0.12500660990957643;3.9217005159015215;1;1.0;0.5;2
500;981;1.962;40;1.962;6;3.924;40;0.5321441066895639;0.3173814257313263;5.9056273587889265;2;1.0;0.5;2
500;1690;3.38;121;3.38;10;6.76;121;0.7156614326009071;0.2341829356471439;3.6611200357366824;0;1.0;0.7;2
500;1695;3.39;499;3.39;8;6.78;499;0.8047865436958523;0.04829822404950621;1.9864128256513025;1;1.0;0.7;2
500;1466;2.932;92;2.932;7;5.864;92;0.6929442418181836;0.24189063948100092;4.018105459636025;2;1.0;0.7;2
500;2886;5.772;301;5.772;13;11.544;301;0.7980554773252947;0.14373884982684437;2.366869739478958;0;1.0;0.9;2
500;2368;4.736;499;4.736;9;9.472;499;0.8148183271259228;0.07199271436870947;1.9810180360721443;1;1.0;0.9;2
500;2409;4.818;259;4.818;11;9.636;259;0.8018151039180605;0.1466241698778388;2.6126791736082606;2;1.0;0.9;2
500;3855;7.71;459;7.71;15;15.42;459;0.787206501069032;0.11163537220858673;1.9974108216432866;0;1.0;1.0;2
500;2988;5.976;499;5.976;13;11.952;499;0.8049059918973344;0.07721202447459431;1.9760480961923848;1;1.0;1.0;2
500;3195;6.39;411;6.39;13;12.78;411;0.7874383420212944;0.11091982179568775;2.1079038076152306;2;1.0;1.0;2
500;759;1.518;14;1.518;5;3.036;14;0.40594797424797424;0.3994252873563218;6.427915260592426;0;1.3;0.1;2
500;628;1.256;16;1.256;5;2.512;16;0.32463001443001444;0.3763440860215054;9.644089088958099;1;1.3;0.1;2
500;699;1.398;13;1.398;5;2.796;15;0.3750597402597401;0.421334431630972;9.059420225187036;2;1.3;0.1;2
500;1018;2.036;30;2.036;6;4.072;30;0.5085474870594187;0.3767337807606264;5.406258640795374;0;1.3;0.3;2
500;873;1.746;54;1.746;6;3.492;54;0.45990218549298545;0.3103821196827686;6.281265206812652;1;1.3;0.3;2
500;913;1.826;21;1.826;6;3.652;21;0.4845967586936625;0.3817292006525285;5.984902955965976;2;1.3;0.3;2
500;1434;2.868;68;2.868;7;5.736;68;0.6314230071884007;0.31614549338396725;4.41461214672279;0;1.3;0.5;2
500;1320;2.64;221;2.64;8;5.28;221;0.6072350075301226;0.1250148086719583;3.3825384050729186;1;1.3;0.5;2
500;1253;2.506;46;2.506;7;5.012;46;0.6117810242549409;0.331390657222272;4.743384055573933;2;1.3;0.5;2
500;2209;4.418;151;4.418;11;8.836;151;0.7422415374257273;0.2315112540192926;3.0818783669760497;0;1.3;0.7;2
500;2088;4.176;499;4.176;9;8.352;499;0.7985001483426794;0.07014367404358417;1.9832625250501001;1;1.3;0.7;2
500;1869;3.738;125;3.738;8;7.476;125;0.7455043848837662;0.23536290212927963;3.345048295123938;2;1.3;0.7;2
500;3717;7.434;393;7.434;16;14.868;393;0.7947823744230327;0.14202353052576758;2.115879759519038;0;1.3;0.9;2
500;2983;5.966;499;5.966;12;11.932;499;0.8007642741450923;0.09345582111399944;1.9760881763527054;1;1.3;0.9;2
500;3069;6.138;329;6.138;13;12.276;329;0.802797173557793;0.14505294670691277;2.292120240480962;2;1.3;0.9;2
500;4879;9.758;498;9.758;19;19.516;498;0.7854753535215624;0.12223474216877343;1.961122244488978;0;1.3;1.0;2
500;3678;7.356;499;7.356;13;14.712;499;0.7981796947654441;0.09597262812745028;1.9705170340681362;1;1.3;1.0;2
500;4020;8.04;467;8.04;15;16.08;467;0.7740451930940399;0.11785180149558123;1.9876152304609218;2;1.3;1.0;2
500;945;1.89;17;1.89;7;3.78;18;0.46941385934327073;0.4160048869883934;6.061280892904597;0;1.6;0.1;2
500;812;1.624;20;1.624;6;3.248;20;0.42828833461000637;0.3930246189917937;8.492365218168546;1;1.6;0.1;2
500;847;1.694;14;1.694;6;3.388;16;0.440097818847819;0.429635761589404;7.5797806063863575;2;1.6;0.1;2
500;1256;2.512;34;2.512;7;5.024;34;0.551225691688074;0.37760128682014676;5.207186856453383;0;1.6;0.3;2
500;1096;2.192;66;2.192;7;4.384;66;0.5388007191166483;0.3191788856304985;5.564640927710605;1;1.6;0.3;2
500;1107;2.214;26;2.214;7;4.428;26;0.5363768093997503;0.38887355052457206;5.184115258292322;2;1.6;0.3;2
500;1761;3.522;79;3.522;9;7.044;79;0.6638119476398383;0.3254486133768352;3.9417603107934265;0;1.6;0.5;2
500;1637;3.274;264;3.274;10;6.548;264;0.65495728944591;0.13172847803507057;3.0520961601918697;1;1.6;0.5;2
500;1540;3.08;58;3.08;8;6.16;58;0.6567303600121948;0.3202275671717456;4.203001292786589;2;1.6;0.5;2
500;2727;5.454;178;5.454;13;10.908;178;0.7498528612971677;0.23677530834773283;2.7717487919582395;0;1.6;0.7;2
500;2462;4.924;499;4.924;11;9.848;499;0.791604148772366;0.09106948078653895;1.9802645290581162;1;1.6;0.7;2
500;2275;4.55;156;4.55;10;9.1;156;0.7588780104619327;0.2320229422347304;3.0518305687680582;2;1.6;0.7;2
500;4540;9.08;453;9.08;18;18.16;453;0.797419507798291;0.14955731896544572;2.0023006012024047;0;1.6;0.9;2
500;3541;7.082;499;7.082;13;14.164;499;0.8044878394531867;0.1079586739711583;1.9716152304609218;1;1.6;0.9;2
500;3739;7.478;397;7.478;15;14.956;397;0.7967876864805948;0.148638240381823;2.1135310621242485;2;1.6;0.9;2
500;5825;11.65;499;11.65;20;23.3;499;0.785532090874623;0.13906564209176486;1.953306613226453;0;1.6;1.0;2
500;4311;8.622;499;8.622;15;17.244;499;0.7968307219385231;0.1130725774531323;1.9654428857715431;1;1.6;1.0;2
500;4903;9.806;495;9.806;17;19.612;495;0.7702249894405374;0.12887191983883312;1.960993987975952;2;1.6;1.0;2
500;1138;2.276;20;2.276;7;4.552;21;0.5106605440139496;0.41652613827993257;5.633040827343841;0;1.9;0.1;2
500;1018;2.036;23;2.036;6;4.072;23;0.5003557584897267;0.411901983663944;7.616462905933608;1;1.9;0.1;2
500;1008;2.016;18;2.016;6;4.032;19;0.4973656936630619;0.4249857387335995;6.04764554353426;2;1.9;0.1;2
500;1500;3.0;40;3.0;8;6.0;40;0.5788996208699453;0.38569585781854665;4.624713572659289;0;1.9;0.3;2
500;1327;2.654;81;2.654;8;5.308;81;0.5787042488318549;0.32920611798980337;4.818880644931155;1;1.9;0.3;2
500;1315;2.63;33;2.63;8;5.26;34;0.5760277266595787;0.38463743192891947;4.775008305341257;2;1.9;0.3;2
500;2095;4.19;90;4.19;9;8.38;90;0.6819466741037763;0.3280156322911806;3.5078517331065053;0;1.9;0.5;2
500;1942;3.884;303;3.884;11;7.768;303;0.6918555138550255;0.13941245877832573;2.7644809619238475;1;1.9;0.5;2
500;1800;3.6;72;3.6;10;7.2;72;0.6807723083210439;0.32669731549133896;3.6923637326975296;2;1.9;0.5;2
500;3202;6.404;206;6.404;14;12.808;206;0.7615224412183937;0.2356486895508014;2.610813627254509;0;1.9;0.7;2
500;2834;5.668;499;5.668;11;11.336;499;0.7763701353826058;0.10925310193820452;1.9772825651302606;1;1.9;0.7;2
500;2703;5.406;194;5.406;12;10.812;194;0.7700743388094705;0.2315593598809081;2.7689274130590498;2;1.9;0.7;2
500;5327;10.654;478;10.654;19;21.308;478;0.797376355886125;0.15949227136569918;1.9652905811623247;0;1.9;0.9;2
500;4120;8.24;499;8.24;15;16.48;499;0.7934323457312638;0.12376796349732058;1.9669739478957915;1;1.9;0.9;2
500;4452;8.904;440;8.904;16;17.808;440;0.7949971362979047;0.1568965940924952;2.0109659318637276;2;1.9;0.9;2
500;6711;13.422;499;13.422;24;26.844;499;0.7915442718617066;0.15355774490081064;1.9462044088176353;0;1.9;1.0;2
500;4950;9.9;499;9.9;18;19.8;499;0.7823517534332937;0.12918549824562134;1.9603206412825651;1;1.9;1.0;2
500;5668;11.336;499;11.336;20;22.672;499;0.7771419468257825;0.14061519477300652;1.9545651302605211;2;1.9;1.0;2
500;1201;2.402;21;2.402;7;4.804;21;0.5181059056870203;0.4122917718324079;5.514674868189807;0;2.0;0.1;2
500;1063;2.126;23;2.126;6;4.252;23;0.5079321252893467;0.4173959635649223;7.521505484149104;1;2.0;0.1;2
500;1060;2.12;19;2.12;6;4.24;19;0.4976098662946958;0.41572081992207355;5.630021549971538;2;2.0;0.1;2
500;1579;3.158;42;3.158;9;6.316;42;0.5887224662708441;0.3910690121786198;4.516492885944189;0;2.0;0.3;2
500;1405;2.81;84;2.81;9;5.62;84;0.5826128894009085;0.33270059137037306;4.611821764170961;1;2.0;0.3;2
500;1381;2.762;34;2.762;8;5.524;35;0.5853605164665571;0.3819731404958678;4.679156654802984;2;2.0;0.3;2
500;2211;4.422;94;4.422;10;8.844;94;0.6858912561491968;0.3311764859979567;3.466800804828974;0;2.0;0.5;2
500;2035;4.07;311;4.07;11;8.14;311;0.6981242710099681;0.1428409862022167;2.70101002004008;1;2.0;0.5;2
500;1888;3.776;75;3.776;11;7.552;75;0.689064671461287;0.3291362850484853;3.624954651891428;2;2.0;0.5;2
500;3346;6.692;215;6.692;15;13.384;215;0.7644060679827733;0.23585319262205243;2.5736112224448897;0;2.0;0.7;2
500;2953;5.906;499;5.906;12;11.812;499;0.7754111953435933;0.11606398581844657;1.9763286573146293;1;2.0;0.7;2
500;2839;5.678;202;5.678;12;11.356;202;0.7690643582220874;0.2330614415168622;2.7201551697773056;2;2.0;0.7;2
500;5612;11.224;486;11.224;22;22.448;486;0.79817931381544;0.1619942572718714;1.9593507014028055;0;2.0;0.9;2
500;4285;8.57;499;8.57;16;17.14;499;0.7895337906035886;0.12873227655543984;1.9656513026052105;1;2.0;0.9;2
500;4662;9.324;446;9.324;17;18.648;446;0.7902140684035385;0.15868800627791727;1.9949739478957915;2;2.0;0.9;2
500;6982;13.964;499;13.964;25;27.928;499;0.7887580413815423;0.1574827939577221;1.9440320641282565;0;2.0;1.0;2
500;5177;10.354;499;10.354;18;20.708;499;0.7786122565563215;0.13537131818453388;1.9585010020040081;1;2.0;1.0;2
500;5920;11.84;499;11.84;20;23.68;499;0.7808141388986357;0.14485043609452578;1.9525450901803607;2;2.0;1.0;2
