beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;indegree_powerlaw_alpha_theory;indegree_ccdf_slope_theory;outdegree_mean_vs_theory_ratio
0.25;0.05;2;100.0;100.0;0.0;0.0;100.0;100.0;23.9;24.0;5.448853090330111;0.2279854849510507;20.52276586538629;27.277234134613707;0.23899999999999996;0.24;0.054488530903301115;0.22798548495105073;0.2052276586538629;0.27277234134613704;2.5;2.5;0.5;0.2;2.1900967893034986;2.8099032106965014;0.23899999999999996;0.24;0.054488530903301115;0.22798548495105073;0.2052276586538629;0.27277234134613704;2.0;2.0;0.4472135954999579;0.22360679774997896;1.7228141417748732;2.2771858582251268;0.4779999999999999;0.48;0.10897706180660223;0.22798548495105073;0.4104553173077258;0.5455446826922741;2.9;3.0;0.5385164807134505;0.1856953381770519;2.5662240272278423;3.2337759727721576;0.39004930254930253;0.4264069264069264;0.23375517663298276;0.599296486636932;0.24516634303832435;0.5349322620602808;8.5;9.0;3.1064449134018135;0.3654641074590369;6.574605494969927;10.425394505030074;0.33384199134199133;0.3875;0.2021482100951226;0.605520621544699;0.20854923265193262;0.45913475003205007;1.3225199668641747;1.2678571428571428;0.1242134096447844;0.09392176508253909;1.2455316979432178;1.3995082357851316;0.2631578947368421;21.0;-20.0;0.9081999999999999
0.25;0.15;2;100.0;100.0;0.0;0.0;100.0;100.0;27.0;30.0;5.440588203494177;0.20150326679608063;23.62788849531929;30.37211150468071;0.27;0.3;0.054405882034941774;0.20150326679608063;0.23627888495319294;0.3037211150468071;3.0;3.0;0.8944271909999159;0.29814239699997197;2.4456282835497465;3.5543717164502535;0.27;0.3;0.054405882034941774;0.20150326679608063;0.23627888495319294;0.3037211150468071;2.0;2.0;0.4472135954999579;0.22360679774997896;1.7228141417748732;2.2771858582251268;0.54;0.6;0.10881176406988355;0.20150326679608063;0.47255776990638587;0.6074422300936142;3.5;3.0;0.9219544457292888;0.2634155559226539;2.928566714305161;4.071433285694839;0.3687541625041625;0.4097222222222222;0.26645689236788284;0.7225868056875835;0.20360246959012465;0.5339058554182003;10.9;12.0;3.5623026261113755;0.32681675468911703;8.692061957391015;13.107938042608986;0.3121687840290381;0.3375;0.21631273267242287;0.6929351803872272;0.1780967632896025;0.44624080476847366;1.5580548691734042;1.4666666666666668;0.3166766709912545;0.203251295738552;1.3617766349876654;1.754333103359143;0.29411764705882354;7.666666666666667;-6.666666666666667;0.918
0.25;0.25;2;100.0;100.0;0.0;0.0;100.0;100.0;31.5;31.0;6.34428877022476;0.20140599270554793;27.56776908104318;35.43223091895682;0.315;0.31;0.06344288770224761;0.20140599270554796;0.2756776908104318;0.3543223091895682;4.6;3.5;4.2;0.9130434782608696;1.99681303014939;7.203186969850609;0.315;0.31;0.06344288770224761;0.20140599270554796;0.2756776908104318;0.3543223091895682;2.3;2.0;0.45825756949558405;0.19924242151981916;2.015969015774687;2.5840309842253126;0.63;0.62;0.12688577540449522;0.20140599270554796;0.5513553816208636;0.7086446183791364;5.0;3.5;4.0743097574926725;0.8148619514985345;2.4747166495618758;7.525283350438125;0.4777847057626469;0.5277777777777778;0.2035025592408584;0.4259294129476678;0.35165251277525306;0.6039168987500407;13.0;12.5;3.40587727318528;0.26199055947579075;10.889015395603275;15.110984604396725;0.36696969696969695;0.3484848484848485;0.16173769217608092;0.44073855010823043;0.26672363677767724;0.46721575716171665;1.5836594507279347;1.3654970760233918;0.3797824028333382;0.2398131761590346;1.3482678787197677;1.8190510227361016;0.3333333333333333;5.0;-4.0;0.9450000000000001
0.25;0.35;2;100.0;100.0;0.0;0.0;100.0;100.0;39.0;37.5;14.317821063276353;0.367123617007086;30.125722564625335;47.874277435374665;0.39;0.375;0.14317821063276354;0.36712361700708596;0.30125722564625335;0.4787427743537467;8.4;4.0;12.90891165048394;1.5367751964861833;0.39897366583511484;16.401026334164886;0.39;0.375;0.14317821063276354;0.36712361700708596;0.30125722564625335;0.4787427743537467;2.4;2.0;0.48989794855663565;0.20412414523193154;2.0963581056573384;2.7036418943426614;0.78;0.75;0.2863564212655271;0.36712361700708596;0.6025144512925067;0.9574855487074934;8.8;5.0;12.773409881468615;1.451523850166888;0.8829585323809246;16.717041467619076;0.5367885642848196;0.5143939393939394;0.1359070589403079;0.2531854588247073;0.4525524964409795;0.6210246321286597;17.1;17.5;5.503635162326805;0.32185000949279563;13.68881158538553;20.511188414614473;0.3610710160643727;0.3704268292682927;0.1528251734985092;0.42325516781790956;0.26634899217949703;0.45579303994924836;1.6457390266362677;1.448051948051948;0.3575150691942052;0.21723679356679756;1.4241488910049358;1.8673291622675996;0.3846153846153846;3.857142857142857;-2.857142857142857;1.0140000000000002
0.25;0.45;2;100.0;100.0;0.0;0.0;100.0;100.0;50.2;41.5;31.14096979864307;0.6203380437976707;30.898626950395478;69.50137304960452;0.502;0.415;0.3114096979864307;0.6203380437976708;0.30898626950395475;0.6950137304960453;15.1;5.0;28.144093518889537;1.863847252906592;-2.343889887292912;32.54388988729291;0.502;0.415;0.3114096979864307;0.6203380437976708;0.30898626950395475;0.6950137304960453;2.5;2.0;0.6708203932499369;0.2683281572999748;2.0842212126623103;2.9157787873376897;1.004;0.83;0.6228193959728614;0.6203380437976708;0.6179725390079095;1.3900274609920906;15.3;5.0;28.075077916187517;1.8349724128227134;-2.101113573561893;32.7011135735619;0.5402155220102262;0.4889724310776942;0.16264606753874583;0.3010762573676418;0.43940644493539155;0.6410245990850607;22.2;20.0;10.712609392673665;0.4825499726429579;15.560255908545871;28.83974409145413;0.3056286707928479;0.3123464373464373;0.14838178188606135;0.48549693162338514;0.2136606895621312;0.3975966520235646;1.862464926551984;1.87;0.2975619027882823;0.15976778866873173;1.6780341484418861;2.0468957046620817;0.45454545454545453;3.2222222222222223;-2.2222222222222223;1.1044
0.25;0.55;2;100.0;100.0;0.0;0.0;100.0;100.0;58.0;48.0;31.375149402034726;0.5409508517592194;38.553480928454064;77.44651907154594;0.5800000000000001;0.48;0.31375149402034724;0.5409508517592193;0.3855348092845407;0.7744651907154594;18.1;6.0;28.261104012405465;1.5613869620113514;0.5835862574555506;35.61641374254445;0.5800000000000001;0.48;0.31375149402034724;0.5409508517592193;0.3855348092845407;0.7744651907154594;2.6;2.0;0.8;0.3076923076923077;2.1041548628855984;3.095845137114402;1.1600000000000001;0.96;0.6275029880406945;0.5409508517592193;0.7710696185690814;1.5489303814309188;18.3;6.5;28.171084466168498;1.539403522741448;0.8393809502641076;35.760619049735894;0.5687836063718417;0.568508615567439;0.16272698153128617;0.2860964692166314;0.46792437828485;0.6696428344588333;26.1;24.0;12.308127396155761;0.4715757623048184;18.471343604539527;33.728656395460476;0.2843025647329941;0.32003710575139144;0.1313177542358977;0.4618943707357203;0.20291097741467656;0.3656941520513116;1.9195510827677267;1.9438133916484432;0.21911453376656959;0.11414884226505542;1.783742487718673;2.05535967781678;0.5555555555555556;2.8181818181818183;-1.8181818181818181;1.044
0.25;0.65;2;100.0;100.0;0.0;0.0;100.0;100.0;68.2;55.5;33.45982665824795;0.49061329410920745;47.46138457852116;88.93861542147884;0.6819999999999999;0.5549999999999999;0.33459826658247954;0.49061329410920756;0.4746138457852115;0.8893861542147884;22.7;8.5;30.7312544488506;1.3537997554559735;3.6525711551401265;41.74742884485987;0.6819999999999999;0.5549999999999999;0.33459826658247954;0.49061329410920756;0.4746138457852115;0.8893861542147884;3.1;3.0;0.9433981132056604;0.3043219720018259;2.515275791505089;3.6847242084949112;1.3639999999999999;1.1099999999999999;0.6691965331649591;0.49061329410920756;0.949227691570423;1.7787723084295768;22.8;8.5;30.67181116269465;1.3452548755567828;3.7894144856082903;41.81058551439171;0.6278272491026112;0.6055194805194806;0.16454123950259886;0.262080436517827;0.5258435322749365;0.7298109659302859;31.1;28.5;12.934063553268942;0.41588628788646115;23.08338435497872;39.116615645021284;0.2857908102338163;0.34959349593495936;0.14289514187648705;0.4999990789052283;0.19722348371290552;0.37435813675472707;1.9273129340971895;1.9041883116883116;0.20279591451189788;0.10522210011883384;1.8016187240504489;2.05300714414393;0.7142857142857143;2.5384615384615383;-1.5384615384615383;0.9547999999999999
0.25;0.75;2;100.0;100.0;0.0;0.0;100.0;100.0;80.5;63.5;36.51095725943104;0.45355226409231103;57.87027423939919;103.12972576060082;0.805;0.635;0.36510957259431037;0.453552264092311;0.578702742393992;1.0312972576060082;27.6;11.5;34.54330615329112;1.2515690635250405;6.189837030045759;49.010162969954244;0.805;0.635;0.36510957259431037;0.453552264092311;0.578702742393992;1.0312972576060082;3.3;3.0;0.9;0.27272727272727276;2.742174220746298;3.8578257792537016;1.61;1.27;0.7302191451886207;0.453552264092311;1.157405484787984;2.0625945152120164;27.7;11.5;34.47622369111791;1.2446290141197802;6.331415170863565;49.068584829136434;0.6533415436703472;0.6035740818321464;0.13406629463334216;0.20520093346610638;0.5702463933642355;0.736436693976459;37.6;33.0;13.915459029439164;0.37009199546380755;28.97510913692237;46.22489086307763;0.26598338235284774;0.3188280627159181;0.14095067975388628;0.5299228790425117;0.17862124594168038;0.3533455187640151;2.2037966450611535;2.013960481099656;0.3994304184698606;0.18124649539013013;1.9562271067938397;2.4513661833284672;1.0;2.333333333333333;-1.3333333333333333;0.805
0.25;0.85;2;100.0;100.0;0.0;0.0;100.0;100.0;91.3;77.5;35.47689388883982;0.38857496044731454;69.31119335661892;113.28880664338108;0.9129999999999999;0.775;0.35476893888839817;0.38857496044731454;0.6931119335661892;1.1328880664338108;31.8;15.0;34.620225302559774;1.0886863302691752;10.342162047400954;53.25783795259905;0.9129999999999999;0.775;0.35476893888839817;0.38857496044731454;0.6931119335661892;1.1328880664338108;3.5;3.5;0.806225774829855;0.2303502213799586;3.0002960876679072;3.9997039123320928;1.8259999999999998;1.55;0.7095378777767963;0.38857496044731454;1.3862238671323783;2.2657761328676216;31.9;15.0;34.54402987492918;1.0828849490573411;10.489388462727181;53.31061153727282;0.689516778631475;0.6587096364374927;0.11753165010685283;0.17045509804725115;0.616669907178332;0.7623636500846179;42.6;38.0;12.507597691003657;0.2936055796010248;34.84771063491564;50.35228936508436;0.24434679128313236;0.23636363636363636;0.13620275961556513;0.5574157896665101;0.1599274462619576;0.3287661363043071;2.3823665889363603;2.040238011075763;0.6707867157538885;0.28156318127907015;1.9666086751269778;2.798124502745743;1.6666666666666665;2.1764705882352944;-1.1764705882352942;0.5478
0.25;0.95;2;100.0;100.0;0.0;0.0;100.0;100.0;107.2;95.5;35.29815859219854;0.3292738674645386;85.32197464120676;129.07802535879324;1.0719999999999998;0.9550000000000001;0.3529815859219854;0.3292738674645387;0.8532197464120675;1.2907802535879322;37.0;23.5;33.15418525616336;0.8960590609773881;16.45082308217675;57.549176917823246;1.0719999999999998;0.9550000000000001;0.3529815859219854;0.3292738674645387;0.8532197464120675;1.2907802535879322;3.9;4.0;0.5385164807134504;0.13808114890088471;3.5662240272278423;4.233775972772158;2.1439999999999997;1.9100000000000001;0.7059631718439708;0.3292738674645387;1.706439492824135;2.5815605071758645;37.1;23.5;33.06493611062934;0.8912381700978258;16.606140275682574;57.593859724317426;0.6965661296384476;0.6936228354978354;0.12300834219654778;0.1765924826985131;0.6203247692601195;0.7728074900167756;49.3;43.5;12.783192089615177;0.25929395719300563;41.37689545695628;57.22310454304372;0.20216942927721618;0.19551679206959544;0.10540915432512322;0.5213901760616113;0.13683615855289882;0.26750270000153353;2.76831829674095;2.4519190744914283;0.9111959517482673;0.3291514392766859;2.2035531947000657;3.333083398781834;4.999999999999996;2.052631578947368;-1.0526315789473684;0.21440000000000015
0.45;0.05;2;100.0;100.0;0.0;0.0;100.0;100.0;44.8;44.5;6.823488843692792;0.1523100188324284;40.570757798375695;49.0292422016243;0.44800000000000006;0.445;0.06823488843692793;0.1523100188324284;0.405707577983757;0.4902924220162431;3.8;3.5;0.8717797887081347;0.22941573387056177;3.2596652889180633;4.340334711081937;0.44800000000000006;0.445;0.06823488843692793;0.1523100188324284;0.405707577983757;0.4902924220162431;2.5;2.5;0.5;0.2;2.1900967893034986;2.8099032106965014;0.8960000000000001;0.89;0.13646977687385586;0.1523100188324284;0.811415155967514;0.9805848440324862;4.4;4.0;0.7999999999999999;0.1818181818181818;3.9041548628855987;4.895845137114402;0.4648761378181668;0.4971212121212121;0.16010619621437694;0.3444061400221868;0.365641289299688;0.5641109863366456;22.7;22.5;4.561797891182818;0.20096025952347216;19.872568373947832;25.527431626052167;0.4185596650218567;0.3687122736418511;0.17114447672407532;0.408889080879636;0.3124832193623296;0.5246361106813838;1.87468386518835;1.8283088235294116;0.4866313794445322;0.2595805023347978;1.5730666113572942;2.1763011190194055;0.4736842105263158;21.0;-20.0;0.9457777777777778
