beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;indegree_powerlaw_alpha_theory;indegree_ccdf_slope_theory;outdegree_mean_vs_theory_ratio
0.05;0.05;2;200.0;200.0;0.0;0.0;200.0;200.0;10.37;10.0;3.1261957712209902;0.30146535884484;9.757265628840685;10.982734371159314;0.05185000000000001;0.05;0.015630978856104948;0.3014653588448398;0.04878632814420344;0.05491367185579658;1.38;1.0;0.5617828762075256;0.40708904073009106;1.269890556263325;1.4901094437366749;0.05185000000000001;0.05;0.015630978856104948;0.3014653588448398;0.04878632814420344;0.05491367185579658;1.14;1.0;0.3746998799039039;0.3286841051788631;1.0665588235388348;1.213441176461165;0.10370000000000001;0.1;0.031261957712209895;0.3014653588448398;0.09757265628840688;0.10982734371159315;1.57;2.0;0.6364746656387824;0.4053978762030461;1.4452509655347987;1.6947490344652014;0.07205555555555555;0.0;0.2471360086877739;3.4297981159444335;0.023616897852751867;0.12049421325835924;0.98;1.0;1.3489254983133798;1.3764545901156937;0.7156106023305775;1.2443893976694225;0.06974999999999999;0.0;0.24138390066448093;3.460701084795426;0.022438755469761734;0.11706124453023825;1.0557940679747952;1.0;0.0710751852429602;0.06731917463724277;1.041863331667175;1.0697248042824155;0.052631578947368425;21.0;-20.0;0.9851500000000001
0.05;0.15;2;200.0;200.0;0.0;0.0;200.0;200.0;11.71;12.0;3.305434918433579;0.2822745446997078;11.06213475598702;12.357865244012983;0.05855000000000001;0.06;0.016527174592167897;0.2822745446997078;0.05531067377993511;0.061789326220064916;1.58;2.0;0.6508456038109192;0.411927597348683;1.4524342616530599;1.7075657383469403;0.05855000000000001;0.06;0.016527174592167897;0.2822745446997078;0.05531067377993511;0.061789326220064916;1.23;1.0;0.44395945760846234;0.3609426484621645;1.1429839463087414;1.3170160536912585;0.11710000000000002;0.12;0.03305434918433579;0.2822745446997078;0.11062134755987021;0.12357865244012983;1.75;2.0;0.6837397165588672;0.39070840946220986;1.615987015554462;1.884012984445538;0.13900793650793652;0.0;0.316357954605502;2.275826564675606;0.07700177740525814;0.2010140956106149;1.49;1.0;1.6278513445643614;1.092517680915679;1.1709411364653852;1.8090588635346148;0.13353571428571429;0.0;0.30612284740620327;2.29244175645191;0.07353563619409845;0.19353579237733012;1.0801210314571634;1.0666666666666667;0.09993467295184344;0.0925217360289931;1.060533835558602;1.0997082273557248;0.05882352941176471;7.666666666666667;-6.666666666666667;0.9953500000000001
0.05;0.25;2;200.0;200.0;0.0;0.0;200.0;200.0;13.3;14.0;3.5482389998420345;0.266784887206168;12.604545156030962;13.99545484396904;0.06650000000000002;0.07;0.01774119499921017;0.26678488720616794;0.06302272578015482;0.06997727421984522;1.78;2.0;0.8072174428244225;0.45349294540697893;1.6217853812064131;1.938214618793587;0.06650000000000002;0.07;0.01774119499921017;0.26678488720616794;0.06302272578015482;0.06997727421984522;1.32;1.0;0.4874423042781576;0.36927447293799814;1.2244613083614813;1.4155386916385189;0.13300000000000003;0.14;0.03548238999842034;0.26678488720616794;0.12604545156030963;0.13995454843969043;1.91;2.0;0.8135723692456622;0.4259541200239069;1.75053981562785;2.06946018437215;0.1793968253968254;0.0;0.3324206878812125;1.8529909163436902;0.11424237057210775;0.24455128022154304;1.92;1.0;1.8093092604637826;0.9423485731582202;1.5653753849490986;2.274624615050901;0.17232142857142857;0.0;0.32250588311355993;1.871536731021695;0.10911027548117082;0.23553258166168634;1.1051373255465562;1.069047619047619;0.14358117958779895;0.12992157288397577;1.0769954143473477;1.1332792367457647;0.06666666666666667;5.0;-4.0;0.9975000000000003
0.05;0.35;2;200.0;200.0;0.0;0.0;200.0;200.0;15.5;15.0;4.121892769104989;0.265928565748709;14.692109017255422;16.307890982744578;0.0775;0.075;0.02060946384552495;0.26592856574870904;0.07346054508627711;0.08153945491372289;2.05;2.0;1.1169153951844337;0.5448367781387482;1.8310845825438509;2.268915417456149;0.0775;0.075;0.02060946384552495;0.26592856574870904;0.07346054508627711;0.08153945491372289;1.43;1.0;0.552358579185659;0.386264740689272;1.3217377184796109;1.538262281520389;0.155;0.15;0.0412189276910499;0.26592856574870904;0.14692109017255423;0.16307890982744577;2.17;2.0;1.1406577050105784;0.5256487119864417;1.9464310898179265;2.3935689101820734;0.24815277777777778;0.0;0.3591607507310309;1.4473372168038408;0.17775727063449573;0.3185482849210598;2.88;3.0;2.1784398086704164;0.7564027113438946;2.4530257975005982;3.3069742024994015;0.23479063678257225;0.0;0.34510102297179146;1.469824468730293;0.16715083628010113;0.3024304372850434;1.1433545020641132;1.1143790849673203;0.18001307166750233;0.15744292023385775;1.1080719400172827;1.1786370641109436;0.07692307692307693;3.857142857142857;-2.857142857142857;1.0074999999999998
0.05;0.45;2;200.0;200.0;0.0;0.0;200.0;200.0;18.7;18.0;5.586591089385369;0.29874818659814806;17.605028146480468;19.79497185351953;0.0935;0.09;0.027932955446926845;0.29874818659814806;0.08802514073240233;0.09897485926759766;2.84;2.0;3.0388155587333694;1.0700054784272428;2.2443921504882596;3.43560784951174;0.0935;0.09;0.027932955446926845;0.29874818659814806;0.08802514073240233;0.09897485926759766;1.55;2.0;0.57227615711298;0.36921042394385806;1.437833873205856;1.662166126794144;0.187;0.18;0.05586591089385369;0.29874818659814806;0.17605028146480467;0.19794971853519533;2.93;2.0;3.0273916165570656;1.0332394595757903;2.336631243154815;3.5233687568451852;0.2851948819060888;0.0;0.34571847903663294;1.2122183845868377;0.21743406001490878;0.35295570379726887;4.13;4.0;2.6707864010437077;0.6466795159912125;3.606525865395433;4.653474134604567;0.25129057744491573;0.0;0.32638006636954386;1.2988153781495773;0.18732008443648512;0.31526107045334634;1.2214981018017752;1.1558704453441295;0.23842930552781016;0.19519416786330995;1.1747659579183245;1.268230245685226;0.09090909090909091;3.2222222222222223;-2.2222222222222223;1.0285
0.05;0.55;2;200.0;200.0;0.0;0.0;200.0;200.0;22.75;22.0;9.093266739736606;0.39970403251589476;20.967719719011626;24.532280280988374;0.11375;0.11;0.045466333698683026;0.3997040325158947;0.10483859859505813;0.12266140140494187;4.12;3.0;6.7812683179476085;1.645938912123206;2.7908714096822687;5.449128590317732;0.11375;0.11;0.045466333698683026;0.3997040325158947;0.10483859859505813;0.12266140140494187;1.72;2.0;0.5491812087098392;0.3192914004126972;1.6123604830928715;1.8276395169071284;0.2275;0.22;0.09093266739736605;0.3997040325158947;0.20967719719011627;0.24532280280988375;4.18;3.0;6.77108558504469;1.6198769342212178;2.8528672253312406;5.507132774668759;0.34581052835118903;0.34226190476190477;0.3295074721850972;0.9528555239661899;0.28122706380290996;0.4103939928994681;5.6;5.0;3.331666249791536;0.5949404017484886;4.9469934150408585;6.253006584959141;0.2656318354218301;0.16666666666666666;0.3135526062348812;1.180402965393631;0.2041755245997934;0.32708814624386684;1.2982538449742225;1.263768115942029;0.25319261915959346;0.19502551071945468;1.248628091618942;1.3478795983295029;0.11111111111111113;2.8181818181818183;-1.8181818181818181;1.02375
0.05;0.65;2;200.0;200.0;0.0;0.0;200.0;200.0;29.77;27.0;18.83977441478533;0.6328442866908073;26.077404214702074;33.46259578529792;0.14885;0.135;0.09419887207392665;0.6328442866908072;0.13038702107351038;0.16731297892648964;7.27;4.0;16.277502879741714;2.2389962695655727;4.079609435570624;10.460390564429375;0.14885;0.135;0.09419887207392665;0.6328442866908072;0.13038702107351038;0.16731297892648964;1.85;2.0;0.5361902647381804;0.2898325755341516;1.7449067081113168;1.9550932918886834;0.2977;0.27;0.1883977441478533;0.6328442866908072;0.26077404214702077;0.33462595785297927;7.32;4.5;16.266456282792515;2.222193481255808;4.131774568572668;10.508225431427332;0.37642108415863185;0.42428571428571427;0.2833562597513689;0.7527640498265941;0.32088325724736355;0.43195891106990014;7.9;7.0;4.994997497496871;0.6322781642401102;6.920980490490614;8.879019509509387;0.22810051135159834;0.1600284495021337;0.25001813492746056;1.0960875687914526;0.17909695690581606;0.2771040657973806;1.4320542809563925;1.3926218708827405;0.2875953544871953;0.20082713226144314;1.3756855914769022;1.488422970435883;0.14285714285714288;2.5384615384615383;-1.5384615384615383;1.04195
0.05;0.75;2;200.0;200.0;0.0;0.0;200.0;200.0;38.96;35.0;26.08368072186132;0.6694989918342228;33.84759857851518;44.07240142148482;0.1948;0.175;0.13041840360930662;0.6694989918342229;0.1692379928925759;0.2203620071074241;11.45;6.0;21.73953771357615;1.8986495819717164;7.189050608139073;15.710949391860925;0.1948;0.175;0.13041840360930662;0.6694989918342229;0.1692379928925759;0.2203620071074241;2.06;2.0;0.5063595560468864;0.24580560973149826;1.9607535270148104;2.1592464729851897;0.3896;0.35;0.26083680721861324;0.6694989918342229;0.3384759857851518;0.4407240142148482;11.5;6.0;21.72487054046583;1.8891191774318112;7.241925374068697;15.758074625931304;0.4521198442233104;0.4778361344537815;0.2236412481713253;0.49465036987154387;0.40828615958173065;0.4959535288648902;11.03;9.5;7.286226732678582;0.6605826593543592;9.601899560394997;12.458100439605001;0.20850557487841453;0.1338308457711443;0.20424630919349643;0.9795724134119589;0.16847329827648924;0.24853785148033983;1.579811034810571;1.57569558101473;0.3346106360000017;0.21180421495164678;1.5142273501545707;1.6453947194665712;0.2;2.333333333333333;-1.3333333333333333;0.974
0.05;0.85;2;200.0;200.0;0.0;0.0;200.0;200.0;52.81;43.0;36.27111660812223;0.686822885970881;45.700861144808044;59.91913885519196;0.26405;0.215;0.1813555830406111;0.6868228859708809;0.22850430572404024;0.2995956942759598;18.41;10.0;28.565746970804035;1.5516429641935923;12.81111359372241;24.00888640627759;0.26405;0.215;0.1813555830406111;0.6868228859708809;0.22850430572404024;0.2995956942759598;2.22;2.0;0.6415605972938176;0.28899126004226017;2.094254122930412;2.3457458770695885;0.5281;0.43;0.3627111660812222;0.6868228859708809;0.45700861144808047;0.5991913885519196;18.42;10.0;28.561225463904726;1.5505551283335899;12.821999809074676;24.018000190925328;0.5044892582522905;0.5338405797101449;0.19985929505763342;0.39616164623605443;0.46531683642099436;0.5436616800835866;15.13;13.0;10.746771608255198;0.7102955458199073;13.023632764781983;17.23636723521802;0.16252347746506604;0.11234813259337033;0.16250648938145845;0.99989547304874;0.13067220554630019;0.1943747493838319;1.6951763773308424;1.6861413043478262;0.3147936091700017;0.18569962003933965;1.633476829933522;1.7568759247281627;0.3333333333333333;2.1764705882352944;-1.1764705882352942;0.79215
0.05;0.95;2;200.0;200.0;0.0;0.0;200.0;200.0;74.39;58.5;51.01585929884941;0.685789209555712;64.39089157742552;84.38910842257448;0.37194999999999995;0.2925;0.25507929649424704;0.685789209555712;0.3219544578871275;0.4219455421128724;30.06;14.0;38.341575345830535;1.2755015085106631;22.54505123221721;37.574948767782786;0.37194999999999995;0.2925;0.25507929649424704;0.685789209555712;0.3219544578871275;0.4219455421128724;2.49;2.0;0.7415524256584964;0.29781221913995837;2.3446557245709347;2.6353442754290657;0.7438999999999999;0.585;0.5101585929884941;0.685789209555712;0.643908915774255;0.8438910842257448;30.06;14.0;38.341575345830535;1.2755015085106631;22.54505123221721;37.574948767782786;0.5747140741787196;0.5749158249158248;0.17467422327095353;0.3039323919821648;0.5404779264176127;0.6089502219398264;22.53;19.0;16.62976548241135;0.7381165327301975;19.270565965447375;25.789434034552627;0.1325857345572682;0.09273182957393483;0.13499286245266937;1.0181552555668156;0.10612713351654499;0.1590443355979914;1.8766330212073186;1.8554425595104171;0.41992383175201176;0.22376449044995314;1.7943279501839242;1.958938092230713;0.9999999999999992;2.052631578947368;-1.0526315789473684;0.3719500000000002
