beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;indegree_powerlaw_alpha_theory;indegree_ccdf_slope_theory;outdegree_mean_vs_theory_ratio
0.25;0.05;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;528.1;544.0;35.17513326200769;0.06660695561826868;506.29822653085307;549.901773469147;0.26405;0.272;0.01758756663100385;0.0666069556182687;0.25314911326542655;0.27495088673457346;5.6;5.5;1.2;0.2142857142857143;4.856232294328397;6.343767705671603;0.26405;0.272;0.01758756663100385;0.0666069556182687;0.25314911326542655;0.27495088673457346;3.5;3.0;0.6708203932499369;0.191662969499982;3.0842212126623103;3.9157787873376897;0.5281;0.544;0.0351751332620077;0.0666069556182687;0.5062982265308531;0.5499017734691469;5.9;6.0;1.1357816691600546;0.19250536765424653;5.196035228154136;6.603964771845865;0.5091620378676078;0.5136514169177853;0.037067927025859676;0.07280182784463218;0.4861870986692528;0.5321369770659629;208.5;209.0;21.518596608515157;0.103206698362183;195.16263564267663;221.83736435732337;0.4598836244364605;0.45645394810112483;0.035327955285869524;0.07681933734683476;0.4379871308955937;0.48178011797732734;1.7008542448085646;1.656074600067936;0.26717600441631284;0.15708342159935296;1.5352568416292087;1.8664516479879205;0.2631578947368421;21.0;-20.0;1.00339
0.25;0.15;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;592.7;611.0;37.30696985819138;0.06294410301702612;569.5769005191778;615.8230994808223;0.29635;0.3055;0.018653484929095684;0.06294410301702609;0.28478845025958893;0.3079115497404111;6.9;7.5;1.445683229480096;0.20951930862030377;6.003956251068064;7.796043748931937;0.29635;0.3055;0.018653484929095684;0.06294410301702609;0.28478845025958893;0.3079115497404111;3.5;3.0;0.6708203932499369;0.191662969499982;3.0842212126623103;3.9157787873376897;0.5927;0.611;0.03730696985819137;0.06294410301702609;0.5695769005191779;0.6158230994808221;7.3;8.0;1.1874342087037917;0.16266222037038242;6.564020652463672;8.035979347536328;0.5142835881449908;0.5232163444712083;0.02961090258625128;0.057576993061468545;0.49593056057878954;0.5326366157111919;249.1;248.5;22.89301203424311;0.09190289857183104;234.91076413614883;263.28923586385116;0.4437596575566326;0.43827817434566296;0.04190376124520365;0.09442895615146334;0.41778743725633616;0.46973187785692905;1.8917820977104463;1.9146512802579942;0.2746500549191129;0.1451805973063767;1.7215522300356394;2.062011965385253;0.29411764705882354;7.666666666666667;-6.666666666666667;1.00759
0.25;0.25;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;672.5;688.0;44.111789807261275;0.06559373949035134;645.159229418321;699.840770581679;0.33625;0.344;0.022055894903630642;0.06559373949035135;0.3225796147091605;0.34992038529083946;9.1;8.0;2.5865034312755126;0.2842311462940124;7.496868564340403;10.703131435659596;0.33625;0.344;0.022055894903630642;0.06559373949035135;0.3225796147091605;0.34992038529083946;3.6;3.5;0.66332495807108;0.18425693279752223;3.1888669315173006;4.0111330684827;0.6725;0.688;0.044111789807261284;0.06559373949035135;0.645159229418321;0.6998407705816789;9.6;9.0;2.3748684174075834;0.24738212681328994;8.128041304927343;11.071958695072656;0.523421190633223;0.5290319282063348;0.03072513504897443;0.05870059447116358;0.5043775546317014;0.5424648266347446;292.6;295.0;23.9131762842162;0.08172650814838071;277.77845978313997;307.4215402168601;0.41011543618531665;0.4108720898081071;0.03223590131387677;0.0786020190162033;0.3901354175515847;0.4300954548190486;2.1613769164890084;2.1393716450719364;0.31284594176856734;0.14474381556584848;1.967472992874109;2.355280840103908;0.3333333333333333;5.0;-4.0;1.00875
0.25;0.35;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;778.8;794.0;53.843848302289835;0.06913693926847694;745.42723706973;812.1727629302699;0.38939999999999997;0.397;0.026921924151144912;0.06913693926847693;0.372713618534865;0.4060863814651349;14.4;13.0;3.7202150475476548;0.25834826719080933;12.09418682456709;16.705813175432912;0.38939999999999997;0.397;0.026921924151144912;0.06913693926847693;0.372713618534865;0.4060863814651349;3.7;4.0;0.6403124237432849;0.17305741182250942;3.303130248066195;4.096869751933805;0.7787999999999999;0.794;0.053843848302289825;0.06913693926847693;0.74542723706973;0.8121727629302699;14.7;13.5;3.4942810419312296;0.23770619332865509;12.534222172059192;16.865777827940807;0.5322943062908869;0.5384084339996249;0.018130068374244974;0.03406023352114779;0.5210571734922357;0.5435314390895382;348.6;351.0;28.917814578560392;0.08295414394308775;330.67655283155614;366.5234471684439;0.3576964499810077;0.3564997552567721;0.036101685674867205;0.10092827501302869;0.33532039337661323;0.38007250658540215;2.513566959964919;2.605627545612318;0.3538070157808952;0.14075893796194439;2.294275099650025;2.732858820279813;0.3846153846153846;3.857142857142857;-2.857142857142857;1.01244
0.25;0.45;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;922.7;931.5;67.9073633709924;0.07359636216645973;880.610580122791;964.7894198772091;0.46135000000000004;0.46575;0.0339536816854962;0.07359636216645973;0.4403052900613955;0.48239470993860456;25.3;21.5;9.859513172565874;0.3897040779670306;19.18901042383478;31.41098957616522;0.46135000000000004;0.46575;0.0339536816854962;0.07359636216645973;0.4403052900613955;0.48239470993860456;4.3;4.0;0.45825756949558405;0.10657152778967072;4.015969015774687;4.584030984225313;0.9227000000000001;0.9315;0.0679073633709924;0.07359636216645973;0.880610580122791;0.9647894198772091;25.5;22.0;9.73909646733207;0.3819253516600812;19.463645470981678;31.536354529018322;0.5581674316265777;0.5559604907555159;0.012396696994463694;0.022209638707041707;0.5504838792253457;0.5658509840278096;418.2;428.0;33.6683827945448;0.08050784981957149;397.33212014602344;439.06787985397654;0.2910946111339995;0.3002485433472182;0.0488353861839188;0.16776465216471637;0.2608261251859995;0.32136309708199945;3.0040808364576472;2.9549994288152455;0.43543644220212313;0.14494831061722732;2.7341945334722486;3.273967139443046;0.45454545454545453;3.2222222222222223;-2.2222222222222223;1.0149700000000001
0.25;0.55;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;1127.7;1125.0;95.85932401180388;0.08500427774390695;1068.2857754270915;1187.1142245729086;0.5638500000000001;0.5625;0.04792966200590193;0.08500427774390693;0.5341428877135459;0.5935571122864542;46.4;36.0;26.87824399026097;0.5792724997901071;29.740691779068374;63.05930822093163;0.5638500000000001;0.5625;0.04792966200590193;0.08500427774390693;0.5341428877135459;0.5935571122864542;4.5;4.5;0.5;0.1111111111111111;4.190096789303499;4.809903210696501;1.1277000000000001;1.125;0.09585932401180386;0.08500427774390693;1.0682857754270918;1.1871142245729085;46.5;36.0;26.788990275857728;0.5761073177603813;29.896011804388685;63.103988195611315;0.590450832483771;0.591699108230896;0.016267914409537433;0.027551683416391103;0.5803678746700679;0.600533790297474;510.1;518.0;36.50328752318071;0.07156104199800178;487.47502799117757;532.7249720088225;0.22219104360488812;0.23762735140768237;0.06757894788156972;0.30414793857191735;0.18030517775690819;0.26407690945286805;3.165396881344102;3.199491704744527;0.35736059050561547;0.11289598236852744;2.9439024925959263;3.3868912700922778;0.5555555555555556;2.8181818181818183;-1.8181818181818181;1.01493
0.25;0.65;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;1423.6;1395.0;157.12428201904376;0.11037108880236286;1326.2133610478315;1520.9866389521683;0.7118;0.6975;0.07856214100952187;0.11037108880236285;0.6631066805239159;0.7604933194760841;94.5;73.5;64.42088170771959;0.6817024519335406;54.571523845756396;134.4284761542436;0.7118;0.6975;0.07856214100952187;0.11037108880236285;0.6631066805239159;0.7604933194760841;5.2;5.0;0.6;0.11538461538461538;4.828116147164199;5.571883852835802;1.4236;1.395;0.15712428201904374;0.11037108880236285;1.3262133610478317;1.5209866389521682;94.6;73.5;64.33381692391646;0.6800614896819922;54.72548715783476;134.4745128421652;0.6359658598041501;0.6370376708175272;0.026448072299999556;0.0415872517247143;0.619573174759144;0.6523585448491562;629.8;632.5;52.42671074938804;0.08324342767448087;597.3055880250157;662.2944119749842;0.15311109681565754;0.15224474614925482;0.06707984456402832;0.4381122332680499;0.1115345784088283;0.1946876152224868;3.3993894647827374;3.4543365601744833;0.3709790527525775;0.10913108268289805;3.1694542656843967;3.629324663881078;0.7142857142857143;2.5384615384615383;-1.5384615384615383;0.99652
0.25;0.75;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;1907.4;1854.5;303.5263415257397;0.15913093295886532;1719.272424460421;2095.527575539579;0.9537000000000001;0.92725;0.15176317076286985;0.1591309329588653;0.8596362122302106;1.0477637877697896;207.2;151.5;179.39498320744647;0.8658059035108421;96.00983744233484;318.3901625576651;0.9537000000000001;0.92725;0.15176317076286985;0.1591309329588653;0.8596362122302106;1.0477637877697896;5.6;6.0;0.8;0.14285714285714288;5.104154862885598;6.095845137114401;1.9074000000000002;1.8545;0.3035263415257397;0.1591309329588653;1.7192724244604212;2.0955275755395792;207.3;151.5;179.31595021079414;0.8650069957105361;96.15882260116192;318.44117739883814;0.7020026881263225;0.6955135267110295;0.04469002619753814;0.06366076220707627;0.6743035229168669;0.7297018533357781;810.9;790.5;86.5533939253684;0.10673744472236824;757.2536506516985;864.5463493483014;0.10020385977757351;0.09210992116965483;0.05695727518600837;0.5684139843758383;0.06490137487223721;0.1355063446829098;3.1406191847034335;3.0741604550226755;0.2701772080762394;0.08602673300607507;2.973161616223747;3.30807675318312;1.0;2.333333333333333;-1.3333333333333333;0.9537000000000001
0.25;0.85;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;2701.5;2645.0;608.4224272657937;0.22521651943949422;2324.395872661144;3078.604127338856;1.35075;1.3225;0.30421121363289677;0.2252165194394942;1.1621979363305721;1.5393020636694277;448.7;296.5;428.20860570520995;0.9543316374085357;183.29355648816664;714.1064435118333;1.35075;1.3225;0.30421121363289677;0.2252165194394942;1.1621979363305721;1.5393020636694277;6.6;7.0;1.0198039027185568;0.15451574283614497;5.967918992533393;7.232081007466606;2.7015;2.645;0.6084224272657935;0.2252165194394942;2.3243958726611442;3.0786041273388554;448.8;296.5;428.1300736925637;0.9539440144664967;183.44223113388972;714.1577688661102;0.7731773747812811;0.7689075164874368;0.05000483903323369;0.06467447272028519;0.7421840544477595;0.8041706951148028;1078.1;1036.0;171.7535734708306;0.15931135652613915;971.6460322655843;1184.5539677344154;0.06486238749419375;0.05937358485074505;0.04294340346648982;0.6620694230586864;0.03824579026919284;0.09147898471919466;3.695697952780077;3.664811967087444;0.7892097096154279;0.21354821733246554;3.206540706934728;4.184855198625426;1.6666666666666665;2.1764705882352944;-1.1764705882352942;0.81045
0.25;0.95;2;2000.0;2000.0;0.0;0.0;2000.0;2000.0;3907.0;3789.0;996.734668806097;0.25511509311648245;3289.2174518489537;4524.782548151046;1.9535000000000005;1.8945;0.49836733440304853;0.25511509311648245;1.6446087259244773;2.2623912740755237;788.1;582.0;655.705185277652;0.8320075945662379;381.68971562422297;1194.510284375777;1.9535000000000005;1.8945;0.49836733440304853;0.25511509311648245;1.6446087259244773;2.2623912740755237;7.9;8.0;1.1357816691600546;0.1437698315392474;7.196035228154136;8.603964771845865;3.907000000000001;3.789;0.9967346688060971;0.25511509311648245;3.2892174518489545;4.524782548151047;788.2;582.0;655.6173884210211;0.8317906475780527;381.844132679741;1194.555867320259;0.8174253568210542;0.8081922141233149;0.05367876006392308;0.06566808775382058;0.7841549166410204;0.850695797001088;1408.2;1414.5;236.16130080942557;0.16770437495343385;1261.8257092737936;1554.5742907262065;0.04217185947085939;0.03498538094214914;0.030317699006709962;0.7189082811882977;0.02338075494464031;0.06096296399707847;4.285235725042151;3.8603629918415105;1.7148581841560973;0.40017826187128347;3.222355610723858;5.348115839360444;4.999999999999996;2.052631578947368;-1.0526315789473684;0.39070000000000044
