beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean
0.2;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;276.0;302.0;51.23670559276816;0.1856402376549571;231.08904739375927;320.9109526062407;1.38;1.51;0.2561835279638408;0.18564023765495713;1.1554452369687964;1.6045547630312034;70.4;78.0;22.80877024304467;0.3239882136796118;50.407231387324074;90.39276861267594;1.38;1.51;0.2561835279638408;0.18564023765495713;1.1554452369687964;1.6045547630312034;5.2;5.0;0.7483314773547882;0.14390989949130542;4.544058539197285;5.855941460802716;2.76;3.02;0.5123670559276816;0.18564023765495713;2.310890473937593;3.2091095260624067;70.4;78.0;22.80877024304467;0.3239882136796118;50.407231387324074;90.39276861267594;0.444005140487432;0.47748364467940185;0.08272605757459427;0.18631779236559518;0.37149255389446917;0.5165177270803948;0.12856322003190215;0.11386399578281498;0.05039767592925802;0.39200695126298296;0.08438770935185844;0.17273873071194587;3.2372309284564906;3.3291716507177034;0.6462279790561355;0.1996236886826781;2.6707871299248134;3.803674726988168;2.0000000000000004
0.2;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;375.4;405.0;70.55664391111584;0.1879505698218323;313.5543747965953;437.24562520340464;1.877;2.025;0.35278321955557923;0.1879505698218323;1.5677718739829767;2.1862281260170233;119.2;137.0;37.300938325999255;0.3129273349496582;86.50428598118708;151.89571401881292;1.877;2.025;0.35278321955557923;0.1879505698218323;1.5677718739829767;2.1862281260170233;5.6;5.0;0.8;0.14285714285714288;4.898769082256066;6.301230917743934;3.754;4.05;0.7055664391111585;0.1879505698218323;3.1355437479659534;4.372456252034047;119.2;137.0;37.300938325999255;0.3129273349496582;86.50428598118708;151.89571401881292;0.5577709970928484;0.5959318570987616;0.10044470085496311;0.18008233016504938;0.4697273348890475;0.6458146592966493;0.09078769150477509;0.0877584110255371;0.03236990009370609;0.3565450289261244;0.06241422306728887;0.11916115994226131;2.8779299273477994;2.76078914919852;0.581956115964095;0.20221344183331302;2.3678229007425524;3.3880369539530464;nan
0.4;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;124.8;128.0;12.796874618437114;0.10253905944260508;113.5830448338241;136.01695516617588;0.624;0.64;0.06398437309218558;0.1025390594426051;0.5679152241691205;0.6800847758308795;5.0;5.0;0.8944271909999159;0.17888543819998318;4.216;5.784;0.624;0.64;0.06398437309218558;0.1025390594426051;0.5679152241691205;0.6800847758308795;3.8;4.0;0.7483314773547882;0.19692933614599692;3.144058539197285;4.455941460802715;1.248;1.28;0.12796874618437115;0.1025390594426051;1.135830448338241;1.360169551661759;5.8;6.0;1.16619037896906;0.20106730671880346;4.777789062864224;6.822210937135775;0.17226666666666665;0.16145238095238093;0.02892164486937272;0.1678888053562658;0.14691572719864868;0.19761760613468463;0.4811158251639435;0.45652173913043476;0.06404097069162949;0.13310925839907073;0.42498143934981386;0.5372502109780732;2.4189600799405557;2.434017595307918;0.5094870324714195;0.21062234002800895;1.972375005742347;2.8655451541387644;nan
0.4;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;137.6;146.0;14.008568806269967;0.1018064593478922;125.32094804962533;149.87905195037467;0.688;0.73;0.0700428440313498;0.10180645934789216;0.6266047402481266;0.7493952597518733;5.8;6.0;1.16619037896906;0.20106730671880346;4.777789062864224;6.822210937135775;0.688;0.73;0.0700428440313498;0.10180645934789216;0.6266047402481266;0.7493952597518733;4.0;4.0;0.6324555320336759;0.15811388300841897;3.4456282835497465;4.5543717164502535;1.376;1.46;0.1400856880626996;0.10180645934789216;1.2532094804962532;1.4987905195037465;6.4;7.0;1.3564659966250536;0.21194781197266463;5.211005130372717;7.5889948696272835;0.20322619047619045;0.21854761904761905;0.0336173023289052;0.16541815919559708;0.17375932577097358;0.23269305518140732;0.4778641858539897;0.46632124352331605;0.038493382113008075;0.08055297562050327;0.44412324877127396;0.5116051229367055;2.66919435264451;2.6514423076923075;0.5973031452619748;0.2237765656405632;2.145635061740269;3.1927536435487514;0.4444444444444445
0.4;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;154.0;159.0;13.446189051177289;0.08731291591673564;142.21389563935566;165.78610436064434;0.77;0.795;0.06723094525588644;0.08731291591673564;0.7110694781967782;0.8289305218032218;8.0;7.0;1.7888543819998317;0.22360679774997896;6.432;9.568;0.77;0.795;0.06723094525588644;0.08731291591673564;0.7110694781967782;0.8289305218032218;4.2;4.0;0.7483314773547882;0.17817416127494956;3.544058539197285;4.855941460802716;1.54;1.59;0.13446189051177287;0.08731291591673564;1.4221389563935565;1.6578610436064436;8.4;8.0;1.4966629547095764;0.17817416127494956;7.08811707839457;9.711882921605431;0.2248397546897547;0.22269444444444442;0.028668002670664047;0.12750415383712552;0.19971114241146057;0.24996836696804883;0.44896364350356455;0.42290748898678415;0.055392474123684775;0.1233785294760621;0.4004099991712413;0.4975172878358878;2.788597615913833;2.682451253481894;0.42009043056190065;0.1506457683835592;2.4203721182158757;3.1568231136117904;0.5
0.4;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;172.8;176.0;11.443775600735973;0.06622555324499985;162.76908841630035;182.83091158369967;0.8640000000000001;0.88;0.05721887800367987;0.06622555324499985;0.8138454420815018;0.9141545579184984;10.2;9.0;2.481934729198171;0.2433269342351148;8.02448829007978;12.375511709920218;0.8640000000000001;0.88;0.05721887800367987;0.06622555324499985;0.8138454420815018;0.9141545579184984;4.4;4.0;0.48989794855663565;0.11134044285378082;3.97058551491595;4.829414485084051;1.7280000000000002;1.76;0.11443775600735974;0.06622555324499985;1.6276908841630036;1.8283091158369968;10.4;9.0;2.244994432064365;0.21586484923695815;8.432175617591854;12.367824382408147;0.2526978354978355;0.2595952380952381;0.023121078369415068;0.09149693872076366;0.23243131674256753;0.2729643542531034;0.4284847888322611;0.43617021276595747;0.0630814848621823;0.14721989322910786;0.37319142942906336;0.48377814823545884;3.059487917109736;3.1068408916218293;0.4617025529420706;0.15090844136368933;2.654787785954379;3.464188048265093;0.5714285714285715
0.4;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;201.0;212.0;18.72965562950905;0.09318236631596542;184.5827329923644;217.4172670076356;1.0050000000000001;1.06;0.09364827814754523;0.0931823663159654;0.9229136649618221;1.087086335038178;15.4;18.0;3.826225293941798;0.24845618791829857;12.046165657042675;18.753834342957326;1.0050000000000001;1.06;0.09364827814754523;0.0931823663159654;0.9229136649618221;1.087086335038178;4.8;5.0;0.7483314773547882;0.15590239111558088;4.144058539197284;5.455941460802715;2.0100000000000002;2.12;0.18729655629509046;0.0931823663159654;1.8458273299236443;2.174172670076356;15.4;18.0;3.826225293941798;0.24845618791829857;12.046165657042675;18.753834342957326;0.2943822943224646;0.2882799707602338;0.028276254937197414;0.09605283837561158;0.2695970640724991;0.3191675245724301;0.380958224701088;0.3805418719211823;0.06434322116181407;0.16889836467581143;0.32455890466871323;0.4373575447334627;3.525622375015088;3.1565349544072947;0.7360925903604799;0.20878373009455664;2.880408771661352;4.1708359783688245;0.6666666666666667
0.4;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;233.4;245.0;25.00079998720041;0.10711568117909344;211.48583260080366;255.31416739919635;1.1670000000000003;1.225;0.12500399993600203;0.10711568117909341;1.0574291630040185;1.276570836995982;23.2;25.0;3.709447398198282;0.15988997406027078;19.948525995798214;26.451474004201785;1.1670000000000003;1.225;0.12500399993600203;0.10711568117909341;1.0574291630040185;1.276570836995982;5.0;5.0;0.8944271909999159;0.17888543819998318;4.216;5.784;2.3340000000000005;2.45;0.25000799987200406;0.10711568117909341;2.114858326008037;2.553141673991964;23.2;25.0;3.709447398198282;0.15988997406027078;19.948525995798214;26.451474004201785;0.3532828165842872;0.3531030728530728;0.034634753876998915;0.0980369048567514;0.32292411627553314;0.3836415168930412;0.33734101210084766;0.3172080165860401;0.040706316124366704;0.12066815081528719;0.3016603528335172;0.3730216713681781;3.474409287376101;3.579969781998705;0.3960416724750119;0.11398820338006446;3.1272634555579826;3.82155511919422;0.8
0.4;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;275.4;279.0;34.94910585408445;0.1269030713655935;244.76575803451306;306.0342419654869;1.377;1.395;0.17474552927042225;0.1269030713655935;1.2238287901725653;1.5301712098274347;34.8;34.0;8.423775875461075;0.24206252515692747;27.416234889976522;42.18376511002347;1.377;1.395;0.17474552927042225;0.1269030713655935;1.2238287901725653;1.5301712098274347;5.0;5.0;0.8944271909999159;0.17888543819998318;4.216;5.784;2.754;2.79;0.3494910585408445;0.1269030713655935;2.4476575803451306;3.0603424196548694;34.8;34.0;8.423775875461075;0.24206252515692747;27.416234889976522;42.18376511002347;0.4276188813498484;0.43359050589932946;0.05709775348647743;0.13352486519360207;0.377570493751799;0.47766726894789774;0.2847674570263635;0.2579766536964981;0.06118982642977437;0.21487647173149238;0.23113220934643514;0.3384027047062919;4.02473036506187;4.119760479041916;0.3447588663144187;0.08566011509919345;3.7225358947793477;4.326924835344393;1.0
0.4;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;343.4;365.0;48.81639069001312;0.14215605908565265;300.61054694436956;386.1894530556304;1.717;1.825;0.2440819534500657;0.1421560590856527;1.5030527347218479;1.9309472652781523;53.6;60.0;14.249210504445502;0.2658434795605504;41.11001630105147;66.08998369894853;1.717;1.825;0.2440819534500657;0.1421560590856527;1.5030527347218479;1.9309472652781523;5.4;5.0;0.48989794855663565;0.09072184232530289;4.97058551491595;5.829414485084051;3.434;3.65;0.4881639069001314;0.1421560590856527;3.0061054694436957;3.8618945305563046;53.6;60.0;14.249210504445502;0.2658434795605504;41.11001630105147;66.08998369894853;0.5096762659558316;0.5151862363530738;0.07450538907203377;0.1461817903808187;0.44436941301101773;0.5749831189006455;0.2369721669586899;0.22418300653594772;0.06402388278202051;0.2701746943689866;0.180852759357732;0.29309157455964774;3.644597020733813;3.715959741193386;0.31300111447992374;0.08588085670357685;3.370239447281774;3.918954594185852;1.3333333333333333
0.4;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;434.6;474.0;66.5480277694238;0.15312477627571053;376.2680817664977;492.93191823350236;2.173;2.37;0.33274013884711895;0.1531247762757105;1.8813404088324885;2.4646595911675115;86.4;97.0;24.72731283419207;0.2861957503957415;64.72555465992268;108.07444534007733;2.173;2.37;0.33274013884711895;0.1531247762757105;1.8813404088324885;2.4646595911675115;6.4;6.0;1.0198039027185568;0.1593443597997745;5.506102466722276;7.2938975332777245;4.346;4.74;0.6654802776942379;0.1531247762757105;3.762680817664977;4.929319182335023;86.4;97.0;24.72731283419207;0.2861957503957415;64.72555465992268;108.07444534007733;0.6212422960731826;0.6527280111707588;0.07593027547572997;0.12222328704223538;0.5546864751276878;0.6877981170186774;0.18114064595042495;0.16203891366031617;0.053933860683346935;0.2977457676622601;0.1338655326698539;0.228415759230996;3.2589520094469266;3.1813233102196876;0.5825376360770176;0.17874998907267722;2.7483352579885905;3.769568760905263;2.0000000000000004
0.4;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;569.2;629.0;104.24663064099481;0.18314587252458678;477.82379940487795;660.5762005951221;2.8459999999999996;3.145;0.5212331532049741;0.18314587252458683;2.389118997024389;3.30288100297561;140.0;161.0;34.57744929863971;0.2469817807045694;109.69152936883816;170.30847063116184;2.8459999999999996;3.145;0.5212331532049741;0.18314587252458683;2.389118997024389;3.30288100297561;7.2;7.0;0.7483314773547882;0.10393492741038725;6.544058539197285;7.855941460802716;5.691999999999999;6.29;1.0424663064099482;0.18314587252458683;4.778237994048778;6.60576200595122;140.0;161.0;34.57744929863971;0.2469817807045694;109.69152936883816;170.30847063116184;0.7186349111587811;0.7589786226082558;0.08361908191065526;0.11635822392182638;0.6453395542223886;0.7919302680951735;0.1343155835714364;0.127662261133092;0.03501208083563531;0.2606702804296269;0.1036261416008147;0.16500502554205806;2.654167961274133;2.289237553196944;0.7364344328262961;0.2774633872352113;2.0086547197878617;3.299681202760404;4.000000000000001
0.4;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;706.8;775.0;136.6021961756106;0.193268528827972;587.0628957624245;826.5371042375754;3.5340000000000003;3.875;0.6830109808780529;0.19326852882797194;2.9353144788121233;4.132685521187877;181.4;197.0;24.63818175109519;0.13582239113062397;159.8036814989221;202.99631850107792;3.5340000000000003;3.875;0.6830109808780529;0.19326852882797194;2.9353144788121233;4.132685521187877;8.2;8.0;1.16619037896906;0.14221833889866586;7.177789062864224;9.222210937135774;7.0680000000000005;7.75;1.3660219617561058;0.19326852882797194;5.8706289576242465;8.265371042375754;181.4;197.0;24.63818175109519;0.13582239113062397;159.8036814989221;202.99631850107792;0.7800469876961078;0.8080086227340317;0.06247329498997415;0.08008914331493146;0.725286730220724;0.8348072451714916;0.1135388726738108;0.11590571946596341;0.01865884714944135;0.16433884457393644;0.09718367203550261;0.12989407331211897;2.1597803317721906;1.9718090452261308;0.3643059115447877;0.16867729842037193;1.8404521209070757;2.4791085426373054;nan
0.6;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;187.8;194.0;11.196428001822724;0.05961889244847031;177.98589814603497;197.61410185396505;0.9390000000000001;0.97;0.05598214000911362;0.0596188924484703;0.8899294907301749;0.9880705092698252;7.0;7.0;1.4142135623730951;0.20203050891044216;5.760387157213995;8.239612842786006;0.9390000000000001;0.97;0.05598214000911362;0.0596188924484703;0.8899294907301749;0.9880705092698252;4.2;4.0;0.39999999999999997;0.09523809523809523;3.849384541128033;4.550615458871967;1.8780000000000001;1.94;0.11196428001822724;0.0596188924484703;1.7798589814603498;1.9761410185396504;8.0;8.0;1.0954451150103321;0.13693063937629152;7.039800020828994;8.960199979171005;0.2706920634920635;0.2902738095238095;0.036476327378968665;0.13475211244986549;0.2387191528372105;0.30266497414691645;0.4746539713374226;0.49303621169916434;0.04462548751175328;0.09401688431261403;0.4355380068841261;0.5137699357907192;4.149957530602952;3.945994599459946;1.6206141133095882;0.39051342124798255;2.7294266281218844;5.57048843308402;nan
0.6;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;209.4;211.0;15.551205741035002;0.07426554795145655;195.76876715773662;223.0312328422634;1.0470000000000002;1.055;0.07775602870517502;0.07426554795145655;0.9788438357886832;1.115156164211317;8.6;8.0;1.624807680927192;0.1889311256892084;7.175793273432539;10.02420672656746;1.0470000000000002;1.055;0.07775602870517502;0.07426554795145655;0.9788438357886832;1.115156164211317;4.4;4.0;0.48989794855663565;0.11134044285378082;3.97058551491595;4.829414485084051;2.0940000000000003;2.11;0.15551205741035004;0.07426554795145655;1.9576876715773663;2.230312328422634;9.2;8.0;1.6;0.1739130434782609;7.797538164512131;10.602461835487867;0.30437106782106776;0.31914285714285706;0.03577003108557263;0.11752112755539876;0.2730172531637363;0.3357248824783992;0.47678958540996047;0.4949238578680203;0.05669687958702703;0.11891383814157153;0.4270925792774251;0.5264865915424958;3.7392216425608735;4.107733333333333;0.9779815550571529;0.2615468267313955;2.881983013324165;4.596460271797582;0.6666666666666666
0.6;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;229.4;233.0;19.08507270093567;0.08319560898402645;212.6711961933915;246.12880380660852;1.147;1.165;0.0954253635046784;0.0831956089840265;1.0633559809669573;1.2306440190330428;11.0;11.0;2.449489742783178;0.22268088570756162;8.852927574579748;13.147072425420252;1.147;1.165;0.0954253635046784;0.0831956089840265;1.0633559809669573;1.2306440190330428;4.8;5.0;0.7483314773547882;0.15590239111558088;4.144058539197284;5.455941460802715;2.294;2.33;0.1908507270093568;0.0831956089840265;2.1267119619339145;2.4612880380660855;11.4;11.0;1.8547236990991407;0.16269506132448602;9.774262997899108;13.025737002100893;0.33177673437673433;0.3542103174603175;0.030722237487476368;0.09259913159730813;0.30484750589112164;0.358705962862347;0.45536587870026884;0.45161290322580644;0.05049808086084473;0.11089561871649062;0.4111023592173219;0.4996293981832158;3.8686653342598474;3.8316008316008316;0.9377438566106812;0.24239466988945174;3.046696602785042;4.690634065734653;0.7499999999999999
0.6;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;260.6;271.0;23.896443249990156;0.09169778683802822;239.653843961242;281.54615603875806;1.303;1.355;0.11948221624995078;0.09169778683802823;1.1982692198062097;1.4077307801937902;15.2;17.0;3.1874754901018454;0.2097023348751214;12.406054545986983;17.993945454013016;1.303;1.355;0.11948221624995078;0.09169778683802823;1.1982692198062097;1.4077307801937902;5.2;5.0;0.7483314773547882;0.14390989949130542;4.544058539197285;5.855941460802716;2.606;2.71;0.23896443249990157;0.09169778683802823;2.3965384396124194;2.8154615603875803;15.4;17.0;3.3823069050575527;0.21963031851023068;12.43527728109356;18.364722718906442;0.3809986409187648;0.3834841269841269;0.03598329681547566;0.09444468549468629;0.34945789060705434;0.4125393912304752;0.4371741883806745;0.4369369369369369;0.04626902157894518;0.10583658141009891;0.3966176027995275;0.4777307739618215;4.506573217210846;4.337910169885967;1.2814930137994085;0.2843608551405129;3.383295064524597;5.629851369897095;0.8571428571428572
0.6;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;293.4;311.0;30.86486675817668;0.10519722821464446;266.3457514463994;320.45424855360056;1.4669999999999999;1.555;0.15432433379088345;0.10519722821464449;1.331728757231997;1.6022712427680028;22.2;23.0;3.867815921162743;0.17422594239471817;18.80970986492306;25.590290135076938;1.4669999999999999;1.555;0.15432433379088345;0.10519722821464449;1.331728757231997;1.6022712427680028;5.6;6.0;0.48989794855663565;0.08748177652797066;5.170585514915949;6.02941448508405;2.9339999999999997;3.11;0.3086486675817669;0.10519722821464449;2.663457514463994;3.2045424855360056;22.4;23.0;4.029888335921977;0.17990572928223114;18.86764712974482;25.932352870255176;0.42485796504677387;0.426802745500114;0.04039746175895825;0.09508462846991883;0.38944802856707417;0.46026790152647357;0.399904862897782;0.3995560488346282;0.042754306544320025;0.10691119441387807;0.36242906087830823;0.43738066491725575;4.205644273035885;4.11949069539667;0.5714675229275615;0.1358810888004663;3.7047309035817015;4.706557642490068;1.0
0.6;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;350.4;367.0;41.02487050558478;0.11708010989036753;314.4401155063034;386.35988449369654;1.752;1.835;0.20512435252792394;0.11708010989036755;1.572200577531517;1.931799422468483;32.8;34.0;6.794115100585211;0.2071376555056467;26.844695540948386;38.75530445905161;1.752;1.835;0.20512435252792394;0.11708010989036755;1.572200577531517;1.931799422468483;5.8;6.0;0.39999999999999997;0.06896551724137931;5.449384541128033;6.150615458871966;3.504;3.67;0.4102487050558479;0.11708010989036755;3.144401155063034;3.863598844936966;32.8;34.0;6.794115100585211;0.2071376555056467;26.844695540948386;38.75530445905161;0.4966124906408963;0.48938498580603834;0.050156162359676244;0.1009965784286817;0.4526486759384094;0.5405763053433832;0.34496433659945;0.3131067961165049;0.05980180094504413;0.17335647369972063;0.29254574690015833;0.3973829262987417;4.277010882198109;4.185900783289817;0.45303165693146136;0.10592249339768622;3.8799111265017294;4.674110637894489;1.2
0.6;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;418.6;444.0;58.85779472593243;0.1406062941374401;367.00886823493795;470.1911317650621;2.093;2.22;0.29428897362966216;0.1406062941374401;1.8350443411746895;2.3509556588253107;51.6;56.0;12.026637102698327;0.23307436245539392;41.05818778387701;62.14181221612299;2.093;2.22;0.29428897362966216;0.1406062941374401;1.8350443411746895;2.3509556588253107;6.0;6.0;0.0;0.0;6.0;6.0;4.186;4.44;0.5885779472593243;0.1406062941374401;3.670088682349379;4.701911317650621;51.6;56.0;12.026637102698327;0.23307436245539392;41.05818778387701;62.14181221612299;0.5730034980869813;0.581458280861725;0.058630343951647304;0.10232109253676369;0.521611735715911;0.6243952604580515;0.2942917223901395;0.26574585635359116;0.0627609955402656;0.21326116490991204;0.23927928426361028;0.34930416051666874;3.8353746208538184;3.5641115716995713;0.40755383348809193;0.1062618058929961;3.478137934995177;4.19261130671246;1.4999999999999998
0.6;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;509.6;567.0;78.70857640689482;0.1544516805472818;440.6088909148433;578.5911090851567;2.5479999999999996;2.835;0.3935428820344742;0.1544516805472819;2.203044454574216;2.8929555454257834;78.0;89.0;20.059910268991732;0.2571783367819453;60.41671339026745;95.58328660973255;2.5479999999999996;2.835;0.3935428820344742;0.1544516805472819;2.203044454574216;2.8929555454257834;7.2;7.0;0.7483314773547882;0.10393492741038725;6.544058539197285;7.855941460802716;5.095999999999999;5.67;0.7870857640689484;0.1544516805472819;4.406088909148432;5.785911090851567;78.0;89.0;20.059910268991732;0.2571783367819453;60.41671339026745;95.58328660973255;0.6448670280434006;0.66919673407856;0.053188525940832655;0.0824798347997612;0.5982452294697291;0.691488826617072;0.23917191312427694;0.21026426656453467;0.06299149931050345;0.26337331372924305;0.18395742953481353;0.29438639671374034;3.375873971853138;2.9923639664655313;0.8106585410098064;0.24013293972725142;2.6653004309915564;4.086447512714719;1.9999999999999996
0.6;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;644.4;714.0;102.72409649152432;0.1594104538974617;554.35835942854;734.44164057146;3.222;3.57;0.5136204824576216;0.1594104538974617;2.7717917971426997;3.6722082028573;129.0;148.0;30.744105126023754;0.23832639632576555;102.05160368407797;155.94839631592203;3.222;3.57;0.5136204824576216;0.1594104538974617;2.7717917971426997;3.6722082028573;8.0;8.0;0.8944271909999159;0.11180339887498948;7.216;8.784;6.444;7.14;1.0272409649152432;0.1594104538974617;5.5435835942853995;7.3444164057146;129.0;148.0;30.744105126023754;0.23832639632576555;102.05160368407797;155.94839631592203;0.7201862603611588;0.7452789672719738;0.0608713771410937;0.08452171402238072;0.666830145789926;0.7735423749323916;0.1819390554612353;0.16708901709171295;0.04793949372390954;0.2634920446430686;0.13991823648598947;0.2239598744364811;2.705875592099823;2.4087939698492464;0.5732937041852267;0.2118699417885422;2.2033615041965406;3.2083896800031058;3.0000000000000004
0.6;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;803.6;889.0;141.14049737761306;0.17563526303834376;679.8848993663264;927.3151006336736;4.018;4.445;0.7057024868880651;0.17563526303834376;3.3994244968316316;4.636575503168368;175.6;188.0;25.74956310308973;0.14663760309276613;153.0295127921438;198.17048720785618;4.018;4.445;0.7057024868880651;0.17563526303834376;3.3994244968316316;4.636575503168368;9.2;10.0;1.469693845669907;0.15974933105107686;7.911756544747849;10.48824345525215;8.036;8.89;1.4114049737761303;0.17563526303834376;6.798848993663263;9.273151006336736;175.6;188.0;25.74956310308973;0.14663760309276613;153.0295127921438;198.17048720785618;0.7752088901283998;0.7917185727970057;0.052793325362396316;0.06810206388842113;0.7289335001351157;0.8214842801216838;0.14971943258166498;0.14988334111059262;0.027897300597490102;0.1863305258138313;0.1252663704559695;0.17417249470736046;2.1867567916757875;2.025427135678392;0.3673163440466487;0.16797311225687858;1.864789820378065;2.50872376297351;6.000000000000001
0.6;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;959.0;1053.0;179.48816116947657;0.18716179475440728;801.671690023696;1116.328309976304;4.795;5.265;0.897440805847383;0.18716179475440728;4.00835845011848;5.58164154988152;196.8;199.0;4.3999999999999995;0.02235772357723577;192.9432299524084;200.65677004759164;4.795;5.265;0.897440805847383;0.18716179475440728;4.00835845011848;5.58164154988152;11.0;11.0;1.4142135623730951;0.128564869306645;9.760387157213994;12.239612842786006;9.59;10.53;1.794881611694766;0.18716179475440728;8.01671690023696;11.16328309976304;196.8;199.0;4.3999999999999995;0.02235772357723577;192.9432299524084;200.65677004759164;0.8019509045312881;0.8027016605646443;0.015644778154200303;0.019508398912953556;0.7882376518525754;0.8156641572100009;0.1435112204957616;0.1518871695312054;0.016331105743507542;0.11379671698903751;0.1291963751603953;0.15782606583112788;1.9763517587939698;1.9470854271356783;0.054354873390585125;0.027502631122586257;1.9287076116045507;2.023995905983389;nan
0.8;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;245.0;245.0;19.00526242912736;0.07757249971072391;228.34115298107338;261.6588470189266;1.225;1.225;0.09502631214563678;0.0775724997107239;1.141705764905367;1.3082942350946332;8.6;8.0;1.2;0.13953488372093023;7.548153623384099;9.6518463766159;1.225;1.225;0.09502631214563678;0.0775724997107239;1.141705764905367;1.3082942350946332;5.0;5.0;0.8944271909999159;0.17888543819998318;4.216;5.784;2.45;2.45;0.19005262429127356;0.0775724997107239;2.283411529810734;2.6165884701892663;9.0;8.0;1.2649110640673518;0.1405456737852613;7.891256567099493;10.108743432900507;0.3510106060606061;0.3631428571428571;0.04363224945054886;0.1243046469171796;0.31276525315380527;0.3892559589674069;0.47609985218247164;0.4871287128712871;0.05260516816272009;0.11049188089761988;0.4299893892464489;0.5222103151184944;4.390114506681842;4.189670932358318;1.2653560580626861;0.2882284860991186;3.2809810193466618;5.499247994017022;nan
0.8;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;271.2;269.0;22.247696509976038;0.08203427916657831;251.69903419827622;290.7009658017238;1.356;1.345;0.11123848254988022;0.08203427916657834;1.2584951709913812;1.453504829008619;10.8;12.0;1.9390719429665317;0.179543698422827;9.100328502327583;12.499671497672418;1.356;1.345;0.11123848254988022;0.08203427916657834;1.2584951709913812;1.453504829008619;5.6;5.0;0.8;0.14285714285714288;4.898769082256066;6.301230917743934;2.712;2.69;0.22247696509976045;0.08203427916657834;2.5169903419827624;2.907009658017238;11.4;12.0;1.7435595774162693;0.1529438225803745;9.871702646733954;12.928297353266046;0.3692747641247641;0.37761904761904747;0.03598639711985909;0.09745154723787362;0.33773129627644355;0.4008182319730847;0.4649705060585395;0.45454545454545453;0.040294585641847645;0.08666051957449228;0.42965074447135904;0.5002902676457199;4.939595612174625;5.082842174197774;1.1919527114779505;0.2413057272421539;3.8948029949533085;5.984388229395942;0.888888888888889
