beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high
0.05;1.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;202377.6;201935.0;7884.2476521225535;0.03895810431649824;197490.89267736176;207264.30732263825;404.75519999999995;403.87;15.768495304245107;0.038958104316498245;394.9817853547234;414.5286146452765;999.0;999.0;0.0;0.0;999.0;999.0;249.5;253.0;13.908630414242806;0.0557460136843399;240.8793415564703;258.1206584435297;0.7572956599131633;0.7571446417933331;0.008536714786953154;0.01127263133652718;0.7520045492706091;0.7625867705557174;0.5810588960568441;0.5801649593734934;0.010206392363762;0.017565159802257847;0.5747329085305279;0.5873848835831603;1.5948396396396396;1.5957257257257256;0.01578427958382892;0.009897095100668205;1.58505644179652;1.6046228374827591;3.277574422574908;3.271036804616908;0.04608251631388379;0.014059945060738157;3.249012183049615;3.306136662100201;303.1;299.0;8.525843066817497;0.028128812493624207;297.8156277193975;308.3843722806025;521.8;514.5;35.24712754253884;0.06754911372659801;499.95360401347625;543.6463959865237
0.55;0.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;475454.1;475723.5;820.0560285736578;0.0017247848500489488;474945.824007588;475962.375992412;950.9082000000001;951.447;1.640112057147314;0.0017247848500489469;949.8916480151761;951.9247519848241;984.3;985.0;1.8466185312619388;0.00187607287540581;983.1554539764605;985.4445460235394;827.0;830.0;7.733045971672482;0.009350720642892964;822.2070084498301;831.7929915501699;0.9545943216579922;0.9551844218851719;0.001549069812940542;0.0016227519667726831;0.9536341982407456;0.9555544450752388;0.9546342235172813;0.9552270446484452;0.0015477919384033925;0.0016213455376664207;0.9536748921348785;0.9555935548996841;1.0481399399399396;1.0476006006006005;0.0016417538109582872;0.0015663498244827526;1.0471223703855612;1.049157509494318;261.15705326342675;253.84705020240813;34.73134639769368;0.13299026759449795;239.6303417425115;282.68376478434203;970.7;971.0;1.4177446878757824;0.0014605384648972725;969.8212727385588;971.5787272614413;388.7;411.0;70.17699053108504;0.18054281073085937;345.20385063479756;432.1961493652024
0.55;0.1;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;483704.1;483847.0;716.6434887724859;0.0014815741457897213;483259.9197638093;484148.28023619065;967.4082000000001;967.694;1.433286977544965;0.0014815741457897141;966.5198395276187;968.2965604723814;999.0;999.0;0.0;0.0;999.0;999.0;872.0;874.0;5.347896782848375;0.006132909154642632;868.6853392330436;875.3146607669564;0.9700035760820784;0.9702976543141029;0.0013413396954316944;0.0013828193302641955;0.9691722051255806;0.9708349470385763;0.9699808123453109;0.9702767529122025;0.001342646004606968;0.001384198519721841;0.9691486317299978;0.970812992960624;1.0316234234234234;1.0313373373373373;0.0014347216992442453;0.0013907416860341807;1.03073417370132;1.0325126731455267;161.8721431485333;155.2830893897587;28.036185974424185;0.17319957238533798;144.49513505021676;179.24915124684983;983.0;982.5;2.4083189157584592;0.0024499683781876495;981.5073084712507;984.4926915287493;351.9;364.5;83.22794002016391;0.2365102018191643;300.31478833619076;403.4852116638092
0.55;0.2;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;488112.9;488302.5;613.2103146555837;0.0012562878683509157;487732.82830931206;488492.971690688;976.2257999999999;976.605;1.2264206293111686;0.001256287868350917;975.465656618624;976.9859433813758;999.0;999.0;0.0;0.0;999.0;999.0;899.2;901.5;5.775811631277461;0.006423278059694684;895.6201148621778;902.7798851378222;0.9782821210447861;0.978645042091377;0.0011456883262524627;0.0011711226256786642;0.9775720160632598;0.9789922260263123;0.978250467994051;0.9786147957232305;0.0011485151195846325;0.0011740501611409572;0.9775386109478655;0.9789623250402365;1.022796996996997;1.0224174174174174;0.0012276482775887892;0.0012002853754882444;1.0220360927113354;1.0235579012826586;96.80515966972577;95.13122157168459;13.925876286671702;0.14385469053698377;88.17381212372212;105.43650721572942;981.4;981.5;2.4576411454889016;0.002504219630618404;979.8767382365463;982.9232617634536;558.9;565.0;45.49604378404786;0.08140283375209853;530.7012599146699;587.0987400853301
0.55;0.3;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;490629.7;490838.0;535.090655870573;0.0010906201884447128;490298.04737546406;490961.35262453597;981.2593999999999;981.6759999999999;1.0701813117411392;0.001090620188444706;980.5960947509279;981.9227052490719;999.0;999.0;0.0;0.0;999.0;999.0;916.9;920.0;6.594694837519018;0.0071923817619358905;912.8125657925784;920.9874342074215;0.9830214557011688;0.9834061994913543;0.0010031892619836867;0.0010205161404825418;0.9823996725547188;0.9836432388476188;0.9829940666833776;0.9833808304463754;0.0010061244244560816;0.0010235305161614512;0.9823704643043795;0.9836176690623758;1.0177583583583583;1.0173413413413412;0.00107125256430542;0.001052560812208261;1.0170943891400681;1.0184223275766484;64.44476388162727;62.396368326630025;16.04951763806712;0.24904300475903707;54.49716978929301;74.39235797396152;975.5;976.0;6.264982043070834;0.006422329106172049;971.6169238997928;979.3830761002072;697.8;699.0;67.2113085722931;0.09631887155673992;656.1419993566661;739.4580006433338
0.55;0.4;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;492261.6;492456.0;445.7867651691782;0.0009055891525342993;491985.2985003761;492537.90149962384;984.5232;984.912;0.8915735303383645;0.0009055891525343075;983.9705970007523;985.0758029992477;999.0;999.0;0.0;0.0;999.0;999.0;928.9;930.0;4.482186966202994;0.004825263178170948;926.1219117364633;931.6780882635367;0.9861039037849434;0.9864634614791943;0.0008376370741060724;0.0008494409878015758;0.9855847309476156;0.9866230766222712;0.9860817537104845;0.9864430486992657;0.0008401850656321632;0.0008520440242106368;0.9855610016116472;0.9866025058093217;1.0144912912912913;1.0141021021021022;0.0008924659963347003;0.0008797177501629693;1.0139381351358883;1.0150444474466944;32.430051172333876;30.322674259682742;6.445603352787116;0.19875402966634445;28.435024824524156;36.425077520143596;956.1;954.5;6.759437846448474;0.0070698021613309;951.9104570177643;960.2895429822357;910.2;936.5;53.2931515300043;0.058551034421011096;877.1685624654331;943.231437534567
0.55;0.5;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;493382.4;493565.5;389.4029275698887;0.0007892517600341817;493141.045564983;493623.75443501706;986.7647999999999;987.131;0.7788058551397763;0.0007892517600341807;986.2820911299658;987.247508870034;999.0;999.0;0.0;0.0;999.0;999.0;936.2;937.0;4.664761515876241;0.004982654898393763;933.308750858193;939.0912491418071;0.9882249554804281;0.9885705074715259;0.0007346448176706072;0.0007433983665323022;0.9877696179049927;0.9886802930558635;0.9882072474572654;0.9885536970893253;0.0007367043469149561;0.0007454957943392482;0.9877506333723793;0.9886638615421515;1.0122474474474474;1.0118808808808808;0.000779585440580355;0.0007701530317969299;1.0117642553853512;1.0127306395095437;30.144409694422855;29.584882035806146;2.5458894247481805;0.08445643655178978;28.566451080807397;31.722368308038313;954.6;953.5;3.52703841770968;0.00369478149770551;952.4139189402038;956.7860810597963;961.3;969.0;21.2181526057289;0.022072352653416102;948.1488527648726;974.4511472351273
0.55;0.6;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;494190.3;494341.5;367.3064252092522;0.0007432489573535786;493962.64111903636;494417.9588809636;988.3806000000001;988.683;0.7346128504184957;0.0007432489573535696;987.9252822380729;988.8359177619272;999.0;999.0;0.0;0.0;999.0;999.0;943.6;942.0;4.004996878900157;0.004244379905574563;941.1176772167988;946.0823227832012;0.9897564529824733;0.9900423586024693;0.0006968252311004029;0.000704037067907596;0.9893245562296485;0.990188349735298;0.9897421722996185;0.9900288123863238;0.0006985439087002656;0.0007057837164574207;0.9893092102993811;0.9901751342998558;1.01063003003003;1.0103273273273272;0.0007353481986170996;0.0007276136437339482;1.0101742564945673;1.0110858035654926;30.416513578779593;30.692064980555905;2.195057858276631;0.07216664896821168;29.056002622890567;31.77702453466862;955.8;956.0;2.9597297173897488;0.0030965994113724095;953.965540515574;957.6344594844259;979.9;979.0;9.23525852372309;0.00942469489103285;974.1759274637719;985.624072536228
0.55;0.7;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;494817.6;494962.0;333.79820251163727;0.0006745883786503093;494610.7097306338;495024.4902693661;989.6352;989.924;0.6675964050232588;0.0006745883786502934;989.2214194612677;990.0489805387324;999.0;999.0;0.0;0.0;999.0;999.0;948.4;948.0;4.079215610874227;0.004301155220238536;945.8716759701335;950.9283240298664;0.9909491447257681;0.9912167049246059;0.0006351566916777406;0.0006409579089485079;0.9905554705296755;0.9913428189218607;0.9909374253115052;0.9912062082786064;0.0006366306832209893;0.0006424529611653954;0.990542837525989;0.9913320130970213;1.0093741741741742;1.009085085085085;0.0006682646696929553;0.0006620584187620019;1.0089599794407085;1.00978836890764;30.501462404590747;31.107907202406857;2.0660518282230633;0.06773615641170384;29.22091021452734;31.782014594654154;956.7;957.5;2.685144316419511;0.002806673268965727;955.0357303103164;958.3642696896837;991.8;993.0;5.946427498927402;0.005995591347980845;988.1143660518168;995.4856339481831
0.55;0.8;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;495311.6;495443.5;308.39559011114284;0.000622629452068441;495120.4544329198;495502.74556708016;990.6232;990.887;0.6167911802222827;0.0006226294520684381;990.2409088658396;991.0054911341604;999.0;999.0;0.0;0.0;999.0;999.0;953.5;953.5;3.5;0.0036706869428421605;951.3306775251245;955.6693224748755;0.9918888309496683;0.9921328257145652;0.0005884279253882941;0.0005932397936419075;0.9915241195429857;0.9922535423563509;0.9918791821130004;0.9921243195729086;0.0005896988001006253;0.0005945268443323812;0.9915136830100103;0.9922446812159905;1.008385185185185;1.0081211211211212;0.0006174085888110935;0.0006122745532975174;1.0080025113772166;1.0087678589931535;31.856129614578446;31.66229515989903;1.5653134160872697;0.049136961552634105;30.88593830779494;32.826320921361955;959.1;959.0;1.8138357147217055;0.0018911851889497502;957.9757729766635;960.2242270233365;993.7;994.5;5.020956084253277;0.005052788652765701;990.5879791774476;996.8120208225525
0.55;0.9;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;495704.9;495815.0;286.0697292619406;0.0005770968357624478;495527.5921448373;495882.20785516273;991.4098;991.63;0.5721394585238785;0.0005770968357624451;991.0551842896746;991.7644157103255;999.0;999.0;0.0;0.0;999.0;999.0;956.2;956.0;3.249615361854384;0.0033984682721756787;954.1858675316654;958.2141324683347;0.9926390609762535;0.9928416488453398;0.0005476688029779558;0.0005517300542649686;0.9922996123353712;0.9929785096171359;0.9926309325268654;0.99283452027129;0.0005487317113893839;0.0005528053714712669;0.9922908250885243;0.9929710399652065;1.0075977977977977;1.0073773773773773;0.0005727121706945779;0.0005683936308180661;1.0072428271167913;1.007952768478804;32.50741087204003;32.447296309962155;1.4555293579330635;0.04477530873383028;31.605264429467088;33.40955731461298;960.4;960.5;1.6852299546352716;0.0017547167374378089;959.3554836525932;961.4445163474068;997.5;997.5;1.6881943016134133;0.0016924253650259782;996.4536463313009;998.5463536686991
0.55;1.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;496031.9;496120.0;251.23672104212795;0.0005064930724054803;495876.1818670084;496187.61813299166;992.0637999999999;992.24;0.5024734420842708;0.0005064930724054953;991.7523637340166;992.3752362659832;999.0;999.0;0.0;0.0;999.0;999.0;958.5;959.0;3.263433774416144;0.0034047300724216424;956.4773027908261;960.5226972091739;0.9932639434846869;0.9934240640714265;0.0004814928801497116;0.0004847582390441768;0.9929655111057152;0.9935623758636587;0.9932570235108772;0.9934180468042579;0.00048239336536909735;0.0004856682147224853;0.992958033005384;0.9935560140163704;1.0069431431431433;1.0067667667667668;0.000502976418502772;0.0004995082611444633;1.006631395129146;1.0072548911571406;32.61366797179785;33.136927761149195;1.4251552326200874;0.043698097185893583;31.730347607138086;33.49698833645762;961.1;962.0;1.7578395831246947;0.0018289871846058627;960.0104797386006;962.1895202613995;998.8;1000.0;1.7204650534085253;0.001722532091918828;997.733644712115;999.8663552878849
0.8;0.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;497958.9;497938.5;113.71407124890041;0.0002283603551395515;497888.41928843723;498029.3807115628;995.9177999999999;995.877;0.22742814249780197;0.00022836035513955266;995.7768385768743;996.0587614231256;999.0;999.0;0.0;0.0;999.0;999.0;968.3;969.0;2.3685438564654024;0.002446084742812561;966.8319613084118;969.7680386915881;0.9969484591308355;0.9969076761521354;0.00022384202088489278;0.00022452717473483416;0.9968097204089135;0.9970871978527576;0.9969483954368206;0.9969076122730735;0.00022384227869262267;0.00022452744767651134;0.9968096565551077;0.9970871343185335;1.0030852852852852;1.003126126126126;0.00022765579829610045;0.0002269555755982936;1.002944182759634;1.0032263878109364;638.5282277305686;645.7286565197885;39.72180094005049;0.06220837108678519;613.9084004386307;663.1480550225065;996.0;996.0;0.0;0.0;996.0;996.0;796.1;790.5;17.603692794411064;0.02211241401131901;785.1891181657943;807.0108818342057
0.8;0.1;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;498907.1;498906.0;59.71842261815025;0.00011969848217864658;498870.0861381858;498944.11386181414;997.8142;997.8119999999999;0.11943684523629898;0.00011969848217864505;997.7401722763716;997.8882277236285;999.0;999.0;0.0;0.0;999.0;999.0;982.6;983.0;2.5768197453450252;0.0026224503819916806;981.0028705750628;984.1971294249372;0.9988204035649236;0.998818160452981;0.00011832522509582126;0.00011846496594733417;0.9987470648305965;0.9988937422992508;0.9988203548450496;0.9988181111427673;0.00011833355475821619;0.00011847331122579464;0.9987470109479442;0.9988936987421551;1.001186986986987;1.0011891891891893;0.00011955640163796183;0.0001194146579928688;1.0011128851615332;1.0012610888124407;601.7139363232511;643.4228512372031;94.52201646170097;0.1570879628271101;543.1285835572738;660.2992890892284;996.8;997.0;0.4;0.00040128410914927774;996.5520774314427;997.0479225685572;866.2;863.0;23.72256309929431;0.027386935002648705;851.4966030591568;880.9033969408433
0.8;0.2;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;499146.5;499149.0;35.16034698349833;7.044093664585113e-05;499124.70739116124;499168.29260883876;998.293;998.298;0.07032069396700238;7.044093664585686e-05;998.2494147823224;998.3365852176776;999.0;999.0;0.0;0.0;999.0;999.0;988.1;988.0;1.3;0.0013156563100900718;987.2942516521891;988.9057483478109;0.9992954823258531;0.999300392710285;6.984702447469364e-05;6.98962676305963e-05;0.9992521906915685;0.9993387739601377;0.9992954584416223;0.9993003716076412;6.985136653230522e-05;6.990061442012034e-05;0.9992521641161025;0.999338752767142;1.0007077077077078;1.0007027027027027;7.03910850520487e-05;7.034130396905957e-05;1.0006640788611838;1.0007513365542318;354.46534878958494;382.1536739794634;45.621464686647656;0.12870500555959596;326.1888720234466;382.74182555572327;995.7;996.0;0.45825756949558405;0.0004602365868189053;995.4159690157747;995.9840309842253;947.9;949.0;13.902877400020472;0.014667029644498864;939.2829073116277;956.5170926883723
