beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high
0.05;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;2006.3;1982.0;234.473047491604;0.11686838832258586;1860.9720995211173;2151.6279004788826;40.126000000000005;39.64;4.689460949832082;0.11686838832258589;37.219441990422354;43.032558009577656;99.0;99.0;0.0;0.0;99.0;99.0;20.7;20.5;3.606937759374287;0.1742482009359559;18.46439681517493;22.93560318482507;0.7544639935591455;0.7525384449999847;0.02133233778067683;0.028274825522212943;0.7412420736193575;0.7676859134989336;0.5756732108866726;0.569390054697498;0.03354581376776745;0.0582723203605375;0.5548813001025565;0.5964651216707886;1.594686868686869;1.5995959595959595;0.04736829242254631;0.029703820450689054;1.5653276968729533;1.6240460405007846;3.4339932236192383;3.379094087124802;0.1038192031834823;0.030232792094465062;3.369645414822211;3.4983410324162656;25.6;25.5;2.4979991993593593;0.09757809372497497;24.05172405560249;27.14827594439751;89.0;91.5;12.02497401244593;0.13511206755557226;81.54684389000204;96.45315610999796
0.25;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;3072.9;3069.0;151.31850514725554;0.049242899263645265;2979.111818834141;3166.688181165859;61.458000000000006;61.38;3.026370102945111;0.049242899263645265;59.58223637668282;63.33376362331719;80.9;81.0;3.047950130825634;0.03767552695705357;79.01086093682864;82.78913906317138;32.7;33.5;2.1470910553583886;0.06566027692227487;31.369219176573395;34.03078082342661;0.7252606286423289;0.7212464646033849;0.02519417045726572;0.034738092021386335;0.7096451200112457;0.7408761372734121;0.7201841332750247;0.7177669721046968;0.025691086639357888;0.03567294175522601;0.7042606328033867;0.7361076337466628;1.3792727272727272;1.38;0.030585911959709496;0.022175390954179044;1.3603153826359382;1.3982300719095162;18.616473647531144;17.74663167487077;9.81913389369341;0.5274432784425632;12.530511407702296;24.702435887359993;64.8;70.5;13.151425778218876;0.2029541015157234;56.64866185218648;72.95133814781352;49.2;39.5;24.30144028653446;0.4939317131409443;34.13781126130734;64.26218873869266
0.25;0.1;2;100.0;100.0;0.0;0.0;100.0;100.0;3304.3;3303.0;154.07988187949783;0.046630112846744495;3208.8002998036122;3399.799700196388;66.08599999999998;66.06;3.081597637589957;0.046630112846744516;64.17600599607222;67.99599400392775;90.1;89.5;3.78021163428716;0.041955734009846396;87.75700055484428;92.4429994451557;37.3;37.0;3.1000000000000005;0.08310991957104559;35.37860009368169;39.221399906318304;0.7591399105987768;0.7569804926227384;0.023863007378046832;0.031434267972058956;0.7443494653921148;0.7739303558054389;0.7513704579906253;0.7497457934547136;0.024735093628233167;0.032919970921377086;0.7360394881260892;0.7667014278551614;1.3324646464646464;1.3327272727272728;0.031127248864544994;0.023360656470048324;1.3131717777381033;1.3517575151911894;20.596104331649656;18.86924945948255;6.120564491323867;0.2971709791700029;16.80253915737713;24.389669505922182;76.3;75.5;4.1;0.053735255570117955;73.75879367228869;78.8412063277113;29.6;33.5;7.977468270071652;0.26950906317809636;24.655513939750666;34.54448606024934
0.25;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;3521.0;3526.0;162.75134408047143;0.04622304574850083;3420.125671848582;3621.874328151418;70.42;70.52000000000001;3.25502688160943;0.04622304574850085;68.40251343697163;72.43748656302837;98.0;98.0;1.0;0.01020408163265306;97.38019357860699;98.61980642139301;42.1;43.0;3.5341194094144583;0.08394582920224367;39.90953009607527;44.29046990392473;0.7930508413203787;0.793537222576213;0.023870209063097884;0.03009921661939797;0.7782559324630772;0.8078457501776802;0.7819199784624956;0.7825142881144058;0.025091669216906778;0.032089817255015037;0.7663680007583876;0.7974719561666036;1.2886868686868689;1.2876767676767678;0.03287905941019623;0.025513614058703768;1.2683082165350672;1.3090655208386706;17.12146913906285;14.171480548896309;6.875994946950326;0.40160075581730637;12.859683317477202;21.383254960648497;80.1;80.5;5.593746508378799;0.06983453818200748;76.63295999446213;83.56704000553786;30.8;35.5;13.021520648526423;0.42277664443267604;22.729177885741755;38.870822114258246
0.25;0.3;2;100.0;100.0;0.0;0.0;100.0;100.0;3712.5;3717.5;165.8940927218326;0.04468527750083033;3609.677776059842;3815.322223940158;74.25;74.35;3.317881854436654;0.04468527750083036;72.19355552119684;76.30644447880316;99.0;99.0;0.0;0.0;99.0;99.0;47.3;48.0;3.2572994949804666;0.06886468276914307;45.28110485661092;49.31889514338907;0.8221632002345018;0.8225829755765521;0.022662623489849168;0.027564628875854834;0.8081167606698815;0.8362096397991222;0.809268749097332;0.8096531486428554;0.024547519463994385;0.030332963544403485;0.7940540389042786;0.8244834592903855;1.2499999999999998;1.2489898989898989;0.03351395812562273;0.02681116650049819;1.2292278335474427;1.2707721664525569;13.68611980224576;10.722263682240435;6.325527497069981;0.46218560033589823;9.76551724086378;17.60672236362774;79.8;79.5;7.277362159464101;0.09119501452962532;75.2894442027617;84.3105557972383;41.3;39.5;12.89224573144648;0.3121609135943458;33.309303309472945;49.29069669052705
0.25;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;3860.1;3878.5;166.2909799117198;0.04307944869607518;3757.0317828309812;3963.1682171690186;77.20200000000001;77.57;3.3258195982343954;0.04307944869607516;75.14063565661964;79.26336434338039;99.0;99.0;0.0;0.0;99.0;99.0;51.9;53.5;4.742362280551751;0.09137499577171003;48.96065340594206;54.839346594057936;0.8436149622272208;0.8454268419200099;0.02179836865476509;0.025839239025841128;0.8301041933591055;0.8571257310953361;0.8305727309215607;0.8325623054747655;0.024144685326389612;0.029069922991090635;0.815607699913751;0.8455377619293704;1.2201818181818183;1.2164646464646465;0.03359413735590302;0.027532075019738728;1.199359956127471;1.2410036802361655;9.136243469613182;7.306240123963251;6.1564720845981284;0.6738515786137195;5.320422538452499;12.952064400773866;72.4;72.0;8.720091742636656;0.12044325611376595;66.99523114277771;77.8047688572223;64.6;62.0;20.679458406834545;0.3201154552141571;51.78273888851444;77.41726111148554
0.25;0.5;2;100.0;100.0;0.0;0.0;100.0;100.0;3986.5;3991.5;162.02916404153913;0.04064446608341631;3886.073283674114;4086.926716325886;79.72999999999999;79.83000000000001;3.2405832808307853;0.040644466083416354;77.72146567348227;81.73853432651771;99.0;99.0;0.0;0.0;99.0;99.0;56.2;56.5;4.422668877499196;0.07869517575621345;53.458801430031016;58.94119856996899;0.8611419508238862;0.8618981782786517;0.020632177830605655;0.023959090380936722;0.8483539945171545;0.8739299071306179;0.8488353929778425;0.8494750131850575;0.023404581801624056;0.02757258002581308;0.8343290828871781;0.8633417030685069;1.1946464646464645;1.1936363636363636;0.03273316445283621;0.027399875546045362;1.1743582391260834;1.2149346901668456;8.112058756917538;5.606939299760031;6.68190876879599;0.8237007360305434;3.9705687948555735;12.253548718979502;69.1;66.0;8.949301648732153;0.12951232487311365;63.55316537113282;74.64683462886717;79.5;85.0;16.487874332369227;0.20739464569017896;69.28070961367669;89.71929038632331
0.25;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;4084.8;4089.5;152.39671912478957;0.03730824498746317;3990.34353488723;4179.2564651127705;81.696;81.78999999999999;3.0479343824957916;0.03730824498746318;79.80687069774459;83.58512930225541;99.0;99.0;0.0;0.0;99.0;99.0;59.6;59.0;4.521061822182926;0.07585674198293499;56.79781685109628;62.402183148903724;0.874292493814737;0.8751882294484945;0.019411709709689362;0.022202763774159445;0.8622609914864546;0.8863239961430193;0.8630632107338764;0.863812405330919;0.022207881757015054;0.02573146610910612;0.849298623015342;0.8768277984524108;1.1747878787878787;1.1738383838383837;0.030787215984805993;0.026206616990781;1.1557057646236826;1.1938699929520749;5.842893594139357;5.605503556601515;0.6309002643041546;0.1079773667172326;5.4518575590651;6.233929629213614;67.5;67.5;3.6674241641784495;0.054332209839680734;65.22690695307033;69.77309304692967;89.4;89.5;7.378346698278687;0.08253184226262512;84.82685333714302;93.97314666285699
0.25;0.7;2;100.0;100.0;0.0;0.0;100.0;100.0;4164.2;4162.0;148.88102632639257;0.03575261186455804;4071.922583859321;4256.4774161406785;83.28399999999999;83.24000000000001;2.977620526527852;0.03575261186455805;81.43845167718642;85.12954832281356;99.0;99.0;0.0;0.0;99.0;99.0;62.3;62.5;4.920365840057018;0.07897858491263272;59.250325656729885;65.34967434327011;0.8847171663815201;0.8844092358021031;0.018795119039161482;0.02124421199605885;0.8730678309102019;0.8963665018528383;0.8746201693475009;0.8741645486646997;0.021624242785477473;0.02472415288754427;0.8612173248113006;0.8880230138837011;1.1587474747474746;1.1591919191919193;0.030076975015432873;0.025956453559467334;1.1401055724968325;1.1773893769981167;6.026094238309975;5.870947513284489;0.6291303102314999;0.10440100757666548;5.636155232135519;6.416033244484431;69.2;69.5;3.280243893371345;0.04740236840132001;67.16688377115327;71.23311622884674;90.0;88.0;7.810249675906654;0.08678055195451838;85.15915709819043;94.84084290180957
0.25;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;4230.9;4231.0;145.75969950572758;0.03445122775431412;4140.557202266035;4321.242797733964;84.618;84.62;2.91519399011455;0.03445122775431409;82.8111440453207;86.42485595467929;99.0;99.0;0.0;0.0;99.0;99.0;64.9;65.0;4.635730794599704;0.07142882580276894;62.02674428565783;67.77325571434218;0.8935262358100573;0.8931383490137227;0.018410844538928897;0.0206047050451047;0.8821150761415609;0.9049373954785537;0.8843859677389757;0.8841505790323074;0.021285026857355956;0.024067576413241077;0.871193371413264;0.8975785640646874;1.1452727272727272;1.1452525252525252;0.029446403940550998;0.025711259195591443;1.1270216570234415;1.163523797522013;5.992467306912518;6.041223795886652;0.44448442289613055;0.07417385863472337;5.716973007392333;6.267961606432703;69.7;69.5;3.034798181098704;0.043540863430397474;67.81901259972322;71.58098740027678;93.4;93.0;4.8;0.05139186295503211;90.4249291773136;96.37507082268641
0.25;0.9;2;100.0;100.0;0.0;0.0;100.0;100.0;4285.7;4290.0;142.67799409859953;0.03329164292848299;4197.267263066215;4374.132736933785;85.71399999999998;85.8;2.8535598819719894;0.033291642928482974;83.94534526132429;87.48265473867568;99.0;99.0;0.0;0.0;99.0;99.0;66.7;66.5;4.754997371187496;0.07128931590985751;63.752822095631146;69.64717790436886;0.9006012870240774;0.9009131029360964;0.018215269848263424;0.02022567601302622;0.8893113458047174;0.9118912282434374;0.8923547535898946;0.8928574401085223;0.021005499544405542;0.02353940454724039;0.8793354100877042;0.9053740970920849;1.1342020202020202;1.1333333333333333;0.02882383719163628;0.025413318507845964;1.1163368208214577;1.1520672195825827;6.088656761895423;5.991462379185644;0.4076327127169412;0.06694953068598393;5.836003388983613;6.341310134807232;70.7;70.5;3.257299494980466;0.046072128641873634;68.68110485661093;72.71889514338908;94.6;95.0;2.973213749463701;0.031429320818855196;92.75718302590843;96.44281697409156
0.25;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;4332.7;4334.5;137.0773869024355;0.03163786712729603;4247.738555370097;4417.661444629903;86.654;86.69;2.741547738048712;0.031637867127296056;84.95477110740194;88.35322889259805;99.0;99.0;0.0;0.0;99.0;99.0;68.0;69.5;4.8373546489791295;0.07113756836734014;65.00177652600745;70.99822347399255;0.9068107063744757;0.9066041045391731;0.01749363667794891;0.01929138744721079;0.8959680380279668;0.9176533747209846;0.8993605336257865;0.8993198508918404;0.020187897987136105;0.022446946727524578;0.8868479448189327;0.9118731224326403;1.1247070707070708;1.1243434343434342;0.027692401394431427;0.024621878990253004;1.1075431424990096;1.1418709989151319;6.133839228864246;6.3162915578813426;0.5422058377203441;0.08839583456456848;5.797776568928405;6.469901888800087;71.2;72.0;3.627671429443411;0.050950441424767005;68.95154595332704;73.44845404667296;96.7;97.0;2.8653097563788803;0.02963091785293568;94.92406261371636;98.47593738628365
0.45;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;4407.5;4425.5;69.08147363801673;0.01567361852252223;4364.682859039865;4450.317140960135;88.15;88.51;1.3816294727603338;0.01567361852252222;87.29365718079733;89.00634281920269;97.0;97.0;0.8944271909999159;0.009220898876287792;96.44562828354975;97.55437171645025;66.0;66.0;3.872983346207417;0.05868156585162753;63.599500052072486;68.40049994792751;0.9023040786806483;0.904458110796062;0.012963643986440182;0.014367267413215798;0.8942691288931999;0.9103390284680968;0.9021345479598912;0.9043380978432779;0.013006438960882728;0.014417404798758457;0.89407307357248;0.9101960223473025;1.1095959595959595;1.1059595959595958;0.013955853260205401;0.012577418960039461;1.1009460321292657;1.1182458870626533;43.77802570065437;45.30165662855868;10.123941896149944;0.23125624635006364;37.50314150361098;50.05290989769775;90.6;91.0;1.8547236990991405;0.020471564007716783;89.45043034138857;91.74956965861142;54.1;54.0;5.87281874401041;0.1085548751203403;50.45998923078516;57.74001076921484
0.45;0.1;2;100.0;100.0;0.0;0.0;100.0;100.0;4555.8;4576.0;61.338079526506206;0.013463734037162783;4517.782264433557;4593.817735566443;91.116;91.52;1.2267615905301232;0.013463734037162773;90.35564528867114;91.87635471132886;99.0;99.0;0.0;0.0;99.0;99.0;72.3;72.0;2.0518284528683193;0.02837937002584121;71.02826354931534;73.57173645068465;0.9283481672017061;0.9315729764771621;0.011147788544407575;0.01200819793505926;0.9214386962775509;0.9352576381258613;0.927927293470964;0.9312305845664419;0.011220850677350663;0.01209238132804397;0.9209725381676501;0.9348820487742779;1.0796363636363635;1.0755555555555556;0.01239153121747597;0.011477504495809674;1.0719560130168801;1.0873167142558469;45.679632420850446;41.60399763668171;11.37468065428517;0.24900989897399442;38.62953231002974;52.729732531671154;93.3;93.0;1.0999999999999999;0.011789924973204715;92.6182129364677;93.9817870635323;51.3;52.5;9.187491496594705;0.17909340149307418;45.605533773916996;56.994466226083
0.45;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;4651.2;4674.0;57.90302237362053;0.012449050217926671;4615.311334914767;4687.088665085233;93.024;93.47999999999999;1.1580604474724132;0.012449050217926699;92.30622669829535;93.74177330170465;99.0;99.0;0.0;0.0;99.0;99.0;77.5;77.5;2.692582403567252;0.034742998755706474;75.83112013613922;79.16887986386078;0.945533095496538;0.9491602105452734;0.010341214290179535;0.01093691414867815;0.9391235444744837;0.9519426465185923;0.9450528886590565;0.9487690736102692;0.01046090653918907;0.01106912286573944;0.938569151612475;0.9515366257056379;1.0603636363636364;1.0557575757575757;0.011697580277499118;0.01103166864304615;1.0531134009928822;1.0676138717343906;33.051366518641245;25.16854888489798;15.306608945432714;0.4631157666899993;23.56423200451048;42.53850103277201;92.4;92.0;2.576819745345025;0.02788765958165611;90.80287057506288;93.99712942493713;66.4;70.0;11.663618649458668;0.17565690737136547;59.170814264386344;73.62918573561366
