beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;outdegree_mean_vs_theory_ratio
0.1;0.1;2;500.0;500.0;0.0;0.0;500.0;500.0;52.666666666666664;51.0;10.274023338281628;0.19507639249901826;41.04051479223257;64.29281854110076;0.10533333333333333;0.102;0.020548046676563257;0.19507639249901826;0.08208102958446514;0.12858563708220153;2.3333333333333335;2.0;0.4714045207910317;0.20203050891044214;1.7998889004605525;2.8667777662061145;0.10533333333333333;0.102;0.020548046676563257;0.19507639249901826;0.08208102958446514;0.12858563708220153;2.0;2.0;0.0;0.0;2.0;2.0;0.21066666666666667;0.204;0.041096093353126514;0.19507639249901826;0.16416205916893029;0.25717127416440305;2.6666666666666665;3.0;0.4714045207910317;0.1767766952966369;2.1332222337938855;3.2001110995394475;0.011777777777777776;0.006;0.008171011693711214;0.6937651438056692;0.0025314076079829065;0.021024147947572645;0.3876262626262626;0.375;0.05028360543368656;0.1297218746041686;0.3307250064856534;0.4445275187668718;1.1981101702206791;1.2040816326530612;0.05919770952438484;0.04940923714342668;1.131121655703226;1.2650986847381323;0.11111111111111112;0.948
0.1;0.3;2;500.0;500.0;0.0;0.0;500.0;500.0;70.66666666666667;72.0;13.912424503139471;0.19687393164820005;54.923276284009546;86.4100570493238;0.1413333333333333;0.144;0.02782484900627894;0.19687393164820008;0.10984655256801906;0.17282011409864756;4.0;4.0;0.816496580927726;0.2041241452319315;3.076047139249578;4.923952860750422;0.1413333333333333;0.144;0.02782484900627894;0.19687393164820008;0.10984655256801906;0.17282011409864756;2.0;2.0;0.0;0.0;2.0;2.0;0.2826666666666666;0.288;0.05564969801255788;0.19687393164820008;0.21969310513603812;0.3456402281972951;4.0;4.0;0.816496580927726;0.2041241452319315;3.076047139249578;4.923952860750422;0.01822222222222222;0.015333333333333332;0.008680899993166494;0.4763908532835272;0.008398859124410943;0.028045585320033498;0.307347670250896;0.3333333333333333;0.04061028384811705;0.13213141916763452;0.2613928079602041;0.3533025325415879;1.473673420527091;1.4822695035460993;0.09723887734181862;0.06598400703124511;1.3636372721894587;1.5837095688647231;0.14285714285714288;0.9893333333333331
0.1;0.5;2;500.0;500.0;0.0;0.0;500.0;500.0;104.33333333333333;100.0;12.229290885229426;0.11721365065715106;90.49458793954585;118.1720787271208;0.20866666666666667;0.2;0.024458581770458853;0.11721365065715106;0.18098917587909172;0.23634415745424162;10.666666666666666;6.0;6.599663291074444;0.6187184335382292;3.1984446064477314;18.1348887268856;0.20866666666666667;0.2;0.024458581770458853;0.11721365065715106;0.18098917587909172;0.23634415745424162;2.6666666666666665;3.0;0.4714045207910317;0.1767766952966369;2.1332222337938855;3.2001110995394475;0.41733333333333333;0.4;0.048917163540917706;0.11721365065715106;0.36197835175818344;0.47268831490848323;10.666666666666666;6.0;6.599663291074444;0.6187184335382292;3.1984446064477314;18.1348887268856;0.03865847953216374;0.03213333333333333;0.01463673106405862;0.3786163150022727;0.02209545911717855;0.05522149994714893;0.2837479002889203;0.32;0.1298198597251286;0.45751830971415924;0.13684289961033386;0.4306529009675067;1.6646764591069736;1.560747663551402;0.21007441134974442;0.1261953397613613;1.4269548839394244;1.9023980342745228;0.2;1.0433333333333332
0.1;0.7;2;500.0;500.0;0.0;0.0;500.0;500.0;175.33333333333334;178.0;22.939534045447004;0.1308338443656673;149.37480686713545;201.29185979953124;0.3506666666666667;0.356;0.04587906809089403;0.1308338443656674;0.2987496137342709;0.4025837195990625;37.666666666666664;11.0;39.852505846210256;1.0580311286604493;-7.4306890905869665;82.7640224239203;0.3506666666666667;0.356;0.04587906809089403;0.1308338443656674;0.2987496137342709;0.4025837195990625;4.0;4.0;0.816496580927726;0.2041241452319315;3.076047139249578;4.923952860750422;0.7013333333333334;0.712;0.09175813618178806;0.1308338443656674;0.5974992274685418;0.805167439198125;37.666666666666664;11.0;39.852505846210256;1.0580311286604493;-7.4306890905869665;82.7640224239203;0.06539093882933965;0.07308528138528138;0.01606317435349874;0.24564832132814562;0.04721374587675616;0.08356813178192313;0.1939773560434986;0.22959183673469388;0.12397380150990644;0.6391148123603966;0.053687793002055395;0.3342669190849418;2.0549888976348147;2.1072727272727274;0.30130472968015626;0.14662109855043126;1.7140304987284813;2.395947296541148;0.3333333333333333;1.052
0.1;0.9;2;500.0;500.0;0.0;0.0;500.0;500.0;387.0;304.0;157.8754783576812;0.40794697250046824;208.34707814063356;565.6529218593664;0.774;0.608;0.3157509567153624;0.40794697250046824;0.41669415628126716;1.1313058437187329;163.0;35.0;185.27816924829543;1.1366758849588676;-46.66198574531026;372.6619857453103;0.774;0.608;0.3157509567153624;0.40794697250046824;0.41669415628126716;1.1313058437187329;4.0;4.0;0.816496580927726;0.2041241452319315;3.076047139249578;4.923952860750422;1.548;1.216;0.6315019134307248;0.40794697250046824;0.8333883125625343;2.2626116874374658;163.0;35.0;185.27816924829543;1.1366758849588676;-46.66198574531026;372.6619857453103;0.21272483735517045;0.1551202401463271;0.11044429749108514;0.5191885388854932;0.08774534937677371;0.3377043253335672;0.09118384082800553;0.12417685794920037;0.06072823983145324;0.665997826807945;0.022463368224366217;0.15990431343164485;2.5106474376777776;2.717714672075727;0.3295904084092777;0.1312770576477804;2.137680780083644;2.8836140952719114;1.0000000000000002;0.7739999999999998
0.1;1.0;2;500.0;500.0;0.0;0.0;500.0;500.0;488.6666666666667;399.0;176.31852489804416;0.3608155352620276;289.14347295317975;688.1898603801536;0.9773333333333333;0.798;0.3526370497960883;0.3608155352620276;0.5782869459063594;1.376379720760307;197.66666666666666;55.0;213.17494119984076;1.0784567008423647;-43.563488318306355;438.8968216516397;0.9773333333333333;0.798;0.3526370497960883;0.3608155352620276;0.5782869459063594;1.376379720760307;4.333333333333333;4.0;0.4714045207910317;0.10878565864408424;3.799888900460552;4.8667777662061145;1.9546666666666666;1.596;0.7052740995921766;0.3608155352620276;1.1565738918127189;2.752759441520614;197.66666666666666;55.0;213.17494119984076;1.0784567008423647;-43.563488318306355;438.8968216516397;0.293020568305264;0.22550388165899007;0.14065027144642805;0.4800013605184907;0.13385980302613323;0.45218133358439483;0.07126037374040482;0.10077167498865183;0.045920580987903824;0.6444055591848058;0.019296344542772667;0.12322440293803698;2.7938704688538425;2.7275541795665634;0.6816914138205075;0.24399535390778676;2.0224640151577304;3.5652769225499545;nan;nan
0.4;0.1;2;500.0;500.0;0.0;0.0;500.0;500.0;214.33333333333334;215.0;33.47967874530592;0.15620378885834799;176.4475103228036;252.2191563438631;0.4286666666666667;0.43;0.06695935749061185;0.156203788858348;0.3528950206456072;0.5044383126877262;5.666666666666667;6.0;0.4714045207910317;0.08318903308077029;5.1332222337938855;6.200111099539448;0.4286666666666667;0.43;0.06695935749061185;0.156203788858348;0.3528950206456072;0.5044383126877262;3.3333333333333335;3.0;0.4714045207910317;0.1414213562373095;2.7998889004605525;3.8667777662061145;0.8573333333333334;0.86;0.1339187149812237;0.156203788858348;0.7057900412912144;1.0088766253754524;6.0;6.0;0.816496580927726;0.13608276348795434;5.076047139249578;6.923952860750422;0.10646349206349205;0.12859047619047617;0.031676914282535294;0.2975378100846439;0.07061768908677989;0.14230929504020423;0.44029704808465864;0.42;0.0779223256427015;0.17697671601858866;0.35211963574069566;0.5284744604286216;2.354170543643419;2.1382716049382715;0.5053421413974878;0.21465825522368392;1.782322077760764;2.9260190095260743;0.4444444444444445;0.9645
0.4;0.3;2;500.0;500.0;0.0;0.0;500.0;500.0;283.3333333333333;278.0;33.68811198166037;0.11889921875880131;245.21164591197365;321.455020754693;0.5666666666666668;0.556;0.06737622396332076;0.11889921875880131;0.4904232918239474;0.6429100415093861;11.666666666666666;8.0;5.185449728701348;0.44446711960297275;5.798777905066075;17.534555428267257;0.5666666666666668;0.556;0.06737622396332076;0.11889921875880131;0.4904232918239474;0.6429100415093861;3.6666666666666665;4.0;0.4714045207910317;0.128564869306645;3.1332222337938855;4.2001110995394475;1.1333333333333335;1.112;0.1347524479266415;0.11889921875880131;0.9808465836478948;1.2858200830187723;11.666666666666666;8.0;5.185449728701348;0.44446711960297275;5.798777905066075;17.534555428267257;0.1486014328751171;0.16484761904761908;0.034029788162005005;0.2290004039907424;0.11009310245775002;0.1871097632924842;0.39632889527015475;0.39067524115755625;0.08243600019861032;0.2079989654612955;0.30304377933521065;0.48961401120509884;2.757274168569964;2.6924778761061945;0.49242860990762677;0.17859254459378646;2.2000387392157545;3.3145095979241734;0.5714285714285715;0.9916666666666667
0.4;0.5;2;500.0;500.0;0.0;0.0;500.0;500.0;402.3333333333333;386.0;34.25719713513579;0.08514630605253304;363.56766543753395;441.0990012291327;0.8046666666666665;0.772;0.06851439427027159;0.08514630605253305;0.7271353308750679;0.8821980024582652;40.0;24.0;27.72483844257107;0.6931209610642768;8.626391841407706;71.37360815859229;0.8046666666666665;0.772;0.06851439427027159;0.08514630605253305;0.7271353308750679;0.8821980024582652;4.333333333333333;4.0;0.4714045207910317;0.10878565864408424;3.799888900460552;4.8667777662061145;1.609333333333333;1.544;0.13702878854054318;0.08514630605253305;1.4542706617501358;1.7643960049165304;40.0;24.0;27.72483844257107;0.6931209610642768;8.626391841407706;71.37360815859229;0.23508950270527115;0.20978092634549508;0.038340202392482724;0.16308768341966068;0.19170347940798527;0.27847552600255704;0.23818496853075355;0.29980657640232106;0.10113198135178163;0.4245943057432016;0.12374335828277612;0.352626578778731;3.602578075480506;3.247863247863248;0.7746187155113926;0.21501788421561835;2.72601448059765;4.479141670363362;0.8;1.0058333333333331
0.4;0.7;2;500.0;500.0;0.0;0.0;500.0;500.0;677.3333333333334;690.0;74.02852303147904;0.10929407927875842;593.5621734414611;761.1044932252056;1.3546666666666667;1.38;0.1480570460629581;0.10929407927875845;1.187124346882922;1.5222089864504114;142.0;52.0;135.13203419865576;0.9516340436525054;-10.91629198864183;294.91629198864183;1.3546666666666667;1.38;0.1480570460629581;0.10929407927875845;1.187124346882922;1.5222089864504114;5.0;5.0;0.0;0.0;5.0;5.0;2.7093333333333334;2.76;0.2961140921259162;0.10929407927875845;2.374248693765844;3.0444179729008227;142.0;52.0;135.13203419865576;0.9516340436525054;-10.91629198864183;294.91629198864183;0.44550485733928435;0.4584727521445573;0.05937467766463702;0.13327503996083007;0.37831608451914245;0.5126936301594263;0.15491249900862294;0.21635036496350366;0.09414662389771812;0.6077406568238087;0.0483755648533646;0.2614494331638813;3.3180658403943575;3.697582212547617;0.6547377681638563;0.19732512845074818;2.5771603080662437;4.058971372722471;1.3333333333333333;1.016
