beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean;outdegree_mean_vs_theory_ratio
0.4;0.9;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2129.3333333333335;2040.0;303.0449178293908;0.14231915364561246;1786.4057261580538;2472.260940508613;2.1293333333333333;2.04;0.3030449178293908;0.14231915364561246;1.7864057261580535;2.472260940508613;389.0;289.0;148.54853303438128;0.3818728355639622;220.90151035115684;557.0984896488432;2.1293333333333333;2.04;0.3030449178293908;0.14231915364561246;1.7864057261580535;2.472260940508613;6.666666666666667;7.0;0.4714045207910317;0.07071067811865475;6.1332222337938855;7.200111099539448;4.258666666666667;4.08;0.6060898356587816;0.14231915364561246;3.572811452316107;4.944521881017226;389.0;289.0;148.54853303438128;0.3818728355639622;220.90151035115684;557.0984896488432;0.624606389631701;0.5955304805679547;0.05896260829585839;0.09439962394657166;0.5578839171990979;0.6913288620643041;0.057833694577989946;0.05787018736659025;0.02661470050682402;0.4601936760400728;0.027716325754038356;0.08795106340194153;4.748244149458526;3.7582376590541715;1.54982228535699;0.3263990301622815;2.9944551347105253;6.5020331642065265;4.000000000000001;0.5323333333333332
0.4;1.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2980.6666666666665;2755.0;481.58511420331735;0.16156959769737778;2435.7018078335827;3525.6315254997503;2.9806666666666666;2.755;0.48158511420331734;0.16156959769737778;2.435701807833583;3.52563152549975;662.0;508.0;220.6233592951269;0.333267914343092;412.34116647802034;911.6588335219797;2.9806666666666666;2.755;0.48158511420331734;0.16156959769737778;2.435701807833583;3.52563152549975;8.333333333333334;8.0;0.4714045207910317;0.056568542494923796;7.799888900460553;8.866777766206114;5.961333333333333;5.51;0.9631702284066347;0.16156959769737778;4.871403615667166;7.0512630509995;662.0;508.0;220.6233592951269;0.333267914343092;412.34116647802034;911.6588335219797;0.7475159359563072;0.6853517697374433;0.09440660666453644;0.1262937713077124;0.6406848036050506;0.8543470683075637;0.036566619896018865;0.038261383523501245;0.015123278604134717;0.41358153001670356;0.019453019108690166;0.05368022068334756;3.017633491576681;3.0966662765571793;0.7690312960901674;0.2548458247950969;2.147392656983387;3.887874326169975;nan;nan
0.7;0.1;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;768.3333333333334;805.0;56.15059117132151;0.07308102972406269;704.7929578346119;831.8737088320548;0.7683333333333334;0.805;0.05615059117132156;0.07308102972406276;0.7047929578346119;0.8318737088320549;9.333333333333334;9.0;1.247219128924647;0.13363062095621217;7.921972025680066;10.744694640986602;0.7683333333333334;0.805;0.05615059117132156;0.07308102972406276;0.7047929578346119;0.8318737088320549;4.333333333333333;4.0;0.4714045207910317;0.10878565864408424;3.799888900460552;4.8667777662061145;1.5366666666666668;1.61;0.11230118234264312;0.07308102972406276;1.4095859156692239;1.6637474176641098;9.666666666666666;10.0;1.247219128924647;0.12902266850944624;8.255305359013398;11.078027974319934;0.22501111111111108;0.2306277777777777;0.02620861527542502;0.11647698260768614;0.1953532709857773;0.25466895123644484;0.44383177761401776;0.43166666666666664;0.02918277475786157;0.06575188219902683;0.41080835920420067;0.47685519602383486;3.896714937785258;3.841915550978373;0.2648883083517362;0.0679773379836423;3.5969655989664213;4.196464276604095;0.7777777777777777;0.9878571428571431
0.7;0.3;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;969.0;1004.0;86.49084729996964;0.08925784035084587;871.1263926166905;1066.8736073833095;0.969;1.004;0.08649084729996964;0.08925784035084587;0.8711263926166904;1.0668736073833096;17.333333333333332;18.0;4.109609335312651;0.2370928462680376;12.682872583559694;21.98379408310697;0.969;1.004;0.08649084729996964;0.08925784035084587;0.8711263926166904;1.0668736073833096;5.0;5.0;0.816496580927726;0.16329931618554522;4.076047139249578;5.923952860750422;1.938;2.008;0.17298169459993928;0.08925784035084587;1.742252785233381;2.133747214766619;18.333333333333332;19.0;4.109609335312651;0.2241605091988719;13.682872583559694;22.98379408310697;0.28618569678527944;0.3070103691376002;0.03592309046148589;0.12552371018191874;0.2455348931270776;0.3268365004434813;0.3975579799007131;0.39145299145299145;0.019641490265263684;0.04940534779397206;0.37533154130451973;0.4197844184969065;4.346448957356144;3.9473457521266284;0.6954227999835478;0.15999792170723184;3.559503977444779;5.13339393726751;1.0;0.969
0.7;0.5;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1332.6666666666667;1380.0;114.41542242586395;0.08585449406643117;1203.1934277901128;1462.1399055432207;1.3326666666666667;1.38;0.11441542242586393;0.08585449406643117;1.2031934277901128;1.4621399055432205;56.666666666666664;52.0;9.568466729604882;0.16885529522832146;45.838927256210724;67.4944060771226;1.3326666666666667;1.38;0.11441542242586393;0.08585449406643117;1.2031934277901128;1.4621399055432205;6.0;6.0;0.816496580927726;0.13608276348795434;5.076047139249578;6.923952860750422;2.6653333333333333;2.76;0.22883084485172786;0.08585449406643117;2.4063868555802257;2.924279811086441;56.666666666666664;52.0;9.568466729604882;0.16885529522832146;45.838927256210724;67.4944060771226;0.3936166112368973;0.40124830330424555;0.032105674691896076;0.08156585310515095;0.357285620182171;0.42994760229162354;0.29119850257487573;0.27577505407354;0.03429046126559388;0.11775631042874883;0.2523951927719147;0.33000181237783677;5.49386309321878;5.2300002087116235;0.4122330579189982;0.07503518943306547;5.027377473980324;5.960348712457237;1.4;0.9519047619047619
0.7;0.7;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2053.0;2113.0;170.3016930822083;0.08295260257292172;1860.2854924448545;2245.7145075551452;2.053;2.113;0.17030169308220833;0.08295260257292174;1.8602854924448544;2.2457145075551455;185.33333333333334;148.0;53.50597059103674;0.28870128016746444;124.78562774631831;245.88103892034837;2.053;2.113;0.17030169308220833;0.08295260257292174;1.8602854924448544;2.2457145075551455;7.333333333333333;7.0;0.4714045207910317;0.0642824346533225;6.799888900460552;7.8667777662061145;4.106;4.226;0.34060338616441665;0.08295260257292174;3.720570984889709;4.491429015110291;185.33333333333334;148.0;53.50597059103674;0.28870128016746444;124.78562774631831;245.88103892034837;0.5708911830082694;0.573317622796795;0.034892007697832184;0.061118491117643996;0.531407159335926;0.6103752066806127;0.14800977508461088;0.15071247789758346;0.052903477296066606;0.3574323200330785;0.08814385484302631;0.20787569532619546;6.112667183451145;6.030183625782559;1.0350407606423573;0.16932719050114955;4.941408302364109;7.283926064538181;2.333333333333333;0.8798571428571429
0.7;0.9;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;3660.3333333333335;3537.0;470.293761623756;0.12848386165843437;3128.145842784846;4192.52082388182;3.6603333333333334;3.537;0.4702937616237561;0.1284838616584344;3.128145842784846;4.192520823881821;629.6666666666666;483.0;209.54288874171374;0.33278383601119177;392.5465659519382;866.7867673813951;3.6603333333333334;3.537;0.4702937616237561;0.1284838616584344;3.128145842784846;4.192520823881821;10.0;10.0;0.0;0.0;10.0;10.0;7.320666666666667;7.074;0.9405875232475122;0.1284838616584344;6.256291685569692;8.385041647763641;629.6666666666666;483.0;209.54288874171374;0.33278383601119177;392.5465659519382;866.7867673813951;0.7747861586931487;0.7501079508193289;0.053572263549889365;0.06914458002224905;0.7141634355611614;0.8354088818251361;0.05980894043929519;0.062486722148841246;0.02530394628576382;0.42307966166775335;0.031174829647989864;0.0884430512306005;2.9359968837824475;3.319689099809424;0.5873817767243646;0.20006212539559654;2.271311831041018;3.600681936523877;7.000000000000001;0.5229047619047619
0.7;1.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;4800.666666666667;4845.0;301.6955787250158;0.06284451716255016;4459.26598042986;5142.067352903474;4.800666666666666;4.845;0.30169557872501596;0.0628445171625502;4.459265980429859;5.1420673529034735;910.0;871.0;63.09252464964979;0.06933244466994483;838.6040872629563;981.3959127370437;4.800666666666666;4.845;0.30169557872501596;0.0628445171625502;4.459265980429859;5.1420673529034735;11.666666666666666;12.0;0.4714045207910317;0.04040610178208843;11.133222233793886;12.200111099539447;9.601333333333333;9.69;0.6033911574500319;0.0628445171625502;8.918531960859719;10.284134705806947;910.0;871.0;63.09252464964979;0.06933244466994483;838.6040872629563;981.3959127370437;0.8102161909954798;0.7994417082314201;0.03178510504042924;0.03923039972994882;0.7742479586509076;0.8461844233400521;0.0417607273748331;0.03851191184906967;0.010366839348115248;0.2482437447764086;0.03002954429780441;0.05349191045186179;2.154884586657466;2.2217748810935185;0.11750636900314286;0.054530237828380415;2.0219136124575643;2.287855560857368;nan;nan
1.0;0.1;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1079.3333333333333;1108.0;62.956775295082856;0.05832931620915645;1008.0910354520366;1150.57563121463;1.0793333333333333;1.108;0.06295677529508284;0.058329316209156434;1.0080910354520367;1.1505756312146298;12.333333333333334;11.0;2.6246692913372702;0.21281102362194082;9.363240430434193;15.303426236232475;1.0793333333333333;1.108;0.06295677529508284;0.058329316209156434;1.0080910354520367;1.1505756312146298;5.0;5.0;0.0;0.0;5.0;5.0;2.1586666666666665;2.216;0.12591355059016568;0.058329316209156434;2.0161820709040734;2.3011512624292596;13.0;12.0;2.160246899469287;0.16617283842071437;10.555450507307691;15.444549492692309;0.3073513227513227;0.3217159451659451;0.02110116552894684;0.06865487137018032;0.2834731060985522;0.3312295394040932;0.43844502273507374;0.4301699129714049;0.02525802153114249;0.05760818397157267;0.4098628806958769;0.4670271647742706;6.5649690506142475;5.863122426057656;1.1650831984573475;0.17746971683717797;5.246553298029234;7.883384803199261;1.1111111111111112;0.9713999999999999
1.0;0.3;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1398.6666666666667;1436.0;106.2115289829164;0.07593769946347693;1278.4770071619828;1518.8563261713507;1.3986666666666665;1.436;0.10621152898291639;0.07593769946347693;1.2784770071619826;1.5188563261713504;25.0;28.0;4.96655480858378;0.1986621923433512;19.379814158865486;30.620185841134514;1.3986666666666665;1.436;0.10621152898291639;0.07593769946347693;1.2784770071619826;1.5188563261713504;6.333333333333333;6.0;0.4714045207910317;0.0744322927564787;5.799888900460552;6.8667777662061145;2.797333333333333;2.872;0.21242305796583277;0.07593769946347693;2.5569540143239653;3.0377126523427007;25.333333333333332;28.0;4.496912521077347;0.17750970477936895;20.24459777038357;30.422068896283093;0.401836382048357;0.4039856061562962;0.02352324401653978;0.05853935847379044;0.37521732556863846;0.4284554385280755;0.4104947727612973;0.4049122807017544;0.010194329521649326;0.02483424929646383;0.3989588029299746;0.42203074259262;9.136950482853662;9.743184351880004;1.1827743556704873;0.12944957487622086;7.7985153012852555;10.475385664422069;1.4285714285714286;0.9790666666666665
1.0;0.5;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;1910.3333333333333;1999.0;150.82071770446157;0.07894994819636796;1739.663624679888;2081.0030419867785;1.9103333333333332;1.999;0.15082071770446157;0.07894994819636796;1.739663624679888;2.0810030419867784;84.33333333333333;79.0;15.173075568988057;0.17991789212238804;67.16338197552135;101.50328469114531;1.9103333333333332;1.999;0.15082071770446157;0.07894994819636796;1.739663624679888;2.0810030419867784;7.0;7.0;0.0;0.0;7.0;7.0;3.8206666666666664;3.998;0.30164143540892313;0.07894994819636796;3.479327249359776;4.162006083973557;84.33333333333333;79.0;15.173075568988057;0.17991789212238804;67.16338197552135;101.50328469114531;0.5262462415106963;0.5389324175456314;0.025387838830725838;0.04824326869840421;0.497517197367894;0.5549752856534986;0.28672073872218423;0.2908692353089959;0.038093650923765404;0.13285976833603216;0.24361371467629112;0.32982776276807735;8.353114105191095;7.684306020569779;1.0580960847929244;0.1266708525070146;7.155765668799074;9.550462541583116;2.0;0.9551666666666666
1.0;0.7;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;2940.0;3055.0;249.97199843182435;0.08502448926252529;2657.130054854414;3222.869945145586;2.94;3.055;0.24997199843182444;0.08502448926252532;2.657130054854414;3.222869945145586;267.6666666666667;219.0;72.38937920870866;0.27044599953440346;185.75037262433568;349.5829607089977;2.94;3.055;0.24997199843182444;0.08502448926252532;2.657130054854414;3.222869945145586;8.666666666666666;9.0;0.4714045207910317;0.05439282932204212;8.133222233793886;9.200111099539447;5.88;6.11;0.4999439968636489;0.08502448926252532;5.314260109708828;6.445739890291172;267.6666666666667;219.0;72.38937920870866;0.27044599953440346;185.75037262433568;349.5829607089977;0.673358434696265;0.6791874913744803;0.02948224155885458;0.04378387503551994;0.6399961376996413;0.7067207316928887;0.14434296845536798;0.1529712921126325;0.04893232145610642;0.3390003820742864;0.08897083408444556;0.1997151028262904;4.3045622647092525;4.359700588006577;0.4167055799013623;0.0968055644862436;3.8330155104006662;4.776109019017839;3.333333333333333;0.8820000000000001
1.0;0.9;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;5065.333333333333;5090.0;428.1995900148538;0.08453532311427754;4580.779882151885;5549.886784514781;5.065333333333333;5.09;0.42819959001485386;0.08453532311427754;4.5807798821518855;5.549886784514781;788.0;690.0;147.88058245309514;0.18766571377296337;620.6573675890622;955.3426324109378;5.065333333333333;5.09;0.42819959001485386;0.08453532311427754;4.5807798821518855;5.549886784514781;12.0;12.0;0.816496580927726;0.06804138174397717;11.076047139249578;12.923952860750422;10.130666666666666;10.18;0.8563991800297077;0.08453532311427754;9.161559764303771;11.099773569029562;788.0;690.0;147.88058245309514;0.18766571377296337;620.6573675890622;955.3426324109378;0.8018976377669119;0.7829129747254928;0.0271105366686763;0.033807976719039214;0.7712191775055823;0.8325760980282415;0.06421056850632853;0.06394843434997319;0.0218369473933647;0.3400833834886927;0.03949973629288447;0.08892140071977259;2.4150387693667814;2.5756696696696695;0.30436223213440716;0.12602788658925354;2.070620480725029;2.759457058008534;10.000000000000002;0.5065333333333333
