beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high;powerlaw_ks_mean;powerlaw_ks_median;powerlaw_ks_std;powerlaw_ks_cv;powerlaw_ks_ci_low;powerlaw_ks_ci_high;powerlaw_valid_mean;powerlaw_valid_median;powerlaw_valid_std;powerlaw_valid_cv;powerlaw_valid_ci_low;powerlaw_valid_ci_high;powerlaw_reason_mode
0.01;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;580.5;568.0;102.41508677924361;0.17642564475321895;517.0224715667032;643.9775284332968;11.61;11.36;2.048301735584872;0.17642564475321895;10.340449431334065;12.879550568665934;91.9;98.0;11.7;0.12731229597388463;84.64826486970188;99.15173513029814;3.1;3.0;1.3;0.41935483870967744;2.294251652189097;3.905748347810903;0.7302283658356388;0.723794535734324;0.03968207907524149;0.05434201262481936;0.7056331584105792;0.7548235732606984;0.2983657036306132;0.29750993298303974;0.037675961876063264;0.12627443911149847;0.2750139005276713;0.32171750673355515;1.9334343434343435;1.895050505050505;0.12485489996921141;0.06457674675801646;1.8560484746910453;2.0108202121776415;3.0440310020603594;3.013644524883515;0.2684021339227241;0.0881732589914674;2.8776736359394706;3.210388368181248;7.1;7.0;2.1656407827707715;0.30501982855926363;5.757721936408108;8.442278063591893;75.6;78.0;15.094369811290566;0.19966097633982233;66.24441266408142;84.95558733591857;0.14110604587470837;0.14382348968392802;0.023865569435245253;0.169132153674238;0.1263140126885428;0.15589807906087394;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;1561.7;1565.0;135.2006286967631;0.08657272760246083;1477.9017821573752;1645.4982178426249;31.234;31.3;2.7040125739352625;0.08657272760246086;29.558035643147505;32.9099643568525;53.3;52.5;4.148493702538308;0.07783290248664743;50.72873696405832;55.87126303594167;11.7;12.0;1.7349351572897471;0.14828505617861087;10.624676048811335;12.775323951188664;0.6172982760835027;0.6133925813353274;0.017911292318534364;0.029015620183121135;0.606196742089028;0.6283998100779775;0.5752118033212892;0.5703351295744113;0.017187659595540552;0.02988057528774361;0.5645587815352561;0.5858648251073223;1.7751313131313133;1.765050505050505;0.04746051366247964;0.026736339622537436;1.745714982000698;1.8045476442619286;6.582576768592351;5.037564901606422;3.6468259549747515;0.5540119140539254;4.322250623996332;8.84290291318837;30.2;29.5;9.325234581499814;0.30878260203641766;24.420159725390327;35.97984027460967;55.9;54.0;25.339494864736352;0.4533004448074482;40.1944183679814;71.6055816320186;0.12753234731373636;0.12186390734650329;0.017916703649223802;0.1404875235703751;0.11642745934175201;0.13863723528572072;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.1;2;100.0;100.0;0.0;0.0;100.0;100.0;1710.8;1690.0;148.86557694779543;0.08701518409387154;1618.5321594833822;1803.0678405166177;34.215999999999994;33.8;2.977311538955908;0.08701518409387154;32.37064318966764;36.06135681033235;64.5;63.5;9.562949335848225;0.14826278040074767;58.572822594185325;70.42717740581467;13.4;13.0;1.6852299546352716;0.1257634294503934;12.355483652593222;14.444516347406779;0.6383076809807441;0.6306274537249379;0.019886905661472387;0.031155673437795146;0.6259816491501267;0.6506337128113615;0.5896238129578688;0.5831315988987895;0.019052867438672273;0.032313598976087626;0.5778147233734301;0.6014329025423075;1.7077171717171715;1.7138383838383837;0.04695079884835535;0.027493310734320615;1.6786167651014297;1.7368175783329134;6.490746027515003;4.285986971305272;5.03137028453145;0.7751605536871886;3.3722704167564737;9.609221638273533;32.2;29.0;11.478675881825396;0.35648061744799364;25.08544297935564;39.314557020644365;59.2;62.5;25.748009631814263;0.43493259513199767;43.24121829211265;75.15878170788736;0.12194629859593502;0.12349118255262304;0.01549044958215527;0.1270268122977833;0.11234521847465063;0.13154737871721942;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;1870.1;1843.0;160.00278122582745;0.08555840929673678;1770.9292487554924;1969.2707512445074;37.402;36.86;3.2000556245165486;0.08555840929673676;35.41858497510985;39.38541502489015;78.9;77.5;9.491575211733824;0.12029879862780511;73.01706073463274;84.78293926536728;14.7;14.5;1.4177446878757827;0.09644521686229815;13.821272738558772;15.578727261441227;0.6601854405517749;0.6519144051320741;0.019414076734595484;0.029407005277743536;0.6481524711262561;0.6722184099772937;0.6025489458451273;0.5968230465111684;0.021242436868709788;0.03525429264325643;0.5893827470678655;0.6157151446223891;1.643151515151515;1.6525252525252525;0.03912774085059108;0.02381261891541579;1.6188998901177174;1.6674031401853127;7.242715942535694;6.436005997138843;4.064806555435309;0.5612268364085821;4.723322737756519;9.76210914731487;40.9;41.0;12.833160171991933;0.313769197359216;32.945924918634475;48.85407508136552;45.7;31.0;26.862799556263674;0.5878074301151788;29.050264338434683;62.34973566156532;0.10632525228778507;0.11049282026006008;0.02100532868671379;0.19755728986995255;0.09330601468428922;0.11934448989128092;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.3;2;100.0;100.0;0.0;0.0;100.0;100.0;2053.7;2015.5;173.76826522699707;0.08461229255830797;1945.9973133779847;2161.402686622015;41.074;40.31;3.4753653045399417;0.08461229255830797;38.919946267559695;43.2280537324403;90.4;92.0;6.216108107168022;0.0687622578226551;86.54721627910416;94.25278372089585;16.9;16.5;2.3853720883753127;0.14114627741865757;15.421531062213344;18.378468937786653;0.6862067804050489;0.6800984446078867;0.01921162716896903;0.027996848351788273;0.6742992905203137;0.6981142702897841;0.6190868506964741;0.6135533385973966;0.0227798804255607;0.03679593646664161;0.6049677345301467;0.6332059668628014;1.58779797979798;1.5975757575757576;0.036197848785646074;0.022797515330162863;1.5653623206800236;1.6102336389159364;5.672094533124512;5.298173994967668;1.6258785455675744;0.2866451777333034;4.664364570176614;6.67982449607241;43.5;42.5;11.155716023635597;0.2564532419226574;36.585615573313845;50.414384426686155;45.8;34.5;21.48394749574668;0.4690818230512376;32.48411138526609;59.115888614733905;0.09478466268120228;0.09136030841484055;0.017846322308812244;0.18828280656371985;0.08372339751595126;0.1058459278464533;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;2243.7;2198.0;194.4906424484222;0.08668299792682721;2123.1534509096173;2364.2465490903824;44.874;43.96;3.8898128489684436;0.0866829979268272;42.46306901819235;47.284930981807655;97.2;98.5;2.9933259094191533;0.030795534047522152;95.34471738001996;99.05528261998005;20.2;20.0;2.521904042583698;0.12484673478137119;18.63690768026965;21.763092319730347;0.712904837877997;0.710203676481935;0.021805256997810718;0.030586490425167184;0.6993897995706292;0.7264198761853647;0.6371409505164193;0.6292096306495021;0.025142635713403697;0.039461653960595276;0.6215573834505066;0.652724517582332;1.5467272727272727;1.555959595959596;0.039291038878469145;0.025402693526693346;1.5223744345271955;1.57108011092735;5.015743012912411;4.7388776657805325;1.234963931763426;0.24621754515416036;4.25030443781669;5.781181588008132;44.6;43.0;11.689311356961968;0.2620921828915239;37.354889759292824;51.84511024070718;50.6;48.5;24.46303333603582;0.4834591568386526;35.43765485157392;65.76234514842608;0.08297337008602561;0.07821686697611444;0.016836834568590274;0.20291853339371516;0.07253779190448167;0.09340894826756954;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.5;2;100.0;100.0;0.0;0.0;100.0;100.0;2427.0;2391.5;203.15806653933285;0.08370748518307905;2301.081325801135;2552.918674198865;48.54;47.83;4.063161330786657;0.08370748518307905;46.02162651602269;51.058373483977306;98.8;99.0;0.6;0.006072874493927126;98.42811614716419;99.1718838528358;24.3;25.0;2.4515301344262523;0.10088601376239721;22.78052588044416;25.819474119555842;0.7370472177586945;0.7365967882572197;0.021169281023870334;0.02872174334806464;0.7239263614438267;0.7501680740735623;0.6558490515348689;0.649663605057538;0.026161966806720206;0.03989022587666161;0.6396336965117931;0.6720644065579447;1.5096969696969698;1.516868686868687;0.041042033644309674;0.027185610402694082;1.484258853697199;1.5351350856967405;4.008127255747759;3.6941046507580726;0.6666137484334698;0.16631551492720903;3.594955773879835;4.421298737615683;38.0;35.0;7.8230428862431785;0.20586954963797838;33.15122778427363;42.84877221572637;72.8;80.0;19.943921379708655;0.27395496400698705;60.43862946109938;85.16137053890061;0.07228840355872237;0.06641799668259843;0.015642457816109522;0.21638958734788785;0.06259310775792853;0.08198369935951622;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;2602.0;2587.5;214.7049137770256;0.0825153396529691;2468.9245157363684;2735.0754842636316;52.04;51.75;4.294098275540513;0.08251533965296912;49.37849031472737;54.701509685272626;99.0;99.0;0.0;0.0;99.0;99.0;27.7;28.5;3.0675723300355937;0.11074268339478678;25.798698971756444;29.601301028243554;0.7567150093937662;0.7570337765513104;0.02049965354616189;0.027090322369295882;0.7440091924895232;0.7694208262980092;0.6744731304870981;0.6711443960635264;0.02756128617839659;0.04086343092495336;0.6573904683318778;0.6915557926423185;1.4743434343434345;1.4772727272727273;0.04337473005596477;0.029419692213897723;1.4474594981285596;1.5012273705583095;3.9163458719048228;3.8847563084841514;0.23689990150688509;0.06049003567492937;3.7695137917234858;4.06317795208616;38.9;38.5;3.5902646142032486;0.09229472015946655;36.67473093761676;41.12526906238324;77.6;80.5;12.467557900406959;0.16066440593307937;69.8725275542387;85.32747244576129;0.07606427401831004;0.0750766733979231;0.012732273715709409;0.167388355177682;0.06817272901038;0.08395581902624007;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.7;2;100.0;100.0;0.0;0.0;100.0;100.0;2755.0;2759.0;224.33011389467978;0.08142653861875854;2615.958754896254;2894.041245103746;55.09999999999999;55.18;4.486602277893597;0.08142653861875858;52.31917509792506;57.88082490207491;99.0;99.0;0.0;0.0;99.0;99.0;30.7;31.5;2.968164415931166;0.09668287999775786;28.860312635255653;32.539687364744346;0.7722415690574354;0.7739481649399484;0.02082941844919697;0.026972671873414504;0.7593313617487412;0.7851517763661295;0.6920215685682323;0.6908241641452675;0.02937223647291196;0.04244410551203203;0.6738164677916477;0.7102266693448168;1.4434343434343435;1.4426262626262627;0.04531921492821815;0.03139679690618332;1.4153452030093443;1.4715234838593427;3.8930249760204383;3.8861494741910887;0.15588840672298554;0.04004300195431552;3.7964043405128076;3.989645611528069;40.1;40.0;2.4269322199023193;0.06052200049631719;38.59577182581897;41.60422817418103;82.3;86.0;12.066896867049126;0.1466208610820064;74.82085983551585;89.77914016448415;0.07744663533251227;0.0735790111073511;0.01310869095647444;0.16926094852530518;0.06932178450163304;0.0855714861633915;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;2895.8;2888.5;230.07120636881098;0.07944996421327818;2753.2003889149764;3038.399611085024;57.91600000000001;57.769999999999996;4.601424127376218;0.07944996421327814;55.06400777829954;60.76799222170048;99.0;99.0;0.0;0.0;99.0;99.0;34.0;33.5;3.605551275463989;0.10604562574894086;31.765256166805692;36.23474383319431;0.7843169087170547;0.7850315791832814;0.020890164096250365;0.026634851122133044;0.7713690508662452;0.7972647665678643;0.7083400945710239;0.7057433188105071;0.030301992756900903;0.042778875555889606;0.6895587248792925;0.7271214642627553;1.4149898989898992;1.4164646464646466;0.046479031589658756;0.03284760663156546;1.3861818967505006;1.4437979012292979;3.958597078554777;3.907373211244158;0.14125631308345155;0.03568342781049645;3.8710455086433533;4.0461486484662;42.2;42.0;3.31058907144937;0.07844997799643057;40.148075634922186;44.25192436507782;83.7;87.5;10.227903010881555;0.12219716858878799;77.3606800364708;90.03931996352921;0.08572148005969547;0.07943638026476013;0.01677663250014232;0.19571095235942335;0.07532321550675672;0.09611974461263423;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.11;0.9;2;100.0;100.0;0.0;0.0;100.0;100.0;3022.7;3027.5;227.78149617561124;0.0753569643615348;2881.5195659958504;3163.8804340041493;60.45399999999999;60.55;4.555629923512227;0.07535696436153486;57.630391319917;63.277608680082984;99.0;99.0;0.0;0.0;99.0;99.0;36.5;36.5;5.024937810560445;0.13766952905645055;33.38551127791414;39.61448872208586;0.794571600394385;0.7977644006173398;0.020547344127230145;0.025859650806839166;0.7818362245617559;0.8073069762270141;0.7230225131884647;0.7229455429721048;0.030407543682567293;0.04205615057333795;0.7041757223552212;0.7418693040217081;1.3893535353535353;1.3883838383838385;0.04601646387386086;0.033120773584925954;1.3608322355547173;1.4178748351523534;4.018206280480019;3.9791769885451727;0.21343632985127128;0.05311731527774477;3.885917072679646;4.1504954882803915;43.0;43.0;3.82099463490856;0.0888603403467107;40.631722989175465;45.368277010824535;91.0;92.0;3.7682887362833544;0.04140976633278411;88.66439044358866;93.33560955641134;0.08951846570914095;0.08913086531585479;0.014051167938702792;0.15696390490379009;0.08080946159266147;0.09822746982562042;1.0;1.0;0.0;0.0;1.0;1.0;ok
