beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high
0.01;1.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;63090.6;62369.5;5354.660086317338;0.0848725497351006;59771.74729412371;66409.45270587629;126.18120000000002;124.739;10.709320172634673;0.08487254973510057;119.54349458824743;132.8189054117526;999.0;999.0;0.0;0.0;999.0;999.0;61.7;58.0;6.132699242584786;0.0993954496367064;57.89891362897395;65.50108637102605;0.7441049965863819;0.7414990930176153;0.011784651285579024;0.015837350024044575;0.7368007940457026;0.7514091991270611;0.30987699357433834;0.30652467177939635;0.008489824535206088;0.027397401908668673;0.30461494581091775;0.31513904133775894;1.8736924924924927;1.875136136136136;0.010720040212847535;0.0057213444873161256;1.8670481427309786;1.8803368422540068;2.4698445376939304;2.471390843396273;0.05666715301081076;0.022943611286449762;2.43472187237577;2.504967203012091;121.0;121.0;6.465291950097845;0.0534321648768417;116.99277053314887;125.00722946685113;190.0;182.0;28.635642126552707;0.15071390592922476;172.25144512925067;207.74855487074933
0.11;0.0;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;157502.4;157091.5;3126.528784450896;0.019850673922752266;155564.55738272727;159440.2426172727;315.00480000000005;314.183;6.2530575689017995;0.019850673922752284;311.1291147654546;318.8804852345455;503.4;503.0;7.631513611335564;0.015159939633165604;498.6699388587461;508.13006114125386;152.2;155.0;7.124605252222751;0.04681080980435448;147.78412391478201;156.61587608521796;0.6186417586603792;0.618094257196254;0.00349354542424527;0.005647121901066413;0.6164764367730038;0.6208070805477546;0.578736327207062;0.5782284859090051;0.004027186806552059;0.006958586522444443;0.5762402509642118;0.5812324034499122;1.7289609609609609;1.7296636636636635;0.008742377038506813;0.005056434029399818;1.7235423795342555;1.7343795423876662;57.00248561387193;53.25653461984121;21.23761525185707;0.3725734943510736;43.83927530569696;70.16569592204691;471.9;474.0;8.16639455328972;0.017305349763275527;466.8384162162422;476.96158378375776;90.6;76.0;34.868897315516016;0.3848664162860488;68.98803353694996;112.21196646305003
0.11;0.1;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;172493.8;171732.0;3841.1954597494773;0.022268600145335528;170113.00238822162;174874.59761177836;344.98760000000004;343.464;7.682390919498945;0.022268600145335497;340.2260047764433;349.7491952235568;679.4;674.5;35.32194785115906;0.051989914411479335;657.5072299057429;701.2927700942571;171.4;174.0;6.26418390534633;0.03654716397518279;167.51741859067965;175.28258140932036;0.6381320105916461;0.6376702355519562;0.004643923345086245;0.007277370932670524;0.6352536770819048;0.6410103441013875;0.5924796312041696;0.5919541152214501;0.004873417146697491;0.008225459391393157;0.5894590559625197;0.5955002064458195;1.6697813813813813;1.671987987987988;0.009637810754776908;0.005771899760197178;1.6638078043874;1.6757549583753626;19.183842901499247;18.52204379104776;3.0189284971744907;0.15736828708801387;17.312691633224173;21.05499416977432;523.8;525.0;18.583863968507732;0.035478930829529846;512.2816017780248;535.3183982219751;96.7;92.5;34.24923356806689;0.35418028508859245;75.47210510672338;117.92789489327663
0.11;0.2;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;189755.1;188695.0;4683.584875925705;0.02468226085056847;186852.1840187621;192658.0159812379;379.5102;377.39;9.367169751851403;0.02468226085056845;373.7043680375242;385.3160319624758;894.5;902.5;58.47606347899968;0.06537290495136912;858.2561603579312;930.7438396420688;193.2;194.0;7.922120928135343;0.04100476670877507;188.2898185776898;198.11018142231018;0.66175568057031;0.6611613276758829;0.006252532649811981;0.009448400419356377;0.6578803206839872;0.6656310404566328;0.6070482092189204;0.6062771927320583;0.005831390264962874;0.009606140297269033;0.6034338760870478;0.6106625423507931;1.6204468468468467;1.6226876876876877;0.009589295587536129;0.005917685980379733;1.6145033398650561;1.6263903538286373;10.3579062003972;10.591433114445765;0.9292463531603185;0.08971372545589226;9.781953343652404;10.933859057141994;561.1;556.5;24.382165613415065;0.04345422493925337;545.9877771853377;576.2122228146624;127.2;117.0;39.56968536645193;0.3110824321261944;102.67445491737239;151.72554508262763
0.11;0.3;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;208664.0;207349.0;5569.501306221231;0.02669124193066955;205211.98732644736;212116.01267355264;417.328;414.698;11.139002612442464;0.026691241930669556;410.4239746528947;424.23202534710526;989.0;998.5;14.906374475371265;0.015072168326967913;979.7609333804761;998.2390666195239;220.5;218.5;7.671375365604267;0.03479081798459985;215.7452322874824;225.2547677125176;0.68869876901788;0.6875144827825016;0.007627152918628174;0.011074730000613894;0.6839714106619679;0.6934261273737921;0.6230536436876258;0.622018187764581;0.0067491491873354235;0.010832372550443147;0.618870477682376;0.6272368096928757;1.5822542542542544;1.5848868868868868;0.011150152765207668;0.007047004446490138;1.5753433179708658;1.589165190537643;8.269430789567176;8.311565640914894;1.1621054676890716;0.14053028524710545;7.549150358357571;8.98971122077678;631.5;632.5;42.61279150677646;0.06747868805506961;605.0883181906188;657.9116818093812;114.0;99.0;44.926606816006036;0.394093042245667;86.15420060404084;141.84579939595918
0.11;0.4;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;227925.4;226819.5;6153.8626601509395;0.026999459736172186;224111.19640686782;231739.60359313217;455.8508;453.639;12.307725320301882;0.026999459736172193;448.22239281373567;463.4792071862643;999.0;999.0;0.0;0.0;999.0;999.0;253.2;252.5;11.443775600735973;0.045196586100852976;246.10707439768328;260.2929256023167;0.7152451491163755;0.7148129063886846;0.00829477437238228;0.01159710678587582;0.7101039946963669;0.7203863035363841;0.6408894709459642;0.6400907243097546;0.007500081443902702;0.011702612983846419;0.6362408723060627;0.6455380695858656;1.543692892892893;1.545906906906907;0.012320045365667505;0.007980891421077699;1.5360568496633993;1.5513289361223868;3.8774295246873742;3.5488717006819757;0.6625684258113292;0.17087826396141917;3.466765359757259;4.288093689617489;368.2;322.5;88.51982828722613;0.24041235276269998;313.3348420069713;423.06515799302866;677.9;774.5;266.55035171614384;0.39320010579162684;512.6903803817708;843.1096196182292
0.11;0.5;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;246396.8;245726.5;6517.493963173269;0.026451211879266568;242357.21539023507;250436.3846097649;492.7936000000001;491.453;13.034987926346545;0.02645121187926658;484.71443078047025;500.8727692195299;999.0;999.0;0.0;0.0;999.0;999.0;287.8;288.5;13.113351974228404;0.04556411387848646;279.67226024038666;295.92773975961336;0.7384436716650137;0.7381654528348702;0.008475096434318012;0.011476970769088858;0.7331907524730984;0.743696590856929;0.6595904690993131;0.6591987421350383;0.00809053418588023;0.012265996197501234;0.6545759040584049;0.6646050341402212;1.506713113113113;1.5080550550550549;0.013048035962308824;0.0086599338976678;1.4986258566371073;1.5148003695891188;3.5878276341660156;3.556842322727354;0.08234202828097216;0.022950385770166025;3.5367915162869448;3.6388637520450864;330.3;328.5;14.778700890132393;0.04474326639458793;321.1400662884495;339.45993371155055;904.3;934.5;67.31129177188625;0.0744346917747277;862.5800291275269;946.019970872473
0.11;0.6;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;263362.8;262987.5;6568.652811650194;0.024941460265649494;259291.506807438;267434.093192562;526.7256;525.975;13.137305623300383;0.024941460265649484;518.583013614876;534.868186385124;999.0;999.0;0.0;0.0;999.0;999.0;322.3;323.0;13.468852957843144;0.04178980129644165;313.9519184479307;330.6480815520693;0.7571747675806106;0.7566264323818186;0.008078788357412992;0.01066964814903569;0.7521674826796111;0.7621820524816102;0.6778880057300516;0.6777773130595109;0.008361815529965757;0.012335098805827813;0.6727052987700751;0.6830707126900281;1.472747147147147;1.4734984984984985;0.01315045607937978;0.00892920152984406;1.4645964100249007;1.4808978842693932;3.7825461434225205;3.7760508159867925;0.055956199047492786;0.01479326277216609;3.7478641319361397;3.8172281549089013;358.9;356.0;9.332202312423364;0.026002235476242308;353.11584108102136;364.6841589189786;926.8;940.0;40.4840709415444;0.04368156122307337;901.7077128663009;951.892287133699
0.11;0.7;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;278626.0;278456.5;6505.210342487013;0.02334746341865803;274594.0288572144;282657.9711427856;557.252;556.913;13.010420684974045;0.02334746341865807;549.1880577144287;565.3159422855712;999.0;999.0;0.0;0.0;999.0;999.0;357.1;357.5;13.026511428621248;0.03647860943327148;349.02608456819127;365.1739154318088;0.771964736609524;0.7714004439440758;0.007529386941082163;0.009753537414353013;0.7672979742342887;0.7766314989847594;0.6950144884531572;0.6950754634258516;0.008458043084331356;0.012169592468720765;0.6897721390370699;0.7002568378692444;1.4421901901901903;1.4425295295295295;0.013023444129103112;0.009030323613132905;1.4341181758903192;1.4502622044900615;3.946744456258981;3.960048754772642;0.03498813609997749;0.008865062455333592;3.9250585848316426;3.9684303276863195;383.4;382.5;8.720091742636656;0.02274410991819681;377.9952311427777;388.80476885722226;956.8;959.0;15.58717421471897;0.01629094295016615;947.1389693303457;966.4610306696542
0.11;0.8;2;1000.0;1000.0;0.0;0.0;1000.0;1000.0;292314.4;292104.5;6399.96023737648;0.021894098400135197;288347.6635482142;296281.13645178586;584.6287999999998;584.2090000000001;12.79992047475295;0.021894098400135186;576.6953270964282;592.5622729035715;999.0;999.0;0.0;0.0;999.0;999.0;389.4;390.5;14.540976583434826;0.0373420045799559;380.3874093402618;398.41259065973816;0.7836233728787357;0.7833944358298088;0.007118199042381733;0.0090836992472955;0.779211467403514;0.7880352783539575;0.710672072662248;0.7107817673952151;0.008471020617171397;0.011919731959408668;0.7054216796879726;0.7159224656365233;1.414785985985986;1.4152062062062063;0.012812733207960902;0.009056304865100506;1.4068445716680964;1.4227274003038755;4.0326248544820995;4.041938170375979;0.04858129487787938;0.01204706528153325;4.002513855957203;4.062735853006996;403.3;401.0;7.362744053679988;0.01825624610384326;398.73652395645604;407.863476043544;983.1;989.0;19.64408307862701;0.019981775077435673;970.9244711654894;995.2755288345106
