beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;degree_mean_mean;degree_mean_median;degree_mean_std;degree_mean_cv;degree_mean_ci_low;degree_mean_ci_high;degree_max_mean;degree_max_median;degree_max_std;degree_max_cv;degree_max_ci_low;degree_max_ci_high;degree_min_mean;degree_min_median;degree_min_std;degree_min_cv;degree_min_ci_low;degree_min_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;powerlaw_alpha_mean;powerlaw_alpha_median;powerlaw_alpha_std;powerlaw_alpha_cv;powerlaw_alpha_ci_low;powerlaw_alpha_ci_high;powerlaw_k_min_mean;powerlaw_k_min_median;powerlaw_k_min_std;powerlaw_k_min_cv;powerlaw_k_min_ci_low;powerlaw_k_min_ci_high;powerlaw_n_tail_mean;powerlaw_n_tail_median;powerlaw_n_tail_std;powerlaw_n_tail_cv;powerlaw_n_tail_ci_low;powerlaw_n_tail_ci_high;powerlaw_ks_mean;powerlaw_ks_median;powerlaw_ks_std;powerlaw_ks_cv;powerlaw_ks_ci_low;powerlaw_ks_ci_high;powerlaw_valid_mean;powerlaw_valid_median;powerlaw_valid_std;powerlaw_valid_cv;powerlaw_valid_ci_low;powerlaw_valid_ci_high;powerlaw_reason_mode
0.2;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;101.6;89.0;34.736724082734106;0.34189689057809164;80.06995535536444;123.13004464463555;2.032;1.78;0.6947344816546822;0.34189689057809164;1.601399107107289;2.462600892892711;32.3;16.0;34.304664405879265;1.062063913494714;11.037748717504066;53.56225128249593;0.2;0.0;0.4000000000000001;2.0000000000000004;-0.04792256855720095;0.447922568557201;0.3420512072179918;0.28209126984126986;0.1466096334105387;0.4286189620640727;0.25118161499206587;0.43292079944391776;0.2470204227311918;0.25253615368012083;0.12725399473375612;0.5151557645589256;0.16814757964729843;0.32589326581508515;2.7753024150598877;2.2399926551597504;1.1039924511212797;0.39779176681091777;2.0910408046855182;3.4595640254342572;4.139185861143197;4.068471784840405;0.5457899027358637;0.13185924020940742;3.8009017746960465;4.477469947590348;2.1;2.0;0.3;0.14285714285714285;1.9140580735820993;2.285941926417901;46.1;44.5;14.432255540974877;0.3130641115178932;37.15479534051904;55.045204659480966;0.518099488493643;0.5106465350367789;0.08376995838378311;0.16168701232912133;0.46617833036754963;0.5700206466197363;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.2;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;142.7;142.0;34.574701734071404;0.24228943051206311;121.27037784747476;164.1296221525252;2.854;2.84;0.6914940346814281;0.24228943051206311;2.4254075569494953;3.282592443050505;45.6;33.5;33.54161594199063;0.7355617531138295;24.810691055256317;66.38930894474369;0.2;0.0;0.4000000000000001;2.0000000000000004;-0.04792256855720095;0.447922568557201;0.479481127190349;0.4518463624452713;0.14117829054570444;0.2944397235673848;0.3919779161488344;0.5669843382318636;0.19528117309961232;0.19902615224260467;0.09848086135871634;0.5043028971793484;0.13424210284516594;0.2563202433540587;3.1856535221018047;2.950026633570017;1.2342303164198385;0.38743394655346197;2.4206696465068718;3.9506373976967377;3.4760850861919756;3.508854171168349;0.4927976405570312;0.141768002893418;3.170645944127407;3.7815242282565444;2.4;2.0;0.48989794855663565;0.20412414523193154;2.0963581056573384;2.7036418943426614;52.7;56.5;21.359073013593076;0.4052955031042329;39.46150939117303;65.93849060882698;0.40637107735623584;0.3935483870967742;0.08940495156227;0.2200081564463684;0.35095731427361054;0.46178484043886114;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;59.4;59.5;9.340235543068493;0.1572430226105807;53.61086203308299;65.189137966917;1.1880000000000002;1.19;0.18680471086136988;0.15724302261058068;1.07221724066166;1.3037827593383404;5.3;5.0;0.9;0.169811320754717;4.742174220746298;5.857825779253702;0.0;0.0;0.0;nan;0.0;0.0;0.16602857142857144;0.15964285714285714;0.0423811246652464;0.25526404461944996;0.13976047821519438;0.1922966646419485;0.47178506937471;0.4613548533757672;0.10526327136927244;0.22311700433586268;0.40654221784320077;0.5370279209062192;2.163462227239089;2.0888294711824122;0.6379303068601587;0.2948654701839912;1.7680689266459542;2.5588555278322236;6.073719937897313;6.16143619402933;1.1466330466695267;0.1887859595756212;5.363029412590119;6.784410463204508;2.0;2.0;0.0;0.0;2.0;2.0;32.6;33.0;7.512655988397179;0.23044957019623247;27.943607576674836;37.25639242332517;0.6119549107676402;0.6026315789473684;0.07141312072461223;0.11669670341403282;0.5676925999708118;0.6562172215644686;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;74.5;71.0;13.566502865514016;0.18210070960421498;66.09139440810785;82.90860559189215;1.4899999999999998;1.42;0.2713300573102803;0.182100709604215;1.3218278881621568;1.6581721118378427;7.9;6.5;5.166236541235796;0.6539539925614931;4.69793341730688;11.102066582693121;0.0;0.0;0.0;nan;0.0;0.0;0.22386324110671935;0.2208809523809524;0.04810630918537623;0.21489150674113194;0.194046641764106;0.2536798404493327;0.44218150389929506;0.4549019607843137;0.07616866050089773;0.17225655037404008;0.3949716790119351;0.48939132878665503;2.491947363457542;2.0775403608736944;0.7853847787307787;0.31516908833943763;2.005160834335883;2.978733892579201;5.407898576646366;5.302788756926409;1.011967844861203;0.1871277411213509;4.780674408158155;6.035122745134577;2.4;2.0;0.48989794855663565;0.20412414523193154;2.0963581056573384;2.7036418943426614;31.1;31.5;8.275868534480233;0.2661050975717117;25.970563539724857;36.229436460275146;0.5609421860645676;0.5847701149425287;0.07225646638909504;0.128812680137375;0.5161571642094388;0.6057272079196964;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;101.6;92.5;31.92867050160404;0.3142585679291736;81.81040499656447;121.38959500343552;2.032;1.85;0.6385734100320808;0.3142585679291736;1.6362080999312898;2.4277919000687103;19.8;9.5;27.19485245409506;1.3734773966714675;2.9444558201166373;36.655544179883364;0.1;0.0;0.30000000000000004;3.0000000000000004;-0.08594192641790072;0.2859419264179007;0.33633885228072424;0.3135833333333333;0.14118601924623592;0.4197731492774299;0.24883085094099122;0.42384685362045726;0.36356216923739526;0.3925729442970822;0.13085558283873786;0.359926290222163;0.28245703871882155;0.44466729975596897;2.9801397463117127;2.4777371415302447;1.4660529850794224;0.4919410195088476;2.0714706920571073;3.888808800566318;4.134822376163493;4.152459601322143;0.6121860668813024;0.14805619472566584;3.7553855208231357;4.51425923150385;2.2;2.0;0.39999999999999997;0.1818181818181818;1.9520774314427993;2.447922568557201;48.3;49.5;16.583425460380614;0.34334214203686575;38.02148641096389;58.578513589036106;0.46001007574590114;0.445;0.08853006487104494;0.19245244732410358;0.40513857305248846;0.5148815784393138;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;134.6;119.5;33.31426121047861;0.24750565535273858;113.95160697778154;155.24839302221847;2.6919999999999997;2.3899999999999997;0.6662852242095723;0.2475056553527386;2.2790321395556306;3.104967860444369;30.5;15.5;32.351970573676034;1.0607203466779027;10.44804089371814;50.551959106281856;0.1;0.0;0.30000000000000004;3.0000000000000004;-0.08594192641790072;0.2859419264179007;0.46735708421977096;0.40947207032733346;0.13209234534979833;0.28263687405171106;0.38548540035510387;0.5492287680844381;0.3281282319645804;0.35308287574325214;0.14161570261433382;0.4315864616904419;0.24035391011413454;0.4159025538150263;3.4402110884807917;3.1363679478937216;1.2276955546515012;0.35686634426658265;2.6792775001921476;4.201144676769435;3.4781713145267688;3.495701377951174;0.40567011459890806;0.11663316090975885;3.2267343725311304;3.729608256522407;2.4;2.0;0.66332495807108;0.27638539919628335;1.9888669315173004;2.8111330684826994;55.0;58.5;18.676188047886004;0.33956705541610915;43.424378720777014;66.57562127922299;0.37075983649002353;0.3758348512446873;0.07069173532501977;0.19066718767128907;0.3269446449961617;0.41457502798388535;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;183.5;170.0;35.009284482833976;0.1907862914595857;161.8010206691651;205.1989793308349;3.6700000000000004;3.4;0.7001856896566796;0.1907862914595857;3.2360204133833026;4.103979586616698;43.3;33.5;31.24755990473496;0.7216526536890291;23.932561718182757;62.66743828181724;0.2;0.0;0.4000000000000001;2.0000000000000004;-0.04792256855720095;0.447922568557201;0.5736318074255948;0.5454347841700782;0.1143611106291377;0.19936326603362448;0.5027500567000198;0.6445135581511698;0.27757311264427853;0.2828637162149036;0.12074067354991004;0.4349869207420109;0.20273726785472806;0.352408957433829;3.650683734998073;3.604066248652514;1.4784420880312046;0.40497676472431676;2.734335835178654;4.567031634817492;2.9007231061019008;2.8832685000734832;0.4282887591326208;0.14764896319530862;2.6352669829810615;3.16617922922274;2.3;2.0;0.9;0.391304347826087;1.7421742207462978;2.8578257792537016;73.0;74.5;18.968394766031206;0.2598410241922083;61.24326712049644;84.75673287950356;0.2983118502888902;0.29492753623188406;0.045111904657812;0.15122397790810146;0.2703512021007094;0.32627249847707096;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.4;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;260.1;250.0;39.715110474478095;0.15269169732594423;235.48431950158601;284.71568049841403;5.202;5.0;0.7943022094895619;0.15269169732594423;4.709686390031719;5.6943136099682805;65.8;64.0;26.850698314941457;0.4080653239352805;49.157764765513015;82.44223523448699;0.5;0.0;0.6708203932499369;1.3416407864998738;0.08422121266231009;0.9157787873376899;0.6674411965648451;0.6431258599434402;0.08732885611543366;0.13084127345583954;0.6133142107715938;0.7215681823580965;0.21007221986625435;0.17964805084112204;0.0796532400866303;0.3791707448864145;0.16070263017580239;0.2594418095567063;2.7909415192179075;2.5339022988139335;1.0231846097730632;0.3666091183665452;2.1567651278100697;3.425117910625745;2.634309925457741;2.574008697794837;0.232292623175847;0.08817968642603187;2.4903334659711263;2.778286384944356;2.4;2.0;0.48989794855663565;0.20412414523193154;2.0963581056573384;2.7036418943426614;87.9;88.0;4.5265881191025095;0.051497020695136626;85.09439161677899;90.70560838322102;0.23461285724516362;0.23854972472827501;0.017897726067258674;0.0762862115802804;0.22351973170034378;0.24570598278998346;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;0.0;2;100.0;100.0;0.0;0.0;100.0;100.0;88.8;86.0;14.168980203246809;0.159560587874401;80.0179750854373;97.5820249145627;1.7759999999999998;1.72;0.2833796040649362;0.15956058787440103;1.6003595017087457;1.9516404982912539;6.7;7.0;1.1874342087037917;0.17722898637370024;5.964020652463672;7.435979347536328;0.0;0.0;0.0;nan;0.0;0.0;0.2819857142857143;0.2917976190476191;0.06672657104517445;0.2366310336472066;0.2406281570743788;0.3233432714970498;0.46845396153427804;0.46917982679572084;0.05741192805330705;0.1225561800465339;0.4328696798622853;0.5040382432062708;3.368267288039694;2.9509911631239554;1.195615740271031;0.35496462662464956;2.6272169747011613;4.109317601378227;4.813758535932213;5.1631348166666235;0.8582260852403897;0.17828606874112538;4.2818244972932415;5.345692574571185;2.2;2.0;0.39999999999999997;0.1818181818181818;1.9520774314427993;2.447922568557201;45.9;46.0;13.619471355379401;0.29672050883179524;37.458564197957784;54.34143580204221;0.5110661331789499;0.5148378191856453;0.079939350203787;0.15641684121494354;0.4615192106006587;0.5606130557572411;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;0.2;2;100.0;100.0;0.0;0.0;100.0;100.0;110.5;102.5;20.34821859524809;0.18414677461762977;97.88804345075674;123.11195654924326;2.21;2.05;0.4069643719049617;0.18414677461762974;1.9577608690151347;2.462239130984865;10.9;8.0;7.147726911403373;0.6557547625140708;6.4697929619486185;15.330207038051382;0.0;0.0;0.0;nan;0.0;0.0;0.35517749906903134;0.34198809523809526;0.05952851331529234;0.16760215236416914;0.3182813442602343;0.3920736538778284;0.43389029885452457;0.42815854665565645;0.08542178111945915;0.19687414386764038;0.3809453303898563;0.48683526731919285;3.824226027228184;3.662810186770633;0.8896227179838035;0.23262817408013042;3.2728321540047265;4.375619900451642;3.71788593056599;3.7000948386299166;0.5664473594747793;0.15235737998786492;3.3667982197824116;4.068973641349569;2.2;2.0;0.39999999999999997;0.1818181818181818;1.9520774314427993;2.447922568557201;53.5;55.0;14.150971698084906;0.2645041438894375;44.72913687257633;62.27086312742367;0.4043016368422543;0.40296846011131726;0.0793225092717033;0.1961963594588474;0.3551370362346466;0.453466237449862;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;0.4;2;100.0;100.0;0.0;0.0;100.0;100.0;144.7;138.0;33.247706687830366;0.22976991491244209;124.09285789829165;165.3071421017083;2.8939999999999997;2.76;0.6649541337566072;0.22976991491244203;2.481857157965833;3.3061428420341663;23.3;13.5;26.676019193275447;1.1448935276083883;6.7660320068049025;39.8339679931951;0.1;0.0;0.30000000000000004;3.0000000000000004;-0.08594192641790072;0.2859419264179007;0.4579378978164693;0.42248015873015865;0.11370575828600009;0.2482995157818772;0.38746233868144586;0.5284134569514928;0.39221159356579915;0.4101637697737355;0.13858317143072088;0.3533377740591229;0.3063168540160311;0.4781063331155672;4.257348261930963;4.192287239232676;1.3337585756444665;0.31328387850505024;3.430676132158538;5.084020391703388;3.5581256357859665;3.397171266150254;0.7156975495713477;0.20114454148925937;3.1145316987864087;4.001719572785524;2.8;2.0;1.077032961426901;0.3846546290810361;2.132448054455685;3.4675519455443147;52.6;60.0;21.991816659839632;0.4180953737612097;38.96933081613379;66.23066918386621;0.322114523308633;0.30666666666666664;0.06197329008549688;0.19239520605569643;0.28370308015879075;0.36052596645847523;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;0.6;2;100.0;100.0;0.0;0.0;100.0;100.0;195.2;190.0;39.07377637239585;0.20017303469465086;170.98182249631486;219.41817750368511;3.904;3.8;0.7814755274479169;0.20017303469465086;3.4196364499262977;4.388363550073702;37.5;25.5;31.7214438511238;0.8459051693633014;17.8388454052159;57.1611545947841;0.2;0.0;0.4000000000000001;2.0000000000000004;-0.04792256855720095;0.447922568557201;0.576885426979394;0.5533664298664298;0.09500231293231938;0.16468142284293272;0.5180023833767551;0.635768470582033;0.34434483150967565;0.3636157108555922;0.13453412166249382;0.3906959226676053;0.2609597190067946;0.4277299440125567;3.7749119458201483;4.007702941114665;1.249289141868865;0.33094524052466096;3.0005945135132723;4.549229378127024;3.4495358481727343;3.355848133155014;0.7074738317015368;0.20509247123096147;3.0110390243166094;3.888032672028859;3.8;3.5;1.7776388834631178;0.4677997061745047;2.6982080051116726;4.9017919948883275;51.6;54.0;27.474351675699282;0.5324486758856449;34.571220407792;68.628779592208;0.2532646407166236;0.26287364376953853;0.03410568573615836;0.13466422173918477;0.2321257176913409;0.2744035637419063;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;0.8;2;100.0;100.0;0.0;0.0;100.0;100.0;265.6;260.0;41.367136715030206;0.15574976172827637;239.9603830293821;291.239616970618;5.311999999999999;5.2;0.8273427343006041;0.1557497617282764;4.799207660587641;5.824792339412358;54.5;45.5;28.685362120775117;0.5263369196472498;36.72062835755999;72.27937164244001;0.4;0.0;0.48989794855663565;1.2247448713915892;0.09635810565733854;0.7036418943426614;0.6717546216810042;0.6283097918348342;0.07176785317252163;0.10683641147556108;0.6272724454350851;0.7162367979269233;0.28497887330940064;0.284158107891746;0.09980132708355924;0.3502060553632874;0.22312136991946727;0.346836376699334;2.9855277328177956;2.9905416034705743;0.9024370061092599;0.3022705152557814;2.4261914815286003;3.544863984106991;2.799863687210833;2.719025262677309;0.3433308953354281;0.12262414663388393;2.5870649936193257;3.01266238080234;3.2;3.0;1.661324772583615;0.5191639914323797;2.1703002379334064;4.229699762066594;77.9;84.0;19.20650931325107;0.24655339298140008;65.99568219510249;89.80431780489752;0.22934789467348898;0.23260358857983954;0.04250518996648244;0.18533063068660358;0.20300290498973375;0.2556928843572442;1.0;1.0;0.0;0.0;1.0;1.0;ok
0.6;1.0;2;100.0;100.0;0.0;0.0;100.0;100.0;368.5;373.5;57.18260224928558;0.15517666824772205;333.05785593393085;403.94214406606915;7.37;7.470000000000001;1.1436520449857115;0.15517666824772205;6.661157118678617;8.078842881321382;79.1;86.5;22.376103324752503;0.28288373356197855;65.23114747356509;92.9688525264349;1.3;1.0;0.6403124237432849;0.4925480182640653;0.9031302480661949;1.6968697519338052;0.720269945435012;0.7328430274664244;0.05627273226164155;0.07812728077617516;0.6853917446299174;0.7551481462401066;0.23938786788179778;0.21976769427876322;0.06622591552047574;0.2766469165980292;0.19834062017957643;0.2804351155840191;2.223409606266749;2.0106060606060607;0.40270059595129376;0.18111849243444375;1.9738131909973482;2.4730060215361496;2.98149484313483;3.0179338276876706;0.31498243118599284;0.10564580781055827;2.786266709659772;3.176722976609888;5.2;4.5;2.2715633383201093;0.4368391035230979;3.7920704563082714;6.6079295436917285;63.4;71.5;24.601625962525322;0.3880382643931439;48.151754251718;78.648245748282;0.1967598540636591;0.19639618887619992;0.03656839490728126;0.1858529275766287;0.17409452808009102;0.21942518004722716;1.0;1.0;0.0;0.0;1.0;1.0;ok
