beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high
1.0;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1411.8;1537.0;241.59586089169656;0.17112612331186894;1200.0318909297248;1623.568109070275;7.058999999999999;7.685;1.2079793044584828;0.17112612331186894;6.000159454648623;8.117840545351376;199.0;199.0;0.0;0.0;199.0;199.0;7.058999999999999;7.685;1.2079793044584828;0.17112612331186894;6.000159454648623;8.117840545351376;13.6;13.0;1.7435595774162693;0.12820291010413745;12.071702646733954;15.128297353266046;14.117999999999999;15.37;2.4159586089169656;0.17112612331186894;12.000318909297246;16.23568109070275;199.0;199.0;0.0;0.0;199.0;199.0;0.7770459534712787;0.7836995514499497;0.019262419618900958;0.02478929274755298;0.7601616982371153;0.7939302087054421;0.20641840952646578;0.2086595379033798;0.0173537333288974;0.08407066680102679;0.19120719159083302;0.22162962746209855;1.9290552763819098;1.9227638190954774;0.012140495522195779;0.00629349281528428;1.9184136628607904;1.9396968899030291
1.25;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;381.6;389.0;27.774808730214506;0.07278513818190384;357.25430672993684;405.9456932700632;1.908;1.945;0.13887404365107245;0.0727851381819038;1.7862715336496842;2.0297284663503157;11.8;12.0;1.6;0.13559322033898305;10.397538164512133;13.202461835487869;1.908;1.945;0.13887404365107245;0.0727851381819038;1.7862715336496842;2.0297284663503157;6.4;6.0;0.48989794855663565;0.07654655446197432;5.97058551491595;6.829414485084051;3.816;3.89;0.2777480873021449;0.0727851381819038;3.5725430672993683;4.059456932700631;12.6;12.0;1.9595917942265424;0.15552315827194782;10.882342059663799;14.3176579403362;0.46469229104229104;0.4650220057720058;0.015262545018130623;0.03284441190943191;0.4513140804795762;0.47807050160500586;0.47311286618384685;0.4565578306585501;0.031707128440705085;0.067018106475219;0.4453203427144713;0.5009053896532224;6.472080853380012;6.344072321320228;1.2266093425556381;0.18952317969189886;5.396910359638045;7.547251347121979
1.25;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;618.4;660.0;67.6863354008769;0.10945397057062889;559.0703111351492;677.7296888648508;3.092;3.3;0.3384316770043844;0.10945397057062885;2.795351555675746;3.388648444324254;43.4;42.0;9.068627239003707;0.20895454467750477;35.450997748144744;51.349002251855254;3.092;3.3;0.3384316770043844;0.10945397057062885;2.795351555675746;3.388648444324254;8.4;8.0;1.0198039027185568;0.1214052265141139;7.506102466722276;9.293897533277724;6.184;6.6;0.6768633540087688;0.10945397057062885;5.590703111351492;6.777296888648508;43.4;42.0;9.068627239003707;0.20895454467750477;35.450997748144744;51.349002251855254;0.6410861229240111;0.6410252758269948;0.006364564604401507;0.009927784078951134;0.6355073360757798;0.6466649097722424;0.4075644973558664;0.3796114117068372;0.049066130295079204;0.12038862710909025;0.3645561378846641;0.4505728568270687;3.9814540897783823;3.495131047342795;0.7002847306947307;0.17588667730530338;3.36762745929447;4.595280720262294
1.25;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1249.0;1359.0;204.84823650693212;0.16400979704318025;1069.4426038950219;1428.5573961049781;6.244999999999999;6.795;1.0242411825346607;0.16400979704318028;5.347213019475109;7.14278698052489;190.4;199.0;11.825396399275586;0.0621081743659432;180.03458303781272;200.7654169621873;6.244999999999999;6.795;1.0242411825346607;0.16400979704318028;5.347213019475109;7.14278698052489;12.8;13.0;1.469693845669907;0.11481983169296148;11.51175654474785;14.088243455252151;12.489999999999998;13.59;2.0484823650693214;0.16400979704318028;10.694426038950217;14.28557396104978;190.4;199.0;11.825396399275586;0.0621081743659432;180.03458303781272;200.7654169621873;0.7671512516408581;0.7659614107357748;0.016434293249331395;0.021422494213729198;0.752745958468731;0.7815565448129851;0.2267764768712648;0.23182085195008634;0.016314025631510215;0.07193879125642855;0.21247660291416232;0.24107635082836726;1.9842848874298462;1.9337688442211056;0.09867067837248247;0.049726064537177476;1.8977962244929056;2.070773550366787
1.25;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1664.6;1810.0;264.69650545483216;0.15901508197454775;1432.5832831953696;1896.6167168046302;8.323;9.05;1.3234825272741608;0.15901508197454772;7.1629164159768495;9.483083584023152;199.0;199.0;0.0;0.0;199.0;199.0;8.323;9.05;1.3234825272741608;0.15901508197454772;7.1629164159768495;9.483083584023152;15.6;16.0;1.8547236990991407;0.11889254481404748;13.974262997899107;17.225737002100892;16.646;18.1;2.6469650545483216;0.15901508197454772;14.325832831953699;18.966167168046304;199.0;199.0;0.0;0.0;199.0;199.0;0.7610687498180324;0.7600237492115893;0.02291484312420829;0.030108768924866657;0.7409830042255988;0.781154495410466;0.23381760679839664;0.23679857877971086;0.022655904564616004;0.09689563106404767;0.2139588308606908;0.2536763827361025;1.91635175879397;1.9090452261306532;0.013301331932403654;0.006940965755042105;1.9046926272962499;1.9280108902916901
1.5;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;455.8;466.0;27.38174574419973;0.06007403629705952;431.79884162795474;479.8011583720453;2.2790000000000004;2.33;0.13690872872099868;0.06007403629705953;2.1589942081397737;2.399005791860227;13.0;13.0;2.280350850198276;0.17541160386140586;11.001184350671629;14.998815649328371;2.2790000000000004;2.33;0.13690872872099868;0.06007403629705953;2.1589942081397737;2.399005791860227;7.2;7.0;0.39999999999999997;0.05555555555555555;6.849384541128034;7.550615458871967;4.558000000000001;4.66;0.27381745744199737;0.06007403629705953;4.317988416279547;4.798011583720454;14.0;13.0;2.8284271247461903;0.20203050891044216;11.52077431442799;16.47922568557201;0.5119113337470923;0.5071874791874792;0.015570530027860527;0.03041645886971724;0.49826316242059715;0.5255595050735874;0.4792537567998165;0.4588235294117647;0.03612675243995123;0.07538126081928935;0.4475872620890979;0.5109202515105351;5.8091281383521745;5.344618297232586;0.9768420622451612;0.16815639782431338;4.95288831860336;6.665367958100989
1.5;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;734.2;780.0;83.22836055095644;0.11335924891168134;661.2471254356623;807.1528745643378;3.6710000000000007;3.9;0.41614180275478213;0.1133592489116813;3.306235627178312;4.035764372821689;50.4;50.0;9.687104830649869;0.19220446092559262;41.908878236652114;58.89112176334788;3.6710000000000007;3.9;0.41614180275478213;0.1133592489116813;3.306235627178312;4.035764372821689;10.0;10.0;0.8944271909999159;0.08944271909999159;9.216;10.784;7.342000000000001;7.8;0.8322836055095643;0.1133592489116813;6.612471254356624;8.071528745643379;50.4;50.0;9.687104830649869;0.19220446092559262;41.908878236652114;58.89112176334788;0.6471488335057562;0.6453394512531125;0.007350034766388411;0.01135756472984979;0.6407062439749008;0.6535914230366117;0.40988111676568534;0.38871507174452474;0.046409753664900376;0.11322735243602648;0.36920117407230035;0.4505610594590703;3.5624485537974158;3.25643216080402;0.521051955205039;0.1462623101320636;3.10572637787154;4.0191707297232915
1.5;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1458.2;1559.0;224.07980721162716;0.15366877466165627;1261.7853889263836;1654.6146110736165;7.2909999999999995;7.795;1.1203990360581357;0.15366877466165627;6.308926944631917;8.273073055368082;195.4;199.0;4.8;0.02456499488229273;191.1926144935364;199.6073855064636;7.2909999999999995;7.795;1.1203990360581357;0.15366877466165627;6.308926944631917;8.273073055368082;14.2;14.0;1.7204650534085253;0.12115951080341728;12.691945889564966;15.708054110435032;14.581999999999999;15.59;2.2407980721162715;0.15366877466165627;12.617853889263834;16.546146110736164;195.4;199.0;4.8;0.02456499488229273;191.1926144935364;199.6073855064636;0.7643795409796041;0.7652944765098485;0.015340228975718129;0.02006886389980897;0.750933237425798;0.7778258445334103;0.25134594322736203;0.2524250132781707;0.01313524119393631;0.0522596108983325;0.2398323966808472;0.2628594897738769;1.9450552763819098;1.9216582914572864;0.04404857388946212;0.022646438085502114;1.906444999014636;1.9836655537491836
1.5;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1915.4;2090.0;302.8323628676433;0.1581039797784501;1649.955730329698;2180.8442696703023;9.577;10.45;1.5141618143382163;0.15810397977845006;8.24977865164849;10.90422134835151;199.0;199.0;0.0;0.0;199.0;199.0;9.577;10.45;1.5141618143382163;0.15810397977845006;8.24977865164849;10.90422134835151;17.8;18.0;1.9390719429665315;0.1089366260093557;16.10032850232758;19.49967149767242;19.154;20.9;3.0283236286764326;0.15810397977845006;16.49955730329698;21.80844269670302;199.0;199.0;0.0;0.0;199.0;199.0;0.7541022759637099;0.7490918691064502;0.021135996361629623;0.028028023565661222;0.7355757583060875;0.7726287936213324;0.2576927310554361;0.2615708151485288;0.02539555604183097;0.09854975706073663;0.2354325447181478;0.27995291739272443;1.9037487437185932;1.8949748743718593;0.01521770667676599;0.007993547849723719;1.89040983569496;1.9170876517422264
1.75;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;532.0;551.0;38.230877572977576;0.07186255182890522;498.4891582916812;565.5108417083188;2.6599999999999997;2.755;0.19115438786488792;0.07186255182890525;2.4924457914584055;2.827554208541594;13.8;15.0;2.7856776554368237;0.20186069966933504;11.358245876424082;16.24175412357592;2.6599999999999997;2.755;0.19115438786488792;0.07186255182890525;2.4924457914584055;2.827554208541594;8.0;8.0;0.6324555320336759;0.07905694150420949;7.4456282835497465;8.554371716450254;5.319999999999999;5.51;0.38230877572977584;0.07186255182890525;4.984891582916811;5.655108417083188;15.8;16.0;3.4871191548325386;0.22070374397674294;12.74340529346791;18.856594706532093;0.5478147146970676;0.5507074869574865;0.01610990689213252;0.02940758336701677;0.5336937587036433;0.5619356706904918;0.48880992301038645;0.47312252964426876;0.032173551055812336;0.06582016759739286;0.4606085620929507;0.5170112839278223;5.1831395077605915;4.971773975929624;0.5251293944204943;0.10131492575768616;4.722843298780842;5.643435716740341
1.75;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;857.4;910.0;94.02467761178444;0.10966255844621466;774.9837362846386;939.8162637153614;4.287000000000001;4.55;0.47012338805892234;0.10966255844621466;3.8749186814231935;4.699081318576808;56.4;58.0;9.971960689854328;0.17680781364989942;47.65919106718377;65.14080893281623;4.287000000000001;4.55;0.47012338805892234;0.10966255844621466;3.8749186814231935;4.699081318576808;10.6;11.0;1.0198039027185568;0.09620791535080725;9.706102466722276;11.493897533277723;8.574000000000002;9.1;0.9402467761178447;0.10966255844621466;7.749837362846387;9.398162637153616;56.4;58.0;9.971960689854328;0.17680781364989942;47.65919106718377;65.14080893281623;0.6551556431298503;0.6482795290734404;0.01936545657936617;0.02955855876758125;0.6381810720177512;0.6721302142419494;0.4165045949734125;0.40243013365735114;0.03303732415168942;0.07932043139595699;0.38754610355504626;0.4454630863917788;3.2472753440586515;3.028693467336683;0.386992779933741;0.11917461223046542;2.908061216267135;3.586489471850168
1.75;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1653.4;1764.0;250.10285884011805;0.15126579100043427;1434.175178456453;1872.6248215435471;8.267;8.82;1.2505142942005905;0.15126579100043433;7.170875892282265;9.363124107717734;198.0;199.0;2.0;0.010101010101010102;196.24692270564017;199.75307729435983;8.267;8.82;1.2505142942005905;0.15126579100043433;7.170875892282265;9.363124107717734;15.6;15.0;1.7435595774162693;0.11176663957796598;14.071702646733954;17.128297353266046;16.534;17.64;2.501028588401181;0.15126579100043433;14.34175178456453;18.72624821543547;198.0;199.0;2.0;0.010101010101010102;196.24692270564017;199.75307729435983;0.7581798767979706;0.7557236138128899;0.0178282058835348;0.023514480440748255;0.742552765331172;0.7738069882647692;0.27151948328679204;0.26594820689812804;0.013300066709291592;0.04898383920112067;0.25986146080602696;0.2831775057675571;1.9236582914572864;1.911356783919598;0.023078567706131186;0.011997228306409757;1.903429034941304;1.9438875479732687
1.75;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;2156.0;2347.0;314.9469796648319;0.14607930411170308;1879.9368005111874;2432.0631994888126;10.78;11.735;1.5747348983241591;0.14607930411170308;9.399684002555937;12.160315997444062;199.0;199.0;0.0;0.0;199.0;199.0;10.78;11.735;1.5747348983241591;0.14607930411170308;9.399684002555937;12.160315997444062;19.8;21.0;1.9390719429665317;0.09793292641245109;18.10032850232758;21.49967149767242;21.56;23.47;3.1494697966483183;0.14607930411170308;18.799368005111873;24.320631994888124;199.0;199.0;0.0;0.0;199.0;199.0;0.7461224388738398;0.7361878917808172;0.02480742667398585;0.033248466178592555;0.7243777706570093;0.7678671070906703;0.27781761677478983;0.2790708439088742;0.025047187654322917;0.09015694521138728;0.2558627887926081;0.29977244475697157;1.8916582914572864;1.8820603015075377;0.015826481390192545;0.008366458922134515;1.8777857688699089;1.9055308140446638
2.0;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;609.0;620.0;39.00256401827962;0.06404361907763484;574.812745298869;643.187254701131;3.045;3.1;0.19501282009139814;0.06404361907763485;2.874063726494345;3.2159362735056547;15.0;15.0;3.1622776601683795;0.21081851067789198;12.228141417748734;17.771858582251266;3.045;3.1;0.19501282009139814;0.06404361907763485;2.874063726494345;3.2159362735056547;8.8;9.0;0.7483314773547882;0.08503766788122592;8.144058539197285;9.455941460802716;6.09;6.2;0.3900256401827963;0.06404361907763485;5.74812745298869;6.431872547011309;17.4;16.0;3.7735924528226414;0.21687312947256562;14.092300376394494;20.707699623605503;0.5646289026400381;0.5575292423771023;0.016111173263391152;0.028534092371219507;0.5505068366232639;0.5787509686568122;0.4921332211720692;0.4784023668639053;0.0334548088045649;0.0679791718284911;0.4628087883208531;0.5214576540232854;4.719468637606822;4.565276053753576;0.4110040699507223;0.08708693743097674;4.3592076861467755;5.079729589066868
2.0;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;977.6;1032.0;105.35577819939445;0.10776982221705651;885.2515887045154;1069.9484112954847;4.888;5.16;0.5267788909969722;0.1077698222170565;4.426257943522577;5.349742056477423;62.2;68.0;10.740577265678041;0.1726780910880714;52.7854689336112;71.6145310663888;4.888;5.16;0.5267788909969722;0.1077698222170565;4.426257943522577;5.349742056477423;11.8;12.0;1.1661903789690602;0.0988296931329712;10.777789062864226;12.822210937135775;9.776;10.32;1.0535577819939443;0.1077698222170565;8.852515887045154;10.699484112954845;62.4;68.0;10.892199043352083;0.17455447184859108;52.85256658572577;71.94743341427423;0.6548324774604022;0.6496299295815586;0.015972846078966374;0.02439226310355423;0.6408316605667319;0.6688332943540725;0.4213022586345205;0.40309506263817246;0.029634273809502686;0.07033969840453765;0.39532667235937974;0.4472778449096612;3.030034922085174;2.8902593776965637;0.3028878565536463;0.09996183685738133;2.764542010054416;3.295527834115932
2.0;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1839.8;1971.0;265.03086612694756;0.14405417226163036;1607.4902031441636;2072.1097968558365;9.199;9.855;1.3251543306347378;0.14405417226163036;8.037451015720817;10.360548984279182;198.6;199.0;0.8;0.004028197381671702;197.89876908225605;199.30123091774394;9.199;9.855;1.3251543306347378;0.14405417226163036;8.037451015720817;10.360548984279182;17.0;17.0;1.2649110640673518;0.07440653318043246;15.891256567099493;18.108743432900507;18.398;19.71;2.6503086612694755;0.14405417226163036;16.074902031441635;20.721097968558364;198.6;199.0;0.8;0.004028197381671702;197.89876908225605;199.30123091774394;0.7528073511420558;0.7531632762640257;0.020662932698582267;0.027447835979862986;0.7346954920676708;0.7709192102164407;0.2912530146940745;0.2876779178527857;0.015025843323935662;0.05159034435993208;0.27808228231417453;0.30442374707397446;1.9098693467336685;1.9009547738693466;0.01642610802419757;0.008600644883007378;1.895471228227707;1.9242674652396299
2.0;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;2405.4;2582.0;354.6601753791931;0.1474433255920816;2094.52664966453;2716.2733503354702;12.027000000000001;12.91;1.7733008768959655;0.1474433255920816;10.47263324832265;13.581366751677352;199.0;199.0;0.0;0.0;199.0;199.0;12.027000000000001;12.91;1.7733008768959655;0.1474433255920816;10.47263324832265;13.581366751677352;21.4;22.0;2.154065922853802;0.10065728611466365;19.511877970045365;23.288122029954632;24.054000000000002;25.82;3.546601753791931;0.1474433255920816;20.9452664966453;27.162733503354705;199.0;199.0;0.0;0.0;199.0;199.0;0.7452020275642652;0.7360302105846818;0.022073834569898268;0.029621275511082328;0.7258534584722933;0.7645505966562371;0.29817679524124074;0.29935408739454833;0.026171107761337457;0.08777043746869588;0.2752368078489182;0.3211167826335633;1.8791256281407034;1.870251256281407;0.01782211936578857;0.009484261775207987;1.863503851741936;1.8947474045394708
