n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
10000;21888;2.1888;104;2.1888;10;4.3776;105;0.6274382962849645;8412;0.3716313141939062;8.694024831277222;58290.0;156849.0;2.8496296248608535;5.0;0.04414366359652694;2.2538990379880968;0.024202520223194707;-3.363286557187934;0.0007702036986641246;-2.923947674509535;2.372290053287429e-08;0;1.5;0.3;2
10000;21320;2.132;98;2.132;9;4.264;98;0.6253626060662509;8370;0.38905866474590733;11.835544771001922;55635.0;142999.0;2.899188521810124;5.0;0.050919229248321374;1.8301569396543536;0.06722647462621399;-3.610997945094171;0.0003050210790675318;-3.212374293495078;3.5294301925503646e-09;1;1.5;0.3;2
10000;21462;2.1462;79;2.1462;8;4.2924;79;0.620493083145507;8362;0.38721351025331724;14.039416467246934;55533.0;143417.0;2.90410427444359;5.0;0.05287570867636876;1.6479405967950473;0.09936486164491236;-3.716203783984727;0.0002022384887985314;-3.3717796786200633;7.095790621747255e-10;2;1.5;0.3;2
10000;21293;2.1293;84;2.1293;9;4.2586;84;0.6223457477053176;8408;0.3669409968806;10.06423847035909;55287.0;150670.0;2.9907023074859085;6.0;0.02673215938218282;2.395263127379672;0.016608441677129708;-2.1828170621180107;0.029049284668590154;-2.0522613507181946;0.00018949300002157887;3;1.5;0.3;2
10000;21604;2.1604;71;2.1604;9;4.3208;71;0.6206309292204025;8320;0.38588920112404657;10.247223303973469;57675.0;149460.0;2.8325116072592453;5.0;0.05133897617447486;1.7177383114756248;0.08584435798615782;-4.0056074989237755;6.185829321149662e-05;-3.92346145188028;7.993372630465956e-11;4;1.5;0.3;2
10000;21928;2.1928;84;2.1928;10;4.3856;84;0.6177551367409791;8372;0.3812327207676045;10.247065379899023;58605.0;153725.0;2.9489322340812034;6.0;0.04140442015030926;1.2498579303274926;0.21135144973348763;-3.3721498297320758;0.0007458386196560772;-3.32699635385828;2.4939982634641922e-08;5;1.5;0.3;2
10000;21921;2.1921;119;2.1921;9;4.3842;119;0.6270488020200229;8348;0.35029287722586694;8.502156331191852;59802.0;170720.0;2.9636624410901584;6.0;0.023474294348678704;3.1731277351179625;0.0015080615941369766;-1.7234912495376038;0.08479972623603553;-1.622251957137731;0.004334259965311005;6;1.5;0.3;2
10000;20993;2.0993;86;2.0993;11;4.1986;86;0.6278552736804955;8370;0.4032365262977096;13.900126714701777;53997.0;133909.0;2.9324711981296168;5.0;0.040847186618889975;1.2382191474347448;0.2156348136792351;-3.791095116162831;0.0001499844969294722;-3.387480832406459;1.6047507767069646e-10;7;1.5;0.3;2
10000;21506;2.1506;77;2.1506;10;4.3012;77;0.6219384479619422;8407;0.38521621238794795;13.298785210534716;57111.0;148257.0;2.9860309551463784;6.0;0.03736641287536768;2.1006542365183405;0.03567132929704262;-2.7759136830450593;0.005504682058538729;-2.854287099066516;5.450154020980591e-06;8;1.5;0.3;2
10000;21141;2.1141;60;2.1141;8;4.2282;60;0.6174565004896341;8350;0.4055215874563937;17.213298928891614;54054.0;133295.0;2.8806538085485047;5.0;0.053157094127109394;-0.027825811403799288;0.9778010794071502;-4.673834518906193;2.9562756080627702e-06;-4.600096661571007;4.884981308350689e-15;9;1.5;0.3;2
10000;22335;2.2335;85;2.2335;10;4.467;85;0.6236982613155475;8414;0.3889714616202636;9.992582377872298;62547.0;160801.0;2.619122115563112;4.0;0.048495729035280544;1.1075139160766467;0.2680717990311121;-5.723848927745039;1.0413736023409344e-08;-5.1349269048997765;0.0;10;1.5;0.3;2
10000;21222;2.1222;64;2.1222;10;4.2444;64;0.6230745334237411;8368;0.3997255770952262;12.169223104737249;54477.0;136286.0;2.7122368915077777;4.0;0.05331823010185788;1.6046786818258292;0.1085645358047141;-5.306886073908233;1.1151382546842222e-07;-5.284868589472765;0.0;11;1.5;0.3;2
