n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
5000;10696;2.1392;128;2.1392;8;4.2784;128;0.6252515173992989;4229;0.33477998199908765;7.850910055140435;27153.0;81107.0;2.8794685423832114;5.0;0.056491304853018065;1.8578630812501769;0.0631884603105278;-1.6668771992457851;0.09553882553659498;-1.1624663698052435;0.007364508985633678;11;1.5;0.3;2
5000;10651;2.1302;76;2.1302;8;4.2604;78;0.6248778311732884;4197;0.3735369162852861;9.294927079002598;27669.0;74073.0;2.703097789143884;4.0;0.03487808841227702;1.9205247279900048;0.0547916527562562;-2.964152135361881;0.003035181907138231;-2.6534870360043414;6.914472341357225e-07;12;1.5;0.3;2
5000;10606;2.1212;42;2.1212;9;4.2424;43;0.6241004769288004;4170;0.40732389284747905;10.89949891903519;27096.0;66522.0;2.8579555548429427;5.0;0.05955644455913095;-0.11065352629945713;0.9118911002163376;-3.6044438577873428;0.00031282205817355883;-3.9218093834306815;1.9134903550543925e-08;13;1.5;0.3;2
5000;10965;2.193;113;2.193;8;4.386;113;0.6285599631098083;4190;0.350299505670253;8.128952791164199;30117.0;85975.0;2.9998430595863725;6.0;0.038135337931202495;2.1066502279800794;0.03514790947733368;-1.084834331227045;0.27799503710615137;-0.914340981759803;0.07741120034218407;14;1.5;0.3;2
5000;10933;2.1866;59;2.1866;8;4.3732;59;0.6219693605320191;4171;0.3726875642343268;8.673411964310668;29010.0;77840.0;2.627028475531445;4.0;0.04604604926055922;1.5974510457390505;0.11016520169647194;-3.6909550523777086;0.00022341361798133348;-3.849006783051536;1.4165727479920065e-09;15;1.5;0.3;2
5000;10444;2.0888;71;2.0888;11;4.1776;71;0.6194985868370064;4189;0.4082251407129456;11.028725283876703;27198.0;66625.0;2.7240533206676325;4.0;0.04566145921561621;1.0944483428959648;0.2737583914799484;-3.4533021597777678;0.0005537683364405801;-3.16116452862618;6.444214051271047e-09;16;1.5;0.3;2
5000;10714;2.1428;99;2.1428;9;4.2856;99;0.627849633466474;4160;0.37006578947368424;8.671309628802575;28350.0;76608.0;2.8053048308941912;5.0;0.055682832015865324;0.9548436118565525;0.3396567889688392;-2.668419936367035;0.007620893951481388;-2.0934477857434834;5.449221530007264e-06;17;1.5;0.3;2
5000;10454;2.0908;61;2.0908;9;4.1816;61;0.6141901950409149;4162;0.4068243087113918;14.804396368534377;26409.0;64915.0;2.6798487972126575;4.0;0.04797646577487502;-0.272240079757187;0.785437426017274;-4.484108624513381;7.3219358851115566e-06;-4.434763844230334;2.809974475326271e-13;18;1.5;0.3;2
5000;10699;2.1398;79;2.1398;9;4.2796;80;0.6121967227756411;4210;0.36375540133560297;8.885819177004004;27780.0;76370.0;2.66674723926665;4.0;0.03686653826892705;2.3616548590737825;0.018193571524036195;-2.955944649770375;0.003117130250012256;-2.9063695002579557;1.3110017280659747e-06;19;1.5;0.3;2
5000;10714;2.1428;88;2.1428;9;4.2856;88;0.6182344492053172;4178;0.36947427322870313;8.644676935133326;27732.0;75058.0;2.994723082986302;6.0;0.04167779099063071;1.2409521873834197;0.21462341214670366;-1.915412808120217;0.05543987900665618;-1.699408581743939;0.0012794220010540203;20;1.5;0.3;2
5000;10684;2.1368;65;2.1368;9;4.2736;65;0.619955766020266;4103;0.3949424788365531;9.025861782521645;29112.0;73712.0;2.654846159925811;4.0;0.04106552336729308;1.5881665411558374;0.11224868483385747;-3.567832742409711;0.00035994613810097536;-3.652088566477199;5.14410192220538e-09;21;1.5;0.3;2
5000;10545;2.109;76;2.109;10;4.218;76;0.6136563172060211;4163;0.37480933280605616;9.764643173210644;26538.0;70804.0;2.8430125568376257;5.0;0.05298203394839823;0.6561925348997508;0.511700251457754;-2.8783145264290932;0.003998063023488614;-2.435733733048789;1.089349894400904e-06;22;1.5;0.3;2
5000;11123;2.2246;112;2.2246;9;4.4492;112;0.619162501284056;4195;0.33822373003212836;8.259881451446706;30108.0;89018.0;2.89815829669698;5.0;0.041807531606936676;2.371204107683877;0.017730236852436777;-1.4954044325199518;0.13480892444125145;-1.1577182105032033;0.018704368113438452;23;1.5;0.3;2
5000;10959;2.1918;63;2.1918;10;4.3836;64;0.6233649655553518;4217;0.3876573907523013;9.688266089914034;29310.0;75608.0;2.9033324212756906;5.0;0.03569235317573988;1.4692188172784264;0.14177344798656222;-2.508177285595678;0.012135576299473077;-2.35910873117688;2.5233258512447065e-05;24;1.5;0.3;2
5000;10762;2.1524;80;2.1524;10;4.3048;80;0.6243244823611765;4178;0.3708317821624209;8.843594336144642;27891.0;75212.0;2.8550046734080876;5.0;0.04340411151410867;1.771244041854069;0.07652012835944995;-2.345694607768321;0.01899166128356932;-2.194416337157092;0.00012902939543979475;25;1.5;0.3;2
5000;11057;2.2114;77;2.2114;9;4.4228;77;0.6214918432771515;4171;0.36681993746551406;8.048849360682087;29916.0;81555.0;2.590993496749533;4.0;0.05030906981103439;1.3691542074820053;0.1709510767148692;-3.8140546354992777;0.0001367052249444962;-3.6143814077585135;4.041617041039558e-10;26;1.5;0.3;2
5000;10446;2.0892;52;2.0892;9;4.1784;52;0.6223654065914873;4164;0.3970072270369149;9.956253123908015;26478.0;66694.0;2.896403700373808;5.0;0.04539242441377239;1.2228821599697175;0.22137420764643478;-2.674952486270628;0.007473984181034387;-2.839297691979662;1.1099406031500614e-05;27;1.5;0.3;2
5000;11106;2.2212;163;2.2212;9;4.4424;163;0.625567564632807;4205;0.34179435811359576;7.777610659321822;31563.0;92345.0;2.614055189305041;4.0;0.04205334588554044;1.5739853801148989;0.11549082940152416;-2.9951291833971205;0.0027432863092468154;-1.9614577155498878;4.421640195095833e-07;28;1.5;0.3;2
5000;10782;2.1564;43;2.1564;8;4.3128;44;0.6167795040424664;4220;0.39861665715915573;11.852344874306848;27951.0;70120.0;2.832776993689106;5.0;0.048881887794848145;-0.3011448959557905;0.7633040070360726;-3.652741013681292;0.00025945588128575635;-3.887762294196076;3.493868083737084e-09;29;1.5;0.3;2
5000;10640;2.128;69;2.128;8;4.256;70;0.6285102166572522;4181;0.38252525529060694;10.17712087459853;27945.0;73054.0;2.9358920275173803;5.0;0.03766467018541092;2.5351508092006823;0.011239892576902404;-1.7402523868163577;0.08181471054616456;-1.7899191405500787;0.004405578973780022;30;1.5;0.3;2
5000;10255;2.051;75;2.051;8;4.102;75;0.6118349912968325;4194;0.4051519259909084;12.244860417129694;25401.0;62695.0;2.94103147762848;5.0;0.054125238898789174;0.37247653009698567;0.7095380831928932;-2.806461069606112;0.005008896456217627;-2.336244845230149;1.4632820291016202e-06;31;1.5;0.3;2
5000;11154;2.2308;104;2.2308;10;4.4616;105;0.6313238538695357;4180;0.3455670235271492;7.721107843224891;32343.0;93594.0;2.76323300284257;5.0;0.05016751103094369;2.1533238972363993;0.031293231946870205;-2.0049651183290016;0.04496677623217163;-1.6739888726225574;0.0010614905030296162;32;1.5;0.3;2
5000;10500;2.1;48;2.1;9;4.2;48;0.618473474069076;4138;0.4074662430500397;11.148897411689601;27702.0;67986.0;2.915162736506556;5.0;0.0534250699849485;0.8867739109511206;0.37520063631139255;-2.9819855210052646;0.00286385542805575;-3.065346785247043;1.6305194837640258e-06;33;1.5;0.3;2
5000;11295;2.259;95;2.259;8;4.518;95;0.6246464765867709;4233;0.3721029584534871;8.232022048651848;31356.0;84267.0;2.8440453525134224;5.0;0.046866412145793124;1.9424482865826007;0.05208285457591271;-2.216198115602178;0.026677936887028242;-2.0272494289123757;0.0001924457276307745;34;1.5;0.3;2
5000;10615;2.123;68;2.123;9;4.246;68;0.6199298494927299;4133;0.39013246143527835;9.48221625075503;27921.0;71568.0;2.8567797388592435;5.0;0.0515538351581426;1.176767778244419;0.23928820672461337;-2.720912116266133;0.006510206673566757;-2.580213803010034;9.016834569774979e-06;35;1.5;0.3;2
5000;10621;2.1242;68;2.1242;8;4.2484;68;0.6212801556084643;4163;0.4163674135628431;14.100785523149671;28059.0;67390.0;2.91704324986147;5.0;0.047511244711301526;0.5028470842615974;0.6150717870799991;-3.0094773823258936;0.0026169756288070547;-2.803516072529622;6.279454894952963e-07;36;1.5;0.3;2
5000;10483;2.0966;52;2.0966;10;4.1932;52;0.6251569422148927;4184;0.41006727979754337;11.920628909726608;26574.0;64804.0;2.9696008839376833;5.0;0.057039325181088785;0.5686099816156777;0.5696208494338455;-2.900253708341796;0.0037286072974098057;-2.8046104207051354;1.3033921217875388e-06;37;1.5;0.3;2
5000;10367;2.0734;58;2.0734;8;4.1468;58;0.6181616581627769;4152;0.40092571164082386;14.278559673687731;25986.0;64815.0;2.9384551251897313;5.0;0.042026587732202025;1.1384415669789194;0.2549361454299818;-2.652777022777826;0.007983258873919348;-2.698386727157617;1.5954566446874097e-05;38;1.5;0.3;2
5000;10804;2.1608;134;2.1608;9;4.3216;134;0.6233408409956934;4212;0.3480717358022891;8.069830335868009;28647.0;82302.0;2.8572336961533704;5.0;0.03920201002893381;1.8098382152829215;0.07032087973355801;-1.7900203229015068;0.07345064434279869;-1.3088559810695606;0.0028691677636347723;39;1.5;0.3;2
5000;10829;2.1658;65;2.1658;10;4.3316;65;0.6294192841102102;4202;0.40667694869450094;10.494966184919134;29796.0;73267.0;2.864918752779243;5.0;0.05940939197988204;0.7420273357366967;0.4580707735842646;-2.9990384512744153;0.002708331242898961;-2.7996569114035017;7.077816415179683e-07;40;1.5;0.3;2
5000;10573;2.1146;50;2.1146;11;4.2292;50;0.6134564398910167;4236;0.4049322712749201;10.559525609571143;26994.0;66663.0;2.6811382459815216;4.0;0.04482857995527095;-0.083958682329271;0.9330892824566821;-4.424913760125155;9.6480817945928e-06;-4.608328470351635;6.041833700010102e-13;41;1.5;0.3;2
5000;10716;2.1432;135;2.1432;9;4.2864;135;0.626181940039947;4197;0.3509991534771567;9.232408225878812;27366.0;77966.0;2.7222914081410368;4.0;0.051295465493209236;1.4026956573553602;0.16070761284683532;-2.817789622313508;0.004835548182831022;-1.8144065950536155;1.453744249757527e-06;42;1.5;0.3;2
5000;10254;2.0508;91;2.0508;9;4.1016;91;0.6118146210115789;4141;0.384444910305172;13.556196661696903;25674.0;66782.0;2.9328341902883692;5.0;0.031140995371547686;1.4979893703188065;0.13413601220823806;-2.0426992018454913;0.0410822238923059;-1.7216033226584042;0.0005517959363131597;43;1.5;0.3;2
5000;10636;2.1272;50;2.1272;9;4.2544;50;0.6247776579099498;4137;0.41278208849138187;11.365388846374037;27876.0;67532.0;2.6831348660489294;4.0;0.06444035651428448;-0.3414831264814576;0.7327399054247956;-4.518246230745366;6.235394706559226e-06;-4.384690127898439;8.115730310009894e-14;44;1.5;0.3;2
5000;10750;2.15;62;2.15;9;4.3;63;0.6196282162146973;4189;0.3934948890411534;9.44166038191469;28140.0;71513.0;2.8758474380648633;5.0;0.0488632772125534;0.9562717389724352;0.3389349640894793;-2.7528457155777635;0.005907973138902867;-2.5481136876534727;3.7283256542064436e-06;45;1.5;0.3;2
5000;10533;2.1066;43;2.1066;11;4.2132;45;0.6161773768122206;4150;0.4017638412542871;11.835813328218228;27060.0;67353.0;2.7132420395849177;4.0;0.044307762570866216;1.1510786195904792;0.24969989298779383;-3.795239702451939;0.00014750087739690319;-4.049760432697518;1.1297797142262311e-09;46;1.5;0.3;2
5000;10776;2.1552;58;2.1552;10;4.3104;59;0.6179527607434108;4153;0.3998379165407544;11.032635676484254;29109.0;72802.0;2.8464952950540923;5.0;0.051880867974716194;0.5241339535386524;0.6001853742625466;-3.2011506960015073;0.001368799244807995;-3.2430114820646607;1.626767021090103e-07;47;1.5;0.3;2
5000;10146;2.0292;58;2.0292;8;4.0584;58;0.6158824732716616;4154;0.41051040967092006;10.83956514794822;24450.0;59560.0;2.721337444618426;4.0;0.056054407998063216;-0.26234098050568294;0.7930585701769628;-4.2230641235215085;2.4100321525050826e-05;-4.061323782598152;3.2492897261704456e-12;48;1.5;0.3;2
5000;10763;2.1526;99;2.1526;9;4.3052;99;0.622273072242375;4210;0.36156492393820877;7.934722566953242;27642.0;76451.0;2.707967676645998;4.0;0.04957701567239392;1.4061899670626792;0.15966772259213147;-3.1306900306487315;0.0017439612764740021;-2.3404198721663163;1.0816369533372949e-07;49;1.5;0.3;2
5000;18644;3.7288;363;3.7288;14;7.4576;363;0.7291814110906968;4777;0.17851983490025222;4.9793472073704566;93423.0;523320.0;2.3880817272313557;8.0;0.026838528837933806;4.462818861381572;8.08884296374589e-06;-0.8133596545596286;0.4160118838628628;-1.2290403819422646;0.13565115389979632;0;1.5;0.6;2
5000;19947;3.9894;2121;3.9894;13;7.9788;2121;0.7385228655567773;4835;0.03937106482726309;3.3226753365403336;106890.0;2714938.0;2.342452506179054;6.0;0.019358799545096894;2.205120276239276;0.02744565561019096;-0.792298608650118;0.42818658278039556;-0.24568451612800088;0.6093195929764141;1;1.5;0.6;2
5000;17840;3.568;452;3.568;12;7.136;452;0.7189064143973132;4735;0.20303086148481025;5.52334279649808;85932.0;423246.0;2.6125450447038405;14.0;0.019680281559392943;2.922965175487793;0.00346715291830119;-0.2564686451182627;0.7975889885205479;-0.6116603181405486;0.4542902928895125;2;1.5;0.6;2
5000;18144;3.6288;328;3.6288;12;7.2576;328;0.7203045239819162;4770;0.19547532024385;5.23396877385424;84555.0;432561.0;2.373773849286355;6.0;0.021793704271430236;4.764212892896061;1.8959225338843429e-06;-1.18292555727497;0.23683865178053642;-1.5003419775152893;0.038509009145027195;3;1.5;0.6;2
5000;17626;3.5252;282;3.5252;12;7.0504;282;0.7099247902040553;4772;0.2477782901870848;6.553544209367525;79518.0;320924.0;2.5076029477812076;8.0;0.027675788045915084;3.817259839350427;0.00013494203374962263;-1.1886305819636949;0.23458506810526647;-1.5271355790224599;0.02988739617833014;4;1.5;0.6;2
5000;20009;4.0018;879;4.0018;14;8.0036;879;0.7488308943676524;4819;0.07319027274779218;3.846743167404897;107979.0;1475319.0;2.476336755245887;8.0;0.018724316584945;4.399349637616313;1.0857577567362227e-05;-1.0032008725902561;0.3157639520708756;-0.046243750497997727;0.9218238701291203;5;1.5;0.6;2
5000;18694;3.7388;310;3.7388;12;7.4776;310;0.7167118041039194;4781;0.2070604535491301;5.914649460284881;94749.0;457591.0;2.356963826326213;6.0;0.016088864795284485;5.558909241637736;2.714658043120382e-08;-0.9774787435290597;0.32833219617615306;-1.604170436019974;0.054325922289612194;6;1.5;0.6;2
5000;17059;3.4118;562;3.4118;11;6.8236;562;0.7172848947460246;4721;0.1400973136344262;5.652306667879603;75927.0;541959.0;2.6348948254252686;11.0;0.03006926116869446;2.9304598760886744;0.003384607000897898;0.032204707915083515;0.9743088017547767;-0.05143440221018595;0.9438005604931272;7;1.5;0.6;2
5000;18170;3.634;523;3.634;12;7.268;523;0.7212835568970861;4783;0.14917611371589942;4.940893797554067;88323.0;592072.0;2.6760614014125688;15.0;0.02489705558447708;2.920313286817756;0.0034967966391675335;0.11177037532502894;0.9110054773720537;-0.044604803938165925;0.9638172108281993;8;1.5;0.6;2
5000;19256;3.8512;832;3.8512;15;7.7024;832;0.7224770396333837;4780;0.11404914772469282;4.528042837000735;100470.0;880936.0;2.3752796262689175;7.0;0.03281177565780269;2.891664468963544;0.003832069597430346;-1.1170155121519576;0.26398769270544964;-0.6754584802710074;0.18538549122821102;9;1.5;0.6;2
5000;19751;3.9502;739;3.9502;12;7.9004;739;0.7312091340797267;4771;0.11437509259120099;4.440024086732126;106542.0;931514.0;2.3443608106664;6.0;0.014929104403110627;3.7660420236183367;0.0001658558880433856;-0.7520365330531708;0.45202908917376405;-0.707584507950569;0.26807559223328903;10;1.5;0.6;2
5000;20428;4.0856;1678;4.0856;12;8.1712;1678;0.7556873595500874;4853;0.04609955670748508;3.3347354652388983;109422.0;2373602.0;2.4240206388273116;8.0;0.018857003484625712;3.034072305643057;0.002412765950347532;0.1792558239149962;0.8577368323596855;-0.04592993728744632;0.9265865281765502;11;1.5;0.6;2
5000;18825;3.765;646;3.765;11;7.53;646;0.7268505249216888;4768;0.11516714863803244;4.2070062300894255;95142.0;826121.0;2.3362709725306514;6.0;0.02911860718337933;3.7766736736409423;0.00015893674728494143;-0.8290891636590242;0.407053955108984;-0.7628001971119089;0.24068930717471093;12;1.5;0.6;2
5000;17398;3.4796;202;3.4796;12;6.9592;202;0.7168208847292445;4774;0.2447207019593402;6.106500697437532;77088.0;315004.0;2.30358229461673;5.0;0.021524367863686167;5.509010543242913;3.608562952736592e-08;-2.0463585160636484;0.040721110385982244;-2.6650866560163124;0.0003293776074864141;13;1.5;0.6;2
5000;20583;4.1166;1188;4.1166;11;8.2332;1188;0.7496912463496247;4831;0.06863211615079835;3.4921743541507175;112212.0;1634978.0;2.381538551061296;8.0;0.024401404939027538;3.3046155110929623;0.0009510677521094718;-0.21274429934523215;0.8315264117317842;-0.21499632731987206;0.8115319228618539;14;1.5;0.6;2
5000;19172;3.8344;487;3.8344;11;7.6688;487;0.7271700860084527;4762;0.17870471769558088;5.217879558598615;98400.0;550629.0;2.2837997424316625;6.0;0.023975123033102452;4.765431532964638;1.8844988272328364e-06;-1.4359876208207702;0.1510058638151466;-1.7249823834257807;0.013727523344572834;15;1.5;0.6;2
5000;17727;3.5454;623;3.5454;14;7.0908;623;0.7154053204810304;4771;0.15062199540385923;5.274337165588932;83436.0;553943.0;2.2553832745595352;4.0;0.024599510510772776;4.073033927315773;4.640466146907051e-05;-2.017296065250272;0.04366462600332845;-1.4494888806978667;0.00339852690401643;16;1.5;0.6;2
5000;18907;3.7814;732;3.7814;13;7.5628;732;0.7322844740463198;4781;0.11950365124916446;4.638524571483682;95112.0;795892.0;2.356728214223199;7.0;0.021497656501471396;3.4166256763572442;0.0006340239161675985;-0.8116142214149034;0.41701302835463316;-0.7571431998369961;0.2233760532864365;17;1.5;0.6;2
5000;17165;3.433;406;3.433;10;6.866;406;0.7167962323427144;4720;0.2206456907876926;6.851191626271613;77427.0;350911.0;2.525818329606417;10.0;0.030787853459655345;2.2357895070753186;0.0253655625969954;-1.3283834811016535;0.18405145375268483;-1.1407669981446904;0.032094321869089004;18;1.5;0.6;2
5000;18910;3.782;587;3.782;11;7.564;587;0.7270505470499571;4819;0.1376098732810588;4.457560437112787;94575.0;687269.0;2.4529743421299783;10.0;0.021940605655202117;3.572519315732425;0.00035356339526031394;-0.29194821858687925;0.7703262155108219;-0.595810496365079;0.48562952539377546;19;1.5;0.6;2
5000;18802;3.7604;836;3.7604;13;7.5208;836;0.7295495519827417;4767;0.11876460542872551;4.3871053450512765;95139.0;801072.0;2.353839096447539;7.0;0.02107237799925804;2.9970668509014846;0.002725909292744806;-1.0011629730622564;0.3167480242608395;-0.767024177034055;0.14337373669507303;20;1.5;0.6;2
5000;18244;3.6488;472;3.6488;12;7.2976;472;0.7241622845954342;4717;0.18018446496730925;5.150124292268161;89787.0;498306.0;2.347517235692912;7.0;0.027217645872192886;3.69439348777497;0.00022041225935956696;-1.3672785975933144;0.17153799750617404;-1.3845469942580915;0.026762921563882158;21;1.5;0.6;2
5000;18224;3.6448;612;3.6448;12;7.2896;612;0.727479585376987;4767;0.141655719150332;4.572027616020182;87234.0;615817.0;2.51350407932415;15.0;0.02529879758846898;2.523934203240467;0.011604964701674549;-0.25663011925298634;0.7974643216895492;-0.4575067076758873;0.5753291393888684;22;1.5;0.6;2
5000;21736;4.3472;1354;4.3472;13;8.6944;1354;0.7532024503245182;4858;0.0537125614540074;3.271721608682196;127488.0;2373523.0;2.4381870546910624;8.0;0.018505937003317263;3.833133842054607;0.0001265210695510157;0.15147221908928846;0.8796032239178999;-0.04731060679310603;0.9227758485625669;23;1.5;0.6;2
5000;18708;3.7416;510;3.7416;14;7.4832;510;0.7236621250231551;4783;0.17023574907968617;4.556688256406541;91563.0;537860.0;2.5284540057152167;10.0;0.01964722683192799;3.2192941700107096;0.0012850658015455287;-0.4618367190383605;0.6441984167598394;-0.6350438908941936;0.37947857214521563;24;1.5;0.6;2
5000;18843;3.7686;537;3.7686;11;7.5372;537;0.7294055824546006;4787;0.14980842284516635;4.397359958450753;91491.0;610720.0;2.3990060134415874;8.0;0.01495267445981846;3.8173905450249888;0.00013487058887550808;-0.5669317889669523;0.5707605255218877;-0.8780997089740947;0.22611067660146333;25;1.5;0.6;2
5000;19828;3.9656;564;3.9656;11;7.9312;564;0.7341979358190387;4779;0.142969170658972;4.082763943525323;103554.0;724310.0;2.3801272963627937;9.0;0.014540922376567678;4.051995082067511;5.0782732822444684e-05;-0.40310068233635105;0.6868741586656568;-0.8782261276415886;0.2768244520896207;26;1.5;0.6;2
5000;17634;3.5268;297;3.5268;12;7.0536;297;0.7189086926861307;4731;0.20282809779321187;5.451482922617205;82821.0;408331.0;2.351172024244608;6.0;0.01979243954559018;4.693440121824018;2.686486491255524e-06;-1.2920029246450495;0.1963561317617124;-1.6316254441201037;0.024147930853527066;27;1.5;0.6;2
5000;21757;4.3514;3224;4.3514;14;8.7028;3224;0.765244841243304;4881;0.02220370748936214;2.6822883068260923;129252.0;5821190.0;2.2778131106262656;6.0;0.022801700866409202;2.005463230377529;0.04491354784833521;-0.9267835818797007;0.35403891099509543;-0.20842596564834728;0.6683297496408451;28;1.5;0.6;2
5000;17954;3.5908;231;3.5908;11;7.1816;231;0.7110153948246477;4760;0.2398859555773072;6.403868529114022;84306.0;351442.0;2.633896179774591;19.0;0.03327830294382744;1.9087523423452815;0.056294047409037144;-0.9805647568700416;0.3268074210907561;-1.3119805831412399;0.08867729485205844;29;1.5;0.6;2
5000;18277;3.6554;421;3.6554;15;7.3108;421;0.7242184392174532;4776;0.16024327108962294;4.833450665374069;88029.0;549346.0;2.4623142606463198;11.0;0.022354475741409918;4.297922367084547;1.7240652206646174e-05;-0.09537341404174093;0.9240182323218771;-0.6879960114043033;0.5364385261192675;30;1.5;0.6;2
5000;17116;3.4232;797;3.4232;12;6.8464;797;0.7098385682944729;4738;0.1312841392514577;5.136502670430865;76935.0;586019.0;2.5711791659335654;9.0;0.02820666791610188;2.032518429036165;0.04210120003283665;-0.6962461089848153;0.4862747162305172;-0.34572271493308115;0.4569787254057569;31;1.5;0.6;2
5000;22061;4.4122;1709;4.4122;14;8.8244;1709;0.7619164154648517;4846;0.04644515514487042;3.192815994217585;133941.0;2883853.0;2.414570018228967;9.0;0.01895675772190425;3.346100336839251;0.0008195673314421422;-1.002511134452929;0.3160967916335159;-0.033901190966142705;0.9455416196218535;32;1.5;0.6;2
5000;17352;3.4704;360;3.4704;13;6.9408;360;0.7122474716930498;4715;0.22141711393191948;6.30456585365527;79785.0;360338.0;2.6716515586471363;16.0;0.0243405177300125;2.6507554376630917;0.008031197175365391;-0.4174648549090534;0.6763384257660834;-0.7488807920738734;0.3490644052965016;33;1.5;0.6;2
5000;20587;4.1174;1172;4.1174;13;8.2348;1172;0.7380658989818891;4822;0.09116231346584047;3.7687895745468643;113370.0;1243606.0;2.4302310322027667;9.0;0.010388484457047542;3.1792077084284385;0.0014767822630117964;-0.09341799076101577;0.9255714984556606;-0.27050563784815645;0.76237443625852;34;1.5;0.6;2
5000;18318;3.6636;616;3.6636;12;7.3272;616;0.7309958050720038;4746;0.14662401786938886;4.665734010315952;89799.0;612444.0;2.4076223575692284;8.0;0.01848848875025727;3.329692719784712;0.0008694187396761913;-0.7205989077228133;0.47115632607915026;-0.7952363110671157;0.220483527133835;35;1.5;0.6;2
5000;17593;3.5186;442;3.5186;12;7.0372;442;0.7117549470388989;4748;0.21197545974009777;5.865681072212143;81576.0;384837.0;2.536782320230336;9.0;0.024638866045687102;3.0533675941082916;0.0022628855716319133;-0.7522012211794261;0.4519300593766673;-0.888975106890425;0.15403628665186864;36;1.5;0.6;2
