n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
1000;3351;3.351;117;3.351;11;6.702;117;0.7039690598658859;937;0.29813115333975276;4.921790562633777;15171.0;50887.0;2.598457083096819;8.0;0.03328159892696847;2.272688716373872;0.023044945107966456;-0.47456702000012924;0.6350956178932403;-0.8072138948729879;0.38291938147366644;4;1.5;0.6;2
1000;3213;3.213;163;3.213;8;6.426;163;0.6925772800638925;944;0.2976290684624018;5.31742471451977;12729.0;42768.0;2.113484259134655;3.0;0.06312374075181282;0.8547481784080858;0.39269057244770267;-2.86325176116578;0.004193172393768302;-2.112230427672085;1.3270113728980348e-06;5;1.5;0.6;2
1000;3551;3.551;95;3.551;10;7.102;95;0.7081275352753884;960;0.29491450144348214;4.412579759569585;15936.0;54036.0;2.2365941830811895;5.0;0.045358163635303816;2.2003350426724038;0.027783132781241407;-1.6398992425403909;0.10102611839088291;-2.1439941838306193;0.006264406699951319;6;1.5;0.6;2
1000;3357;3.357;105;3.357;11;6.714;105;0.7046765741967107;939;0.2895039226563119;4.615049966438896;14613.0;50476.0;2.4757007344332456;7.0;0.04347420122899537;2.503971778939533;0.012280782936677219;-0.7420035087449964;0.4580852097165028;-1.1892727005436983;0.1915823397108085;7;1.5;0.6;2
1000;3028;3.028;66;3.028;10;6.056;66;0.6972861187043387;913;0.3622299441003173;7.297308080607688;11988.0;33095.0;2.4160930815973525;5.0;0.035649488440683164;1.6892310964479467;0.09117515194613106;-1.6643475364235614;0.09604299787025063;-2.1228288553959795;0.007678565686470407;8;1.5;0.6;2
1000;2758;2.758;57;2.758;9;5.516;57;0.6688675184789242;923;0.3687204168489718;7.53398173329558;9270.0;25141.0;2.5397559945724897;5.0;0.04989909975690865;1.4506624414365201;0.14687387875482236;-1.3703630118920946;0.17057361224844914;-1.7425511647867704;0.019092240542334493;9;1.5;0.6;2
1000;3811;3.811;247;3.811;11;7.622;247;0.7320677552760394;963;0.2106352910244191;3.774182184302191;19227.0;91281.0;2.1918434115165963;4.0;0.029239715386930626;3.2105205606145875;0.0013249478962238032;-0.8974398693076608;0.369484246033869;-1.2647297050550999;0.12301622607283247;10;1.5;0.6;2
1000;3511;3.511;309;3.511;9;7.022;309;0.7164313257139693;958;0.1781296048798876;3.7846755284119746;15594.0;87543.0;2.5846429621409888;8.0;0.03122396838096808;1.5325891101566773;0.12537712633012954;-0.20881184560560412;0.8345951237207602;-0.2068844217720416;0.7850682752587459;11;1.5;0.6;2
1000;3552;3.552;174;3.552;10;7.104;174;0.7026985707761864;945;0.2728908539406714;4.373432620601891;15924.0;58353.0;2.2155630130006916;4.0;0.04784425438341122;2.1835616965225144;0.02899447074909413;-1.5650958576050047;0.11756043472893982;-1.67076595922998;0.00735729533047591;12;1.5;0.6;2
1000;3441;3.441;129;3.441;10;6.882;129;0.7224188619081927;951;0.2678063678168989;4.468286928592833;15258.0;56974.0;2.393597666737217;6.0;0.035594819977415315;2.782406850831274;0.005395735185771457;-0.735903152966941;0.4617896383231339;-1.1920094268799721;0.18656465281300993;13;1.5;0.6;2
1000;3232;3.232;85;3.232;12;6.464;85;0.6952020485377279;945;0.3552101032130449;5.867143615683425;14007.0;39433.0;2.4212928019741446;6.0;0.03352319098970813;1.805311610011902;0.07102593387760542;-1.2199169881976335;0.22249634512752936;-1.6885622581692161;0.03230304917178095;14;1.5;0.6;2
1000;3370;3.37;86;3.37;9;6.74;86;0.7167317848516873;937;0.30440645616364465;5.2962131436600375;14673.0;48202.0;2.534763768030591;8.0;0.03140305205668692;1.9989238098219555;0.04561659812248298;-0.8259500013931725;0.4088324548347415;-1.2580953012585345;0.13833760634972614;15;1.5;0.6;2
1000;3959;3.959;521;3.959;11;7.918;521;0.7582426523383224;972;0.09511633853234466;2.846998670998228;20088.0;211194.0;2.276492971875254;4.0;0.0377298925231635;2.4113029972476046;0.015895636690864252;-0.31815318069872517;0.7503687453096657;-0.30478789423078695;0.6755874060209968;16;1.5;0.6;2
1000;4274;4.274;510;4.274;11;8.548;510;0.7627674301403187;981;0.10983499812970172;2.8215216211143646;23784.0;216543.0;2.3098333211656024;6.0;0.01971421467908141;2.3262252785672715;0.02000653579593307;-0.16330116308562254;0.8702813181859645;-0.34598895610750796;0.7178533049614615;17;1.5;0.6;2
1000;3484;3.484;181;3.484;10;6.968;181;0.7137445029938089;947;0.2584845148628596;5.1027346717544955;16200.0;62673.0;2.235712232934076;5.0;0.046552280328989615;1.7051130677054702;0.08817333890163664;-1.4477775351776754;0.14767927744929826;-1.4561084330772651;0.017089323932570344;18;1.5;0.6;2
