beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;vertices_degree_ge_2_mean;vertices_degree_ge_2_median;vertices_degree_ge_2_std;vertices_degree_ge_2_cv;vertices_degree_ge_2_ci_low;vertices_degree_ge_2_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;closed_wedges_mean;closed_wedges_median;closed_wedges_std;closed_wedges_cv;closed_wedges_ci_low;closed_wedges_ci_high;wedges_mean;wedges_median;wedges_std;wedges_cv;wedges_ci_low;wedges_ci_high;indegree_alpha_mean;indegree_alpha_median;indegree_alpha_std;indegree_alpha_cv;indegree_alpha_ci_low;indegree_alpha_ci_high;indegree_xmin_mean;indegree_xmin_median;indegree_xmin_std;indegree_xmin_cv;indegree_xmin_ci_low;indegree_xmin_ci_high;indegree_KS_mean;indegree_KS_median;indegree_KS_std;indegree_KS_cv;indegree_KS_ci_low;indegree_KS_ci_high;indegree_LRT_exp_R_mean;indegree_LRT_exp_R_median;indegree_LRT_exp_R_std;indegree_LRT_exp_R_cv;indegree_LRT_exp_R_ci_low;indegree_LRT_exp_R_ci_high;indegree_LRT_exp_p_mean;indegree_LRT_exp_p_median;indegree_LRT_exp_p_std;indegree_LRT_exp_p_cv;indegree_LRT_exp_p_ci_low;indegree_LRT_exp_p_ci_high;indegree_LRT_log_R_mean;indegree_LRT_log_R_median;indegree_LRT_log_R_std;indegree_LRT_log_R_cv;indegree_LRT_log_R_ci_low;indegree_LRT_log_R_ci_high;indegree_LRT_log_p_mean;indegree_LRT_log_p_median;indegree_LRT_log_p_std;indegree_LRT_log_p_cv;indegree_LRT_log_p_ci_low;indegree_LRT_log_p_ci_high;indegree_LRT_trunc_R_mean;indegree_LRT_trunc_R_median;indegree_LRT_trunc_R_std;indegree_LRT_trunc_R_cv;indegree_LRT_trunc_R_ci_low;indegree_LRT_trunc_R_ci_high;indegree_LRT_trunc_p_mean;indegree_LRT_trunc_p_median;indegree_LRT_trunc_p_std;indegree_LRT_trunc_p_cv;indegree_LRT_trunc_p_ci_low;indegree_LRT_trunc_p_ci_high;expected_theoretical_outdegree_mean;indegree_powerlaw_alpha_theory;indegree_ccdf_slope_theory;outdegree_mean_vs_theory_ratio;powerlaw_alpha_mean;powerlaw_alpha_std;powerlaw_xmin_median;powerlaw_KS_mean;powerlaw_fraction_PL_superior_to_lognormal;powerlaw_fraction_lognormal_superior;powerlaw_fraction_inconclusive
1.5;0.3;2;5000.0;5000.0;0.0;0.0;5000.0;5000.0;10705.2;10703.5;247.47541292015254;0.023117308683644634;10636.60331528011;10773.796684719891;2.1410400000000003;2.1407;0.04949508258403049;0.023117308683644623;2.127320663056022;2.1547593369439784;77.12;68.0;27.71976911880761;0.35943684023350114;69.43647200700096;84.80352799299905;2.1410400000000003;2.1407;0.04949508258403049;0.023117308683644623;2.127320663056022;2.1547593369439784;9.1;9.0;0.8306623862918074;0.09128158091118764;8.869752133560374;9.330247866439626;4.2820800000000006;4.2814;0.09899016516806099;0.023117308683644623;4.254641326112044;4.309518673887957;77.38;68.0;27.586148698214473;0.3565023093591945;69.73350969795946;85.02649030204053;0.6214610805009796;0.6217306019045853;0.005099347360510012;0.008205417073582896;0.6200476135264685;0.6228745474754906;4182.98;4182.5;29.753984607107665;0.007113107068909645;4174.732616241061;4191.227383758938;0.38348856889400584;0.38872713539499937;0.022991009330381843;0.059952267669121664;0.37711578624130204;0.38986135154670964;10.171209780180003;9.890486337733051;1.7491845652789029;0.17197409188112792;9.686360555259025;10.656059005100982;28129.2;27906.0;1641.0567083437427;0.058339970861017824;27674.32228790164;28584.077712098362;73745.08;73160.5;7617.061942350213;0.10328908643600648;71633.73814835571;75856.42185164429;2.804869033012795;2.8558922061336656;0.14664339831262926;0.05228172744847025;2.76422155679846;2.8455165092271306;4.66;5.0;0.7102112361825881;0.15240584467437512;4.4631394889776015;4.856860511022399;0.04682889108023223;0.047188828428547325;0.008747339313477502;0.1867936462234528;0.044404252325439576;0.04925352983502488;1.144757809277957;1.1998249691070684;0.8113443547259837;0.7087476042096013;0.9198646279971235;1.3696509905587901;0.31093973748542564;0.23033120718552408;0.27228199854445684;0.8756744980439152;0.2354670180396277;0.3864124569312236;-2.975869358922815;-2.8892841173854444;1.0860103352230024;-0.3649388478585999;-3.27689606573296;-2.6748426521126696;0.02792606561302416;0.00386333516044921;0.05225485116159185;1.8711855757160876;0.013441759847372068;0.04241037137867625;-2.7728229366438994;-2.6483356905579893;1.1249770162998762;-0.4057154178266781;-3.0846506563905227;-2.460995216897276;0.0030107812408995426;1.3823729889117509e-06;0.01143496401957509;3.7980056020804165;-0.0001588290746398222;0.0061803915564389075;2.142857142857143;4.333333333333334;-3.3333333333333335;0.9991520000000002;2.804869033012795;0.14664339831262926;5.0;0.04682889108023223;0.0;0.8;0.2
1.5;0.6;2;5000.0;5000.0;0.0;0.0;5000.0;5000.0;18651.8;18297.5;1302.3005643859638;0.06982170966801937;18290.820700393608;19012.77929960639;3.7303600000000006;3.6595000000000004;0.2604601128771928;0.06982170966801937;3.6581641400787226;3.8025558599212785;755.76;530.0;607.4433820530107;0.8037516963758479;587.3852848224627;924.1347151775373;3.7303600000000006;3.6595000000000004;0.2604601128771928;0.06982170966801937;3.6581641400787226;3.8025558599212785;12.42;12.0;1.1677328461596;0.09402035798386472;12.096320968859581;12.743679031140418;7.460720000000001;7.319000000000001;0.5209202257543856;0.06982170966801937;7.316328280157445;7.605111719842557;755.78;530.0;607.4286555637625;0.8037109417605156;587.4093667970236;924.1506332029763;0.7263786884831229;0.7239122048092946;0.015038242048303941;0.020703033124096604;0.7222103004547666;0.7305470765114792;4776.3;4771.0;41.25687821442626;0.008637832258113237;4764.8641768044445;4787.735823195556;0.1511731166328122;0.1502152091245128;0.06489166615556896;0.42925400759703725;0.1331860644578224;0.16916016880780196;4.971699691274435;5.05792493890066;1.147601938522749;0.23082688210972274;4.6536006630441875;5.289798719504683;92861.94;89793.0;14201.548528818963;0.15293185269249127;88925.47158291354;96798.40841708647;959397.7;552286.0;997714.8668913429;1.0399387729315412;682845.2483567551;1235950.1516432448;2.45029287738646;2.427125835515039;0.11167278689823254;0.04557528119550564;2.4193387601096816;2.4812469946632385;8.92;8.0;3.0714166112723946;0.34432921651035814;8.068646750637551;9.771353249362448;0.022530594300833356;0.021895249220819896;0.005281260482249431;0.23440395809062564;0.021066703581550602;0.02399448502011611;3.431845205091095;3.317154115438837;0.893046213451572;0.26022333761637917;3.1843054239808213;3.6793849862013683;0.0064775111301629265;0.0009102432458928315;0.012622777486282596;1.948707957830263;0.0029786557194428787;0.009976366540882974;-0.7494980356002435;-0.7722499149147721;0.5497818873141495;-0.7335334599961303;-0.9018897998720459;-0.5971062713284412;0.4985272696900884;0.44005832107853143;0.27715136493992404;0.5559402299340944;0.42170483074095033;0.5753497086392265;-0.8098717106067105;-0.735370441484815;0.6059969801144844;-0.7482629312493277;-0.9778455036215788;-0.6418979175918421;0.3847089423471508;0.27245002216145486;0.3334212134979245;0.8666843340414331;0.29228929713326546;0.47712858756103615;3.75;2.666666666666667;-1.6666666666666667;0.9947626666666668;2.45029287738646;0.11167278689823254;8.0;0.022530594300833356;0.0;0.06;0.94
1.5;0.7;2;5000.0;5000.0;0.0;0.0;5000.0;5000.0;24299.8;23625.5;2695.247506259861;0.11091644812960852;23552.715506848228;25046.88449315177;4.85996;4.725099999999999;0.5390495012519723;0.11091644812960853;4.7105431013696455;5.009376898630355;1619.38;1148.5;1282.8796496943896;0.792204207594505;1263.783903299911;1974.9760967000893;4.85996;4.725099999999999;0.5390495012519723;0.11091644812960853;4.7105431013696455;5.009376898630355;14.42;14.0;1.401285124448269;0.09717649961499784;14.031583580161703;14.808416419838297;9.71992;9.450199999999999;1.0780990025039445;0.11091644812960853;9.421086202739291;10.01875379726071;1619.42;1148.5;1282.8473968481208;0.7921647236962126;1263.8328433327843;1975.007156667216;0.7700636866379047;0.7644607789460034;0.023621670148861646;0.030674956576635593;0.7635160937249816;0.7766112795508278;4915.94;4906.0;37.47447664744632;0.0076230541152752735;4905.55260502894;4926.327394971059;0.09049321011257902;0.08232136895099126;0.049614751240473945;0.5482704302206785;0.07674070270936209;0.10424571751579595;3.754317910204264;3.7086885409611567;0.9936118661923891;0.2646584253005705;3.4789027523310567;4.029733068077471;161726.94;152068.5;38439.05248645445;0.23767872245931598;151072.17824718144;172381.70175281857;3567460.36;1748281.0;4069152.634936698;1.1406300909638414;2439548.7946360363;4695371.9253639635;2.2696274023446152;2.251724278508928;0.07797160343220857;0.03435436290188461;2.248014776530069;2.2912400281591614;8.32;8.0;2.852647892748069;0.34286633326298904;7.529286345634528;9.110713654365473;0.020369422446319535;0.019636096662387137;0.005240001674668125;0.25724841676180754;0.01891696808502555;0.02182187680761352;3.8861518390308;3.7440625351433217;0.9731057957317916;0.25040344176939894;3.6164206738970384;4.155883004164561;0.002568504113431487;0.00018150765025771705;0.006064161089703788;2.360969973920793;0.0008876044173665235;0.0042494038094964505;-0.6932631096824435;-0.6192013475759259;0.5372970246700749;-0.7750261295688868;-0.8421942465874253;-0.5443319727774618;0.5230632086726184;0.5358258967736369;0.26031620290283203;0.4976763775136059;0.45090723856109066;0.5952191787841461;-0.8187540020356703;-0.7210391171431522;0.5830036318579362;-0.7120620240126005;-0.9803543640805781;-0.6571536399907625;0.3777562894183612;0.3182292091057146;0.3033148779523094;0.8029379958685249;0.2936816946607008;0.4618308841760216;4.999999999999999;2.428571428571429;-1.4285714285714286;0.9719920000000002;2.2696274023446152;0.07797160343220857;8.0;0.020369422446319535;0.0;0.02;0.98
1.5;0.9;2;5000.0;5000.0;0.0;0.0;5000.0;5000.0;45011.18;45420.0;6422.027214797521;0.14267626875806236;43231.08487492123;46791.27512507877;9.002236;9.084;1.2844054429595042;0.14267626875806236;8.646216974984245;9.358255025015755;3984.42;4672.0;1197.3542180992222;0.3005090372247961;3652.5303434566918;4316.309656543308;9.002236;9.084;1.2844054429595042;0.14267626875806236;8.646216974984245;9.358255025015755;20.58;20.0;1.8120706387997128;0.08805007963069547;20.077719644819748;21.08228035518025;18.004472;18.168;2.5688108859190084;0.14267626875806236;17.29243394996849;18.71651005003151;3984.42;4672.0;1197.3542180992222;0.3005090372247961;3652.5303434566918;4316.309656543308;0.8334636730124653;0.8350302823952256;0.025285556802767672;0.030337923081129297;0.8264548742493899;0.8404724717755406;4998.86;5000.0;2.800071427660373;0.0005601419979075976;4998.083859798232;4999.636140201767;0.033740548171308365;0.026708261813763345;0.0162179087041023;0.48066524058116433;0.02924517322854502;0.038235923114071715;2.302579067851386;2.0347787157431485;0.41099517321824963;0.17849340287878282;2.188657018036501;2.416501117666271;565246.8;563715.0;171777.70344116256;0.30389858631868866;517632.4498477201;612861.15015228;22065198.62;19024942.5;14334301.436263224;0.6496339182403981;18091932.974331714;26038464.265668288;2.036870766139693;2.028383594380885;0.050406872371227894;0.024747211855153543;2.0228986939610296;2.0508428383183563;8.92;8.5;2.883331406550416;0.3232434312276251;8.120781309527862;9.719218690472138;0.018195496420782484;0.01830786117586551;0.003948059044062503;0.21698001267792394;0.017101150286330545;0.019289842555234422;4.867635801722859;4.785214695697924;1.0059898918250587;0.20666909621073068;4.588789630191528;5.14648197325419;0.0002309221390309321;1.7097442910140948e-06;0.001144360558155252;4.955612151167387;-8.627842440031634e-05;0.0005481227024621805;-0.5357779268195562;-0.437032129016791;0.4629197625694118;-0.8640142480623653;-0.6640927384967305;-0.40746311514238187;0.605876025945426;0.6620887213490055;0.24750154984401834;0.40850196945457606;0.5372720964398628;0.6744799554509892;-0.9155142124014668;-0.8118173519093765;0.4137405932673287;-0.45192154055375516;-1.0301972538288444;-0.8008311709740893;0.3676600962948702;0.37054984504041644;0.23345516486064893;0.6349755309681843;0.30294962606588277;0.4323705665238576;15.000000000000004;2.111111111111111;-1.1111111111111112;0.6001490666666666;2.036870766139693;0.050406872371227894;8.5;0.018195496420782484;0.0;0.0;1.0
